"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Portugal (PT)","07.01.2021 11:00 - 07.01.2021 12:00 (CET/CEST)","2079","1","1156"
"Portugal (PT)","07.01.2021 12:00 - 07.01.2021 13:00 (CET/CEST)","1890","1","1087"
"Portugal (PT)","07.01.2021 13:00 - 07.01.2021 14:00 (CET/CEST)","1824","1","1118"
"Portugal (PT)","07.01.2021 14:00 - 07.01.2021 15:00 (CET/CEST)","1763","1","1114"
"Portugal (PT)","07.01.2021 15:00 - 07.01.2021 16:00 (CET/CEST)","1570","1","954"
"Portugal (PT)","07.01.2021 16:00 - 07.01.2021 17:00 (CET/CEST)","1326","1","916"
"Portugal (PT)","07.01.2021 17:00 - 07.01.2021 18:00 (CET/CEST)","1423","1","917"
"Portugal (PT)","07.01.2021 18:00 - 07.01.2021 19:00 (CET/CEST)","1631","1","975"
"Portugal (PT)","07.01.2021 19:00 - 07.01.2021 20:00 (CET/CEST)","1643","0","924"
"Portugal (PT)","07.01.2021 20:00 - 07.01.2021 21:00 (CET/CEST)","1376","1","924"
"Portugal (PT)","07.01.2021 21:00 - 07.01.2021 22:00 (CET/CEST)","1183","2","994"
"Portugal (PT)","07.01.2021 22:00 - 07.01.2021 23:00 (CET/CEST)","1243","2","814"
"Portugal (PT)","07.01.2021 23:00 - 08.01.2021 00:00 (CET/CEST)","123","16","394"
"Portugal (PT)","08.01.2021 00:00 - 08.01.2021 01:00 (CET/CEST)","57","250","190"
"Portugal (PT)","08.01.2021 01:00 - 08.01.2021 02:00 (CET/CEST)","64","967","126"
"Portugal (PT)","08.01.2021 02:00 - 08.01.2021 03:00 (CET/CEST)","64","2080","105"
"Portugal (PT)","08.01.2021 03:00 - 08.01.2021 04:00 (CET/CEST)","64","2281","105"
"Portugal (PT)","08.01.2021 04:00 - 08.01.2021 05:00 (CET/CEST)","48","2503","104"
"Portugal (PT)","08.01.2021 05:00 - 08.01.2021 06:00 (CET/CEST)","0","2477","104"
"Portugal (PT)","08.01.2021 06:00 - 08.01.2021 07:00 (CET/CEST)","0","2353","104"
"Portugal (PT)","08.01.2021 07:00 - 08.01.2021 08:00 (CET/CEST)","34","643","112"
"Portugal (PT)","08.01.2021 08:00 - 08.01.2021 09:00 (CET/CEST)","124","140","286"
"Portugal (PT)","08.01.2021 09:00 - 08.01.2021 10:00 (CET/CEST)","741","2","801"
"Portugal (PT)","08.01.2021 10:00 - 08.01.2021 11:00 (CET/CEST)","1008","2","1083"
