"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Spain (ES)","10.01.2018 16:00 - 10.01.2018 17:00 (CET/CEST)","","450","1302"
"Spain (ES)","10.01.2018 17:00 - 10.01.2018 18:00 (CET/CEST)","","206","1615"
"Spain (ES)","10.01.2018 18:00 - 10.01.2018 19:00 (CET/CEST)","","97","2049"
"Spain (ES)","10.01.2018 19:00 - 10.01.2018 20:00 (CET/CEST)","","0","2266"
"Spain (ES)","10.01.2018 20:00 - 10.01.2018 21:00 (CET/CEST)","","1","1921"
"Spain (ES)","10.01.2018 21:00 - 10.01.2018 22:00 (CET/CEST)","","55","1633"
"Spain (ES)","10.01.2018 22:00 - 10.01.2018 23:00 (CET/CEST)","","486","1160"
"Spain (ES)","10.01.2018 23:00 - 11.01.2018 00:00 (CET/CEST)","","2202","1053"
"Spain (ES)","11.01.2018 00:00 - 11.01.2018 01:00 (CET/CEST)","","3054","1442"
"Spain (ES)","11.01.2018 01:00 - 11.01.2018 02:00 (CET/CEST)","","3199","1053"
"Spain (ES)","11.01.2018 02:00 - 11.01.2018 03:00 (CET/CEST)","","3819","897"
"Spain (ES)","11.01.2018 03:00 - 11.01.2018 04:00 (CET/CEST)","","4108","977"
"Spain (ES)","11.01.2018 04:00 - 11.01.2018 05:00 (CET/CEST)","","4125","1048"
"Spain (ES)","11.01.2018 05:00 - 11.01.2018 06:00 (CET/CEST)","","3443","929"
"Spain (ES)","11.01.2018 06:00 - 11.01.2018 07:00 (CET/CEST)","","2076","1173"
"Spain (ES)","11.01.2018 07:00 - 11.01.2018 08:00 (CET/CEST)","","112","2163"
"Spain (ES)","11.01.2018 08:00 - 11.01.2018 09:00 (CET/CEST)","","0","2380"
"Spain (ES)","11.01.2018 09:00 - 11.01.2018 10:00 (CET/CEST)","","0","1832"
"Spain (ES)","11.01.2018 10:00 - 11.01.2018 11:00 (CET/CEST)","","0","2029"
"Spain (ES)","11.01.2018 11:00 - 11.01.2018 12:00 (CET/CEST)","","0","2053"
"Spain (ES)","11.01.2018 12:00 - 11.01.2018 13:00 (CET/CEST)","","0","1533"
"Spain (ES)","11.01.2018 13:00 - 11.01.2018 14:00 (CET/CEST)","","0","1438"
"Spain (ES)","11.01.2018 14:00 - 11.01.2018 15:00 (CET/CEST)","","9","1311"
"Spain (ES)","11.01.2018 15:00 - 11.01.2018 16:00 (CET/CEST)","","224","1396"
"Spain (ES)","11.01.2018 16:00 - 11.01.2018 17:00 (CET/CEST)","","261","1403"
"Spain (ES)","11.01.2018 17:00 - 11.01.2018 18:00 (CET/CEST)","","66","1716"
"Spain (ES)","11.01.2018 18:00 - 11.01.2018 19:00 (CET/CEST)","","0","2410"
"Spain (ES)","11.01.2018 19:00 - 11.01.2018 20:00 (CET/CEST)","","0","3058"
"Spain (ES)","11.01.2018 20:00 - 11.01.2018 21:00 (CET/CEST)","","0","2997"
"Spain (ES)","11.01.2018 21:00 - 11.01.2018 22:00 (CET/CEST)","","0","3166"
