"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Spain (ES)","25.02.2020 03:00 - 25.02.2020 04:00 (CET/CEST)","1008"
"Spain (ES)","25.02.2020 04:00 - 25.02.2020 05:00 (CET/CEST)","897"
"Spain (ES)","25.02.2020 05:00 - 25.02.2020 06:00 (CET/CEST)","886"
"Spain (ES)","25.02.2020 06:00 - 25.02.2020 07:00 (CET/CEST)","931"
"Spain (ES)","25.02.2020 07:00 - 25.02.2020 08:00 (CET/CEST)","1049"
"Spain (ES)","25.02.2020 08:00 - 25.02.2020 09:00 (CET/CEST)","1077"
"Spain (ES)","25.02.2020 09:00 - 25.02.2020 10:00 (CET/CEST)","1111"
"Spain (ES)","25.02.2020 10:00 - 25.02.2020 11:00 (CET/CEST)","1113"
"Spain (ES)","25.02.2020 11:00 - 25.02.2020 12:00 (CET/CEST)","1099"
"Spain (ES)","25.02.2020 12:00 - 25.02.2020 13:00 (CET/CEST)","1055"
"Spain (ES)","25.02.2020 13:00 - 25.02.2020 14:00 (CET/CEST)","1011"
"Spain (ES)","25.02.2020 14:00 - 25.02.2020 15:00 (CET/CEST)","939"
"Spain (ES)","25.02.2020 15:00 - 25.02.2020 16:00 (CET/CEST)","938"
"Spain (ES)","25.02.2020 16:00 - 25.02.2020 17:00 (CET/CEST)","931"
"Spain (ES)","25.02.2020 17:00 - 25.02.2020 18:00 (CET/CEST)","940"
"Spain (ES)","25.02.2020 18:00 - 25.02.2020 19:00 (CET/CEST)","1076"
"Spain (ES)","25.02.2020 19:00 - 25.02.2020 20:00 (CET/CEST)","1109"
"Spain (ES)","25.02.2020 20:00 - 25.02.2020 21:00 (CET/CEST)","1186"
"Spain (ES)","25.02.2020 21:00 - 25.02.2020 22:00 (CET/CEST)","1193"
"Spain (ES)","25.02.2020 22:00 - 25.02.2020 23:00 (CET/CEST)","1093"
"Spain (ES)","25.02.2020 23:00 - 26.02.2020 00:00 (CET/CEST)","1108"
"Spain (ES)","26.02.2020 00:00 - 26.02.2020 01:00 (CET/CEST)","940"
"Spain (ES)","26.02.2020 01:00 - 26.02.2020 02:00 (CET/CEST)","909"
"Spain (ES)","26.02.2020 02:00 - 26.02.2020 03:00 (CET/CEST)","888"
"Spain (ES)","26.02.2020 03:00 - 26.02.2020 04:00 (CET/CEST)","873"
"Spain (ES)","26.02.2020 04:00 - 26.02.2020 05:00 (CET/CEST)","877"
"Spain (ES)","26.02.2020 05:00 - 26.02.2020 06:00 (CET/CEST)","880"
"Spain (ES)","26.02.2020 06:00 - 26.02.2020 07:00 (CET/CEST)","894"
"Spain (ES)","26.02.2020 07:00 - 26.02.2020 08:00 (CET/CEST)","923"
"Spain (ES)","26.02.2020 08:00 - 26.02.2020 09:00 (CET/CEST)","1050"
"Spain (ES)","26.02.2020 09:00 - 26.02.2020 10:00 (CET/CEST)","1064"
"Spain (ES)","26.02.2020 10:00 - 26.02.2020 11:00 (CET/CEST)","1063"
"Spain (ES)","26.02.2020 11:00 - 26.02.2020 12:00 (CET/CEST)","1051"
"Spain (ES)","26.02.2020 12:00 - 26.02.2020 13:00 (CET/CEST)","1018"
"Spain (ES)","26.02.2020 13:00 - 26.02.2020 14:00 (CET/CEST)","1004"
"Spain (ES)","26.02.2020 14:00 - 26.02.2020 15:00 (CET/CEST)","1002"
"Spain (ES)","26.02.2020 15:00 - 26.02.2020 16:00 (CET/CEST)","1003"
"Spain (ES)","26.02.2020 16:00 - 26.02.2020 17:00 (CET/CEST)","1024"
"Spain (ES)","26.02.2020 17:00 - 26.02.2020 18:00 (CET/CEST)","1036"
"Spain (ES)","26.02.2020 18:00 - 26.02.2020 19:00 (CET/CEST)","1117"
"Spain (ES)","26.02.2020 19:00 - 26.02.2020 20:00 (CET/CEST)","1199"
"Spain (ES)","26.02.2020 20:00 - 26.02.2020 21:00 (CET/CEST)","1243"
"Spain (ES)","26.02.2020 21:00 - 26.02.2020 22:00 (CET/CEST)","1254"
"Spain (ES)","26.02.2020 22:00 - 26.02.2020 23:00 (CET/CEST)","1225"
"Spain (ES)","26.02.2020 23:00 - 27.02.2020 00:00 (CET/CEST)","1159"
"Spain (ES)","27.02.2020 00:00 - 27.02.2020 01:00 (CET/CEST)","1045"
"Spain (ES)","27.02.2020 01:00 - 27.02.2020 02:00 (CET/CEST)","1011"
"Spain (ES)","27.02.2020 02:00 - 27.02.2020 03:00 (CET/CEST)","891"
"Spain (ES)","27.02.2020 03:00 - 27.02.2020 04:00 (CET/CEST)","881"
"Spain (ES)","27.02.2020 04:00 - 27.02.2020 05:00 (CET/CEST)","878"
"Spain (ES)","27.02.2020 05:00 - 27.02.2020 06:00 (CET/CEST)","971"
"Spain (ES)","27.02.2020 06:00 - 27.02.2020 07:00 (CET/CEST)","1002"
"Spain (ES)","27.02.2020 07:00 - 27.02.2020 08:00 (CET/CEST)","1069"
"Spain (ES)","27.02.2020 08:00 - 27.02.2020 09:00 (CET/CEST)","1093"
"Spain (ES)","27.02.2020 09:00 - 27.02.2020 10:00 (CET/CEST)","1090"
"Spain (ES)","27.02.2020 10:00 - 27.02.2020 11:00 (CET/CEST)","1042"
"Spain (ES)","27.02.2020 11:00 - 27.02.2020 12:00 (CET/CEST)","1018"
"Spain (ES)","27.02.2020 12:00 - 27.02.2020 13:00 (CET/CEST)","1009"
"Spain (ES)","27.02.2020 13:00 - 27.02.2020 14:00 (CET/CEST)","917"
"Spain (ES)","27.02.2020 14:00 - 27.02.2020 15:00 (CET/CEST)","875"
"Spain (ES)","27.02.2020 15:00 - 27.02.2020 16:00 (CET/CEST)","910"
"Spain (ES)","27.02.2020 16:00 - 27.02.2020 17:00 (CET/CEST)","904"
"Spain (ES)","27.02.2020 17:00 - 27.02.2020 18:00 (CET/CEST)","1022"
"Spain (ES)","27.02.2020 18:00 - 27.02.2020 19:00 (CET/CEST)","1084"
"Spain (ES)","27.02.2020 19:00 - 27.02.2020 20:00 (CET/CEST)","1167"
"Spain (ES)","27.02.2020 20:00 - 27.02.2020 21:00 (CET/CEST)","1207"
"Spain (ES)","27.02.2020 21:00 - 27.02.2020 22:00 (CET/CEST)","1160"
"Spain (ES)","27.02.2020 22:00 - 27.02.2020 23:00 (CET/CEST)","1157"
"Spain (ES)","27.02.2020 23:00 - 28.02.2020 00:00 (CET/CEST)","1104"
"Spain (ES)","28.02.2020 00:00 - 28.02.2020 01:00 (CET/CEST)","999"
"Spain (ES)","28.02.2020 01:00 - 28.02.2020 02:00 (CET/CEST)","979"
"Spain (ES)","28.02.2020 02:00 - 28.02.2020 03:00 (CET/CEST)","978"
"Spain (ES)","28.02.2020 03:00 - 28.02.2020 04:00 (CET/CEST)","974"
"Spain (ES)","28.02.2020 04:00 - 28.02.2020 05:00 (CET/CEST)","977"
"Spain (ES)","28.02.2020 05:00 - 28.02.2020 06:00 (CET/CEST)","982"
"Spain (ES)","28.02.2020 06:00 - 28.02.2020 07:00 (CET/CEST)","1029"
"Spain (ES)","28.02.2020 07:00 - 28.02.2020 08:00 (CET/CEST)","1106"
"Spain (ES)","28.02.2020 08:00 - 28.02.2020 09:00 (CET/CEST)","1142"
"Spain (ES)","28.02.2020 09:00 - 28.02.2020 10:00 (CET/CEST)","1163"
"Spain (ES)","28.02.2020 10:00 - 28.02.2020 11:00 (CET/CEST)","1183"
"Spain (ES)","28.02.2020 11:00 - 28.02.2020 12:00 (CET/CEST)","1180"
"Spain (ES)","28.02.2020 12:00 - 28.02.2020 13:00 (CET/CEST)","1170"
"Spain (ES)","28.02.2020 13:00 - 28.02.2020 14:00 (CET/CEST)","1158"
"Spain (ES)","28.02.2020 14:00 - 28.02.2020 15:00 (CET/CEST)","1120"
"Spain (ES)","28.02.2020 15:00 - 28.02.2020 16:00 (CET/CEST)","1091"
"Spain (ES)","28.02.2020 16:00 - 28.02.2020 17:00 (CET/CEST)","1088"
"Spain (ES)","28.02.2020 17:00 - 28.02.2020 18:00 (CET/CEST)","1078"
"Spain (ES)","28.02.2020 18:00 - 28.02.2020 19:00 (CET/CEST)","1103"
"Spain (ES)","28.02.2020 19:00 - 28.02.2020 20:00 (CET/CEST)","1127"
"Spain (ES)","28.02.2020 20:00 - 28.02.2020 21:00 (CET/CEST)","1173"
"Spain (ES)","28.02.2020 21:00 - 28.02.2020 22:00 (CET/CEST)","1178"
"Spain (ES)","28.02.2020 22:00 - 28.02.2020 23:00 (CET/CEST)","1156"
"Spain (ES)","28.02.2020 23:00 - 29.02.2020 00:00 (CET/CEST)","1093"
"Spain (ES)","29.02.2020 00:00 - 29.02.2020 01:00 (CET/CEST)","956"
"Spain (ES)","29.02.2020 01:00 - 29.02.2020 02:00 (CET/CEST)","937"
"Spain (ES)","29.02.2020 02:00 - 29.02.2020 03:00 (CET/CEST)","916"
"Spain (ES)","29.02.2020 03:00 - 29.02.2020 04:00 (CET/CEST)","912"
"Spain (ES)","29.02.2020 04:00 - 29.02.2020 05:00 (CET/CEST)","922"
"Spain (ES)","29.02.2020 05:00 - 29.02.2020 06:00 (CET/CEST)","952"
"Spain (ES)","29.02.2020 06:00 - 29.02.2020 07:00 (CET/CEST)","981"
"Spain (ES)","29.02.2020 07:00 - 29.02.2020 08:00 (CET/CEST)","991"
"Spain (ES)","29.02.2020 08:00 - 29.02.2020 09:00 (CET/CEST)","1009"
"Spain (ES)","29.02.2020 09:00 - 29.02.2020 10:00 (CET/CEST)","1020"
"Spain (ES)","29.02.2020 10:00 - 29.02.2020 11:00 (CET/CEST)","1020"
"Spain (ES)","29.02.2020 11:00 - 29.02.2020 12:00 (CET/CEST)","998"
"Spain (ES)","29.02.2020 12:00 - 29.02.2020 13:00 (CET/CEST)","1009"
"Spain (ES)","29.02.2020 13:00 - 29.02.2020 14:00 (CET/CEST)","1008"
"Spain (ES)","29.02.2020 14:00 - 29.02.2020 15:00 (CET/CEST)","1016"
"Spain (ES)","29.02.2020 15:00 - 29.02.2020 16:00 (CET/CEST)","1029"
"Spain (ES)","29.02.2020 16:00 - 29.02.2020 17:00 (CET/CEST)","1009"
"Spain (ES)","29.02.2020 17:00 - 29.02.2020 18:00 (CET/CEST)","990"
"Spain (ES)","29.02.2020 18:00 - 29.02.2020 19:00 (CET/CEST)","1000"
"Spain (ES)","29.02.2020 19:00 - 29.02.2020 20:00 (CET/CEST)","1074"
"Spain (ES)","29.02.2020 20:00 - 29.02.2020 21:00 (CET/CEST)","1084"
"Spain (ES)","29.02.2020 21:00 - 29.02.2020 22:00 (CET/CEST)","1081"
"Spain (ES)","29.02.2020 22:00 - 29.02.2020 23:00 (CET/CEST)","1046"
"Spain (ES)","29.02.2020 23:00 - 01.03.2020 00:00 (CET/CEST)","1019"
"Spain (ES)","01.03.2020 00:00 - 01.03.2020 01:00 (CET/CEST)","994"
"Spain (ES)","01.03.2020 01:00 - 01.03.2020 02:00 (CET/CEST)","994"
"Spain (ES)","01.03.2020 02:00 - 01.03.2020 03:00 (CET/CEST)","960"
"Spain (ES)","01.03.2020 03:00 - 01.03.2020 04:00 (CET/CEST)","947"
"Spain (ES)","01.03.2020 04:00 - 01.03.2020 05:00 (CET/CEST)","955"
"Spain (ES)","01.03.2020 05:00 - 01.03.2020 06:00 (CET/CEST)","947"
"Spain (ES)","01.03.2020 06:00 - 01.03.2020 07:00 (CET/CEST)","950"
"Spain (ES)","01.03.2020 07:00 - 01.03.2020 08:00 (CET/CEST)","949"
"Spain (ES)","01.03.2020 08:00 - 01.03.2020 09:00 (CET/CEST)","973"
"Spain (ES)","01.03.2020 09:00 - 01.03.2020 10:00 (CET/CEST)","1006"
"Spain (ES)","01.03.2020 10:00 - 01.03.2020 11:00 (CET/CEST)","1012"
"Spain (ES)","01.03.2020 11:00 - 01.03.2020 12:00 (CET/CEST)","997"
"Spain (ES)","01.03.2020 12:00 - 01.03.2020 13:00 (CET/CEST)","985"
"Spain (ES)","01.03.2020 13:00 - 01.03.2020 14:00 (CET/CEST)","987"
"Spain (ES)","01.03.2020 14:00 - 01.03.2020 15:00 (CET/CEST)","989"
"Spain (ES)","01.03.2020 15:00 - 01.03.2020 16:00 (CET/CEST)","960"
"Spain (ES)","01.03.2020 16:00 - 01.03.2020 17:00 (CET/CEST)","940"
"Spain (ES)","01.03.2020 17:00 - 01.03.2020 18:00 (CET/CEST)","1076"
"Spain (ES)","01.03.2020 18:00 - 01.03.2020 19:00 (CET/CEST)","1052"
"Spain (ES)","01.03.2020 19:00 - 01.03.2020 20:00 (CET/CEST)","1169"
"Spain (ES)","01.03.2020 20:00 - 01.03.2020 21:00 (CET/CEST)","1259"
"Spain (ES)","01.03.2020 21:00 - 01.03.2020 22:00 (CET/CEST)","1287"
"Spain (ES)","01.03.2020 22:00 - 01.03.2020 23:00 (CET/CEST)","1252"
"Spain (ES)","01.03.2020 23:00 - 02.03.2020 00:00 (CET/CEST)","1213"
"Spain (ES)","02.03.2020 00:00 - 02.03.2020 01:00 (CET/CEST)","1185"
"Spain (ES)","02.03.2020 01:00 - 02.03.2020 02:00 (CET/CEST)","1166"
"Spain (ES)","02.03.2020 02:00 - 02.03.2020 03:00 (CET/CEST)","1159"
"Spain (ES)","02.03.2020 03:00 - 02.03.2020 04:00 (CET/CEST)","1161"
"Spain (ES)","02.03.2020 04:00 - 02.03.2020 05:00 (CET/CEST)","1171"
"Spain (ES)","02.03.2020 05:00 - 02.03.2020 06:00 (CET/CEST)","1177"
"Spain (ES)","02.03.2020 06:00 - 02.03.2020 07:00 (CET/CEST)","1217"
"Spain (ES)","02.03.2020 07:00 - 02.03.2020 08:00 (CET/CEST)","1268"
"Spain (ES)","02.03.2020 08:00 - 02.03.2020 09:00 (CET/CEST)","1376"
"Spain (ES)","02.03.2020 09:00 - 02.03.2020 10:00 (CET/CEST)","1413"
"Spain (ES)","02.03.2020 10:00 - 02.03.2020 11:00 (CET/CEST)","1460"
"Spain (ES)","02.03.2020 11:00 - 02.03.2020 12:00 (CET/CEST)","1504"
"Spain (ES)","02.03.2020 12:00 - 02.03.2020 13:00 (CET/CEST)","1529"
"Spain (ES)","02.03.2020 13:00 - 02.03.2020 14:00 (CET/CEST)","1502"
"Spain (ES)","02.03.2020 14:00 - 02.03.2020 15:00 (CET/CEST)","1542"
"Spain (ES)","02.03.2020 15:00 - 02.03.2020 16:00 (CET/CEST)","1559"
"Spain (ES)","02.03.2020 16:00 - 02.03.2020 17:00 (CET/CEST)","1585"
"Spain (ES)","02.03.2020 17:00 - 02.03.2020 18:00 (CET/CEST)","1600"
"Spain (ES)","02.03.2020 18:00 - 02.03.2020 19:00 (CET/CEST)","1623"
"Spain (ES)","02.03.2020 19:00 - 02.03.2020 20:00 (CET/CEST)","1657"
"Spain (ES)","02.03.2020 20:00 - 02.03.2020 21:00 (CET/CEST)","1672"
"Spain (ES)","02.03.2020 21:00 - 02.03.2020 22:00 (CET/CEST)","1655"
"Spain (ES)","02.03.2020 22:00 - 02.03.2020 23:00 (CET/CEST)","1637"
"Spain (ES)","02.03.2020 23:00 - 03.03.2020 00:00 (CET/CEST)","1585"
"Spain (ES)","03.03.2020 00:00 - 03.03.2020 01:00 (CET/CEST)","1537"
"Spain (ES)","03.03.2020 01:00 - 03.03.2020 02:00 (CET/CEST)","1511"
"Spain (ES)","03.03.2020 02:00 - 03.03.2020 03:00 (CET/CEST)","1490"
"Spain (ES)","03.03.2020 03:00 - 03.03.2020 04:00 (CET/CEST)","1484"
"Spain (ES)","03.03.2020 04:00 - 03.03.2020 05:00 (CET/CEST)","1464"
"Spain (ES)","03.03.2020 05:00 - 03.03.2020 06:00 (CET/CEST)","1453"
"Spain (ES)","03.03.2020 06:00 - 03.03.2020 07:00 (CET/CEST)","1469"
"Spain (ES)","03.03.2020 07:00 - 03.03.2020 08:00 (CET/CEST)","1498"
"Spain (ES)","03.03.2020 08:00 - 03.03.2020 09:00 (CET/CEST)","1545"
"Spain (ES)","03.03.2020 09:00 - 03.03.2020 10:00 (CET/CEST)","1573"
"Spain (ES)","03.03.2020 10:00 - 03.03.2020 11:00 (CET/CEST)","1575"
"Spain (ES)","03.03.2020 11:00 - 03.03.2020 12:00 (CET/CEST)","1575"
"Spain (ES)","03.03.2020 12:00 - 03.03.2020 13:00 (CET/CEST)","1595"
"Spain (ES)","03.03.2020 13:00 - 03.03.2020 14:00 (CET/CEST)","1577"
"Spain (ES)","03.03.2020 14:00 - 03.03.2020 15:00 (CET/CEST)","1606"
"Spain (ES)","03.03.2020 15:00 - 03.03.2020 16:00 (CET/CEST)","1627"
"Spain (ES)","03.03.2020 16:00 - 03.03.2020 17:00 (CET/CEST)","1584"
"Spain (ES)","03.03.2020 17:00 - 03.03.2020 18:00 (CET/CEST)","1610"
"Spain (ES)","03.03.2020 18:00 - 03.03.2020 19:00 (CET/CEST)","1619"
"Spain (ES)","03.03.2020 19:00 - 03.03.2020 20:00 (CET/CEST)","1658"
"Spain (ES)","03.03.2020 20:00 - 03.03.2020 21:00 (CET/CEST)","1687"
"Spain (ES)","03.03.2020 21:00 - 03.03.2020 22:00 (CET/CEST)","1672"
"Spain (ES)","03.03.2020 22:00 - 03.03.2020 23:00 (CET/CEST)","1696"
"Spain (ES)","03.03.2020 23:00 - 04.03.2020 00:00 (CET/CEST)","1662"
"Spain (ES)","04.03.2020 00:00 - 04.03.2020 01:00 (CET/CEST)","1620"
"Spain (ES)","04.03.2020 01:00 - 04.03.2020 02:00 (CET/CEST)","1583"
"Spain (ES)","04.03.2020 02:00 - 04.03.2020 03:00 (CET/CEST)","1568"
"Spain (ES)","04.03.2020 03:00 - 04.03.2020 04:00 (CET/CEST)","1545"
"Spain (ES)","04.03.2020 04:00 - 04.03.2020 05:00 (CET/CEST)","1534"
"Spain (ES)","04.03.2020 05:00 - 04.03.2020 06:00 (CET/CEST)","1532"
"Spain (ES)","04.03.2020 06:00 - 04.03.2020 07:00 (CET/CEST)","1538"
"Spain (ES)","04.03.2020 07:00 - 04.03.2020 08:00 (CET/CEST)","1573"
"Spain (ES)","04.03.2020 08:00 - 04.03.2020 09:00 (CET/CEST)","1592"
"Spain (ES)","04.03.2020 09:00 - 04.03.2020 10:00 (CET/CEST)","1625"
"Spain (ES)","04.03.2020 10:00 - 04.03.2020 11:00 (CET/CEST)","1654"
"Spain (ES)","04.03.2020 11:00 - 04.03.2020 12:00 (CET/CEST)","1642"
"Spain (ES)","04.03.2020 12:00 - 04.03.2020 13:00 (CET/CEST)","1622"
"Spain (ES)","04.03.2020 13:00 - 04.03.2020 14:00 (CET/CEST)","1630"
"Spain (ES)","04.03.2020 14:00 - 04.03.2020 15:00 (CET/CEST)","1632"
"Spain (ES)","04.03.2020 15:00 - 04.03.2020 16:00 (CET/CEST)","1636"
"Spain (ES)","04.03.2020 16:00 - 04.03.2020 17:00 (CET/CEST)","1645"
"Spain (ES)","04.03.2020 17:00 - 04.03.2020 18:00 (CET/CEST)","1679"
"Spain (ES)","04.03.2020 18:00 - 04.03.2020 19:00 (CET/CEST)","1725"
"Spain (ES)","04.03.2020 19:00 - 04.03.2020 20:00 (CET/CEST)","1779"
"Spain (ES)","04.03.2020 20:00 - 04.03.2020 21:00 (CET/CEST)","1800"
"Spain (ES)","04.03.2020 21:00 - 04.03.2020 22:00 (CET/CEST)","1780"
"Spain (ES)","04.03.2020 22:00 - 04.03.2020 23:00 (CET/CEST)","1741"
"Spain (ES)","04.03.2020 23:00 - 05.03.2020 00:00 (CET/CEST)","1717"
"Spain (ES)","05.03.2020 00:00 - 05.03.2020 01:00 (CET/CEST)","1696"
"Spain (ES)","05.03.2020 01:00 - 05.03.2020 02:00 (CET/CEST)","1646"
"Spain (ES)","05.03.2020 02:00 - 05.03.2020 03:00 (CET/CEST)","1632"
"Spain (ES)","05.03.2020 03:00 - 05.03.2020 04:00 (CET/CEST)","1605"
"Spain (ES)","05.03.2020 04:00 - 05.03.2020 05:00 (CET/CEST)","1576"
"Spain (ES)","05.03.2020 05:00 - 05.03.2020 06:00 (CET/CEST)","1580"
"Spain (ES)","05.03.2020 06:00 - 05.03.2020 07:00 (CET/CEST)","1604"
"Spain (ES)","05.03.2020 07:00 - 05.03.2020 08:00 (CET/CEST)","1647"
"Spain (ES)","05.03.2020 08:00 - 05.03.2020 09:00 (CET/CEST)","1689"
"Spain (ES)","05.03.2020 09:00 - 05.03.2020 10:00 (CET/CEST)","1701"
"Spain (ES)","05.03.2020 10:00 - 05.03.2020 11:00 (CET/CEST)","1692"
"Spain (ES)","05.03.2020 11:00 - 05.03.2020 12:00 (CET/CEST)","1725"
"Spain (ES)","05.03.2020 12:00 - 05.03.2020 13:00 (CET/CEST)","1717"
"Spain (ES)","05.03.2020 13:00 - 05.03.2020 14:00 (CET/CEST)","1736"
"Spain (ES)","05.03.2020 14:00 - 05.03.2020 15:00 (CET/CEST)","1721"
"Spain (ES)","05.03.2020 15:00 - 05.03.2020 16:00 (CET/CEST)","1719"
"Spain (ES)","05.03.2020 16:00 - 05.03.2020 17:00 (CET/CEST)","1728"
"Spain (ES)","05.03.2020 17:00 - 05.03.2020 18:00 (CET/CEST)","1766"
"Spain (ES)","05.03.2020 18:00 - 05.03.2020 19:00 (CET/CEST)","1792"
"Spain (ES)","05.03.2020 19:00 - 05.03.2020 20:00 (CET/CEST)","1831"
"Spain (ES)","05.03.2020 20:00 - 05.03.2020 21:00 (CET/CEST)","1841"
"Spain (ES)","05.03.2020 21:00 - 05.03.2020 22:00 (CET/CEST)","1845"
"Spain (ES)","05.03.2020 22:00 - 05.03.2020 23:00 (CET/CEST)","1819"
"Spain (ES)","05.03.2020 23:00 - 06.03.2020 00:00 (CET/CEST)","1817"
"Spain (ES)","06.03.2020 00:00 - 06.03.2020 01:00 (CET/CEST)","1728"
"Spain (ES)","06.03.2020 01:00 - 06.03.2020 02:00 (CET/CEST)","1697"
"Spain (ES)","06.03.2020 02:00 - 06.03.2020 03:00 (CET/CEST)","1718"
"Spain (ES)","06.03.2020 03:00 - 06.03.2020 04:00 (CET/CEST)","1685"
"Spain (ES)","06.03.2020 04:00 - 06.03.2020 05:00 (CET/CEST)","1692"
"Spain (ES)","06.03.2020 05:00 - 06.03.2020 06:00 (CET/CEST)","1706"
"Spain (ES)","06.03.2020 06:00 - 06.03.2020 07:00 (CET/CEST)","1705"
"Spain (ES)","06.03.2020 07:00 - 06.03.2020 08:00 (CET/CEST)","1720"
"Spain (ES)","06.03.2020 08:00 - 06.03.2020 09:00 (CET/CEST)","1722"
"Spain (ES)","06.03.2020 09:00 - 06.03.2020 10:00 (CET/CEST)","1709"
"Spain (ES)","06.03.2020 10:00 - 06.03.2020 11:00 (CET/CEST)","1710"
"Spain (ES)","06.03.2020 11:00 - 06.03.2020 12:00 (CET/CEST)","1706"
"Spain (ES)","06.03.2020 12:00 - 06.03.2020 13:00 (CET/CEST)","1705"
"Spain (ES)","06.03.2020 13:00 - 06.03.2020 14:00 (CET/CEST)","1693"
"Spain (ES)","06.03.2020 14:00 - 06.03.2020 15:00 (CET/CEST)","1684"
"Spain (ES)","06.03.2020 15:00 - 06.03.2020 16:00 (CET/CEST)","1685"
"Spain (ES)","06.03.2020 16:00 - 06.03.2020 17:00 (CET/CEST)","1700"
"Spain (ES)","06.03.2020 17:00 - 06.03.2020 18:00 (CET/CEST)","1723"
"Spain (ES)","06.03.2020 18:00 - 06.03.2020 19:00 (CET/CEST)","1762"
"Spain (ES)","06.03.2020 19:00 - 06.03.2020 20:00 (CET/CEST)","1801"
"Spain (ES)","06.03.2020 20:00 - 06.03.2020 21:00 (CET/CEST)","1820"
"Spain (ES)","06.03.2020 21:00 - 06.03.2020 22:00 (CET/CEST)","1839"
"Spain (ES)","06.03.2020 22:00 - 06.03.2020 23:00 (CET/CEST)","1836"
"Spain (ES)","06.03.2020 23:00 - 07.03.2020 00:00 (CET/CEST)","1832"
"Spain (ES)","07.03.2020 00:00 - 07.03.2020 01:00 (CET/CEST)","1750"
"Spain (ES)","07.03.2020 01:00 - 07.03.2020 02:00 (CET/CEST)","1708"
"Spain (ES)","07.03.2020 02:00 - 07.03.2020 03:00 (CET/CEST)","1684"
"Spain (ES)","07.03.2020 03:00 - 07.03.2020 04:00 (CET/CEST)","1674"
"Spain (ES)","07.03.2020 04:00 - 07.03.2020 05:00 (CET/CEST)","1662"
"Spain (ES)","07.03.2020 05:00 - 07.03.2020 06:00 (CET/CEST)","1664"
"Spain (ES)","07.03.2020 06:00 - 07.03.2020 07:00 (CET/CEST)","1667"
"Spain (ES)","07.03.2020 07:00 - 07.03.2020 08:00 (CET/CEST)","1666"
"Spain (ES)","07.03.2020 08:00 - 07.03.2020 09:00 (CET/CEST)","1681"
"Spain (ES)","07.03.2020 09:00 - 07.03.2020 10:00 (CET/CEST)","1705"
"Spain (ES)","07.03.2020 10:00 - 07.03.2020 11:00 (CET/CEST)","1715"
"Spain (ES)","07.03.2020 11:00 - 07.03.2020 12:00 (CET/CEST)","1713"
"Spain (ES)","07.03.2020 12:00 - 07.03.2020 13:00 (CET/CEST)","1713"
"Spain (ES)","07.03.2020 13:00 - 07.03.2020 14:00 (CET/CEST)","1690"
"Spain (ES)","07.03.2020 14:00 - 07.03.2020 15:00 (CET/CEST)","1688"
"Spain (ES)","07.03.2020 15:00 - 07.03.2020 16:00 (CET/CEST)","1690"
"Spain (ES)","07.03.2020 16:00 - 07.03.2020 17:00 (CET/CEST)","1687"
"Spain (ES)","07.03.2020 17:00 - 07.03.2020 18:00 (CET/CEST)","1709"
"Spain (ES)","07.03.2020 18:00 - 07.03.2020 19:00 (CET/CEST)","1760"
"Spain (ES)","07.03.2020 19:00 - 07.03.2020 20:00 (CET/CEST)","1808"
"Spain (ES)","07.03.2020 20:00 - 07.03.2020 21:00 (CET/CEST)","1817"
"Spain (ES)","07.03.2020 21:00 - 07.03.2020 22:00 (CET/CEST)","1836"
"Spain (ES)","07.03.2020 22:00 - 07.03.2020 23:00 (CET/CEST)","1818"
"Spain (ES)","07.03.2020 23:00 - 08.03.2020 00:00 (CET/CEST)","1793"
"Spain (ES)","08.03.2020 00:00 - 08.03.2020 01:00 (CET/CEST)","1727"
"Spain (ES)","08.03.2020 01:00 - 08.03.2020 02:00 (CET/CEST)","1681"
"Spain (ES)","08.03.2020 02:00 - 08.03.2020 03:00 (CET/CEST)","1670"
"Spain (ES)","08.03.2020 03:00 - 08.03.2020 04:00 (CET/CEST)","1668"
"Spain (ES)","08.03.2020 04:00 - 08.03.2020 05:00 (CET/CEST)","1661"
"Spain (ES)","08.03.2020 05:00 - 08.03.2020 06:00 (CET/CEST)","1661"
"Spain (ES)","08.03.2020 06:00 - 08.03.2020 07:00 (CET/CEST)","1643"
"Spain (ES)","08.03.2020 07:00 - 08.03.2020 08:00 (CET/CEST)","1655"
"Spain (ES)","08.03.2020 08:00 - 08.03.2020 09:00 (CET/CEST)","1679"
"Spain (ES)","08.03.2020 09:00 - 08.03.2020 10:00 (CET/CEST)","1681"
"Spain (ES)","08.03.2020 10:00 - 08.03.2020 11:00 (CET/CEST)","1678"
"Spain (ES)","08.03.2020 11:00 - 08.03.2020 12:00 (CET/CEST)","1673"
"Spain (ES)","08.03.2020 12:00 - 08.03.2020 13:00 (CET/CEST)","1684"
"Spain (ES)","08.03.2020 13:00 - 08.03.2020 14:00 (CET/CEST)","1663"
"Spain (ES)","08.03.2020 14:00 - 08.03.2020 15:00 (CET/CEST)","1657"
"Spain (ES)","08.03.2020 15:00 - 08.03.2020 16:00 (CET/CEST)","1651"
"Spain (ES)","08.03.2020 16:00 - 08.03.2020 17:00 (CET/CEST)","1655"
"Spain (ES)","08.03.2020 17:00 - 08.03.2020 18:00 (CET/CEST)","1685"
"Spain (ES)","08.03.2020 18:00 - 08.03.2020 19:00 (CET/CEST)","1702"
