"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Austria (AT)","30.04.2022 09:00 - 30.04.2022 09:15 (CET/CEST)","3205"
"Austria (AT)","30.04.2022 09:15 - 30.04.2022 09:30 (CET/CEST)","3237"
"Austria (AT)","30.04.2022 09:30 - 30.04.2022 09:45 (CET/CEST)","3225"
"Austria (AT)","30.04.2022 09:45 - 30.04.2022 10:00 (CET/CEST)","3214"
"Austria (AT)","30.04.2022 10:00 - 30.04.2022 10:15 (CET/CEST)","3334"
"Austria (AT)","30.04.2022 10:15 - 30.04.2022 10:30 (CET/CEST)","3326"
"Austria (AT)","30.04.2022 10:30 - 30.04.2022 10:45 (CET/CEST)","3342"
"Austria (AT)","30.04.2022 10:45 - 30.04.2022 11:00 (CET/CEST)","3346"
"Austria (AT)","30.04.2022 11:00 - 30.04.2022 11:15 (CET/CEST)","3348"
"Austria (AT)","30.04.2022 11:15 - 30.04.2022 11:30 (CET/CEST)","3311"
"Austria (AT)","30.04.2022 11:30 - 30.04.2022 11:45 (CET/CEST)","3323"
"Austria (AT)","30.04.2022 11:45 - 30.04.2022 12:00 (CET/CEST)","3352"
"Austria (AT)","30.04.2022 12:00 - 30.04.2022 12:15 (CET/CEST)","3403"
"Austria (AT)","30.04.2022 12:15 - 30.04.2022 12:30 (CET/CEST)","3370"
"Austria (AT)","30.04.2022 12:30 - 30.04.2022 12:45 (CET/CEST)","3329"
"Austria (AT)","30.04.2022 12:45 - 30.04.2022 13:00 (CET/CEST)","3306"
"Austria (AT)","30.04.2022 13:00 - 30.04.2022 13:15 (CET/CEST)","3318"
"Austria (AT)","30.04.2022 13:15 - 30.04.2022 13:30 (CET/CEST)","3338"
"Austria (AT)","30.04.2022 13:30 - 30.04.2022 13:45 (CET/CEST)","3304"
"Austria (AT)","30.04.2022 13:45 - 30.04.2022 14:00 (CET/CEST)","3246"
"Austria (AT)","30.04.2022 14:00 - 30.04.2022 14:15 (CET/CEST)","3319"
"Austria (AT)","30.04.2022 14:15 - 30.04.2022 14:30 (CET/CEST)","3282"
"Austria (AT)","30.04.2022 14:30 - 30.04.2022 14:45 (CET/CEST)","3268"
"Austria (AT)","30.04.2022 14:45 - 30.04.2022 15:00 (CET/CEST)","3259"
"Austria (AT)","30.04.2022 15:00 - 30.04.2022 15:15 (CET/CEST)","3203"
"Austria (AT)","30.04.2022 15:15 - 30.04.2022 15:30 (CET/CEST)","3130"
"Austria (AT)","30.04.2022 15:30 - 30.04.2022 15:45 (CET/CEST)","3088"
"Austria (AT)","30.04.2022 15:45 - 30.04.2022 16:00 (CET/CEST)","3025"
"Austria (AT)","30.04.2022 16:00 - 30.04.2022 16:15 (CET/CEST)","2996"
"Austria (AT)","30.04.2022 16:15 - 30.04.2022 16:30 (CET/CEST)","2976"
"Austria (AT)","30.04.2022 16:30 - 30.04.2022 16:45 (CET/CEST)","3006"
"Austria (AT)","30.04.2022 16:45 - 30.04.2022 17:00 (CET/CEST)","3016"
"Austria (AT)","30.04.2022 17:00 - 30.04.2022 17:15 (CET/CEST)","3036"
"Austria (AT)","30.04.2022 17:15 - 30.04.2022 17:30 (CET/CEST)","3025"
"Austria (AT)","30.04.2022 17:30 - 30.04.2022 17:45 (CET/CEST)","3056"
"Austria (AT)","30.04.2022 17:45 - 30.04.2022 18:00 (CET/CEST)","3032"
"Austria (AT)","30.04.2022 18:00 - 30.04.2022 18:15 (CET/CEST)","3013"
"Austria (AT)","30.04.2022 18:15 - 30.04.2022 18:30 (CET/CEST)","3063"
"Austria (AT)","30.04.2022 18:30 - 30.04.2022 18:45 (CET/CEST)","3068"
"Austria (AT)","30.04.2022 18:45 - 30.04.2022 19:00 (CET/CEST)","3019"
"Austria (AT)","30.04.2022 19:00 - 30.04.2022 19:15 (CET/CEST)","2977"
"Austria (AT)","30.04.2022 19:15 - 30.04.2022 19:30 (CET/CEST)","3015"
"Austria (AT)","30.04.2022 19:30 - 30.04.2022 19:45 (CET/CEST)","3031"
"Austria (AT)","30.04.2022 19:45 - 30.04.2022 20:00 (CET/CEST)","3017"
"Austria (AT)","30.04.2022 20:00 - 30.04.2022 20:15 (CET/CEST)","2974"
"Austria (AT)","30.04.2022 20:15 - 30.04.2022 20:30 (CET/CEST)","2962"
"Austria (AT)","30.04.2022 20:30 - 30.04.2022 20:45 (CET/CEST)","2952"
"Austria (AT)","30.04.2022 20:45 - 30.04.2022 21:00 (CET/CEST)","2958"
"Austria (AT)","30.04.2022 21:00 - 30.04.2022 21:15 (CET/CEST)","3040"
"Austria (AT)","30.04.2022 21:15 - 30.04.2022 21:30 (CET/CEST)","2974"
"Austria (AT)","30.04.2022 21:30 - 30.04.2022 21:45 (CET/CEST)","2934"
"Austria (AT)","30.04.2022 21:45 - 30.04.2022 22:00 (CET/CEST)","2953"
"Austria (AT)","30.04.2022 22:00 - 30.04.2022 22:15 (CET/CEST)","3003"
"Austria (AT)","30.04.2022 22:15 - 30.04.2022 22:30 (CET/CEST)","3029"
"Austria (AT)","30.04.2022 22:30 - 30.04.2022 22:45 (CET/CEST)","3020"
"Austria (AT)","30.04.2022 22:45 - 30.04.2022 23:00 (CET/CEST)","2992"
"Austria (AT)","30.04.2022 23:00 - 30.04.2022 23:15 (CET/CEST)","3001"
"Austria (AT)","30.04.2022 23:15 - 30.04.2022 23:30 (CET/CEST)","2999"
"Austria (AT)","30.04.2022 23:30 - 30.04.2022 23:45 (CET/CEST)","3003"
"Austria (AT)","30.04.2022 23:45 - 01.05.2022 00:00 (CET/CEST)","2979"
"Austria (AT)","01.05.2022 00:00 - 01.05.2022 00:15 (CET/CEST)","2976"
"Austria (AT)","01.05.2022 00:15 - 01.05.2022 00:30 (CET/CEST)","2955"
"Austria (AT)","01.05.2022 00:30 - 01.05.2022 00:45 (CET/CEST)","2949"
"Austria (AT)","01.05.2022 00:45 - 01.05.2022 01:00 (CET/CEST)","2921"
"Austria (AT)","01.05.2022 01:00 - 01.05.2022 01:15 (CET/CEST)","2949"
"Austria (AT)","01.05.2022 01:15 - 01.05.2022 01:30 (CET/CEST)","2922"
"Austria (AT)","01.05.2022 01:30 - 01.05.2022 01:45 (CET/CEST)","2924"
"Austria (AT)","01.05.2022 01:45 - 01.05.2022 02:00 (CET/CEST)","2922"
"Austria (AT)","01.05.2022 02:00 - 01.05.2022 02:15 (CET/CEST)","2905"
"Austria (AT)","01.05.2022 02:15 - 01.05.2022 02:30 (CET/CEST)","2888"
"Austria (AT)","01.05.2022 02:30 - 01.05.2022 02:45 (CET/CEST)","2902"
"Austria (AT)","01.05.2022 02:45 - 01.05.2022 03:00 (CET/CEST)","2900"
"Austria (AT)","01.05.2022 03:00 - 01.05.2022 03:15 (CET/CEST)","2875"
"Austria (AT)","01.05.2022 03:15 - 01.05.2022 03:30 (CET/CEST)","2838"
"Austria (AT)","01.05.2022 03:30 - 01.05.2022 03:45 (CET/CEST)","2854"
"Austria (AT)","01.05.2022 03:45 - 01.05.2022 04:00 (CET/CEST)","2840"
"Austria (AT)","01.05.2022 04:00 - 01.05.2022 04:15 (CET/CEST)","2829"
"Austria (AT)","01.05.2022 04:15 - 01.05.2022 04:30 (CET/CEST)","2822"
"Austria (AT)","01.05.2022 04:30 - 01.05.2022 04:45 (CET/CEST)","2825"
"Austria (AT)","01.05.2022 04:45 - 01.05.2022 05:00 (CET/CEST)","2829"
"Austria (AT)","01.05.2022 05:00 - 01.05.2022 05:15 (CET/CEST)","2844"
"Austria (AT)","01.05.2022 05:15 - 01.05.2022 05:30 (CET/CEST)","2839"
"Austria (AT)","01.05.2022 05:30 - 01.05.2022 05:45 (CET/CEST)","2834"
"Austria (AT)","01.05.2022 05:45 - 01.05.2022 06:00 (CET/CEST)","2829"
"Austria (AT)","01.05.2022 06:00 - 01.05.2022 06:15 (CET/CEST)","2838"
"Austria (AT)","01.05.2022 06:15 - 01.05.2022 06:30 (CET/CEST)","2876"
"Austria (AT)","01.05.2022 06:30 - 01.05.2022 06:45 (CET/CEST)","2902"
"Austria (AT)","01.05.2022 06:45 - 01.05.2022 07:00 (CET/CEST)","2934"
"Austria (AT)","01.05.2022 07:00 - 01.05.2022 07:15 (CET/CEST)","2900"
"Austria (AT)","01.05.2022 07:15 - 01.05.2022 07:30 (CET/CEST)","2931"
"Austria (AT)","01.05.2022 07:30 - 01.05.2022 07:45 (CET/CEST)","2948"
"Austria (AT)","01.05.2022 07:45 - 01.05.2022 08:00 (CET/CEST)","2958"
"Austria (AT)","01.05.2022 08:00 - 01.05.2022 08:15 (CET/CEST)","2990"
"Austria (AT)","01.05.2022 08:15 - 01.05.2022 08:30 (CET/CEST)","3012"
"Austria (AT)","01.05.2022 08:30 - 01.05.2022 08:45 (CET/CEST)","3023"
"Austria (AT)","01.05.2022 08:45 - 01.05.2022 09:00 (CET/CEST)","3055"
"Austria (AT)","01.05.2022 09:00 - 01.05.2022 09:15 (CET/CEST)","2992"
"Austria (AT)","01.05.2022 09:15 - 01.05.2022 09:30 (CET/CEST)","3014"
"Austria (AT)","01.05.2022 09:30 - 01.05.2022 09:45 (CET/CEST)","3051"
"Austria (AT)","01.05.2022 09:45 - 01.05.2022 10:00 (CET/CEST)","3056"
"Austria (AT)","01.05.2022 10:00 - 01.05.2022 10:15 (CET/CEST)","3066"
"Austria (AT)","01.05.2022 10:15 - 01.05.2022 10:30 (CET/CEST)","3081"
"Austria (AT)","01.05.2022 10:30 - 01.05.2022 10:45 (CET/CEST)","3082"
"Austria (AT)","01.05.2022 10:45 - 01.05.2022 11:00 (CET/CEST)","3114"
"Austria (AT)","01.05.2022 11:00 - 01.05.2022 11:15 (CET/CEST)","3138"
"Austria (AT)","01.05.2022 11:15 - 01.05.2022 11:30 (CET/CEST)","3144"
"Austria (AT)","01.05.2022 11:30 - 01.05.2022 11:45 (CET/CEST)","3145"
"Austria (AT)","01.05.2022 11:45 - 01.05.2022 12:00 (CET/CEST)","3186"
"Austria (AT)","01.05.2022 12:00 - 01.05.2022 12:15 (CET/CEST)","3205"
"Austria (AT)","01.05.2022 12:15 - 01.05.2022 12:30 (CET/CEST)","3170"
"Austria (AT)","01.05.2022 12:30 - 01.05.2022 12:45 (CET/CEST)","3161"
"Austria (AT)","01.05.2022 12:45 - 01.05.2022 13:00 (CET/CEST)","3157"
"Austria (AT)","01.05.2022 13:00 - 01.05.2022 13:15 (CET/CEST)","3170"
"Austria (AT)","01.05.2022 13:15 - 01.05.2022 13:30 (CET/CEST)","3160"
"Austria (AT)","01.05.2022 13:30 - 01.05.2022 13:45 (CET/CEST)","3169"
"Austria (AT)","01.05.2022 13:45 - 01.05.2022 14:00 (CET/CEST)","3138"
"Austria (AT)","01.05.2022 14:00 - 01.05.2022 14:15 (CET/CEST)","3138"
"Austria (AT)","01.05.2022 14:15 - 01.05.2022 14:30 (CET/CEST)","3122"
"Austria (AT)","01.05.2022 14:30 - 01.05.2022 14:45 (CET/CEST)","3147"
"Austria (AT)","01.05.2022 14:45 - 01.05.2022 15:00 (CET/CEST)","3164"
"Austria (AT)","01.05.2022 15:00 - 01.05.2022 15:15 (CET/CEST)","3149"
"Austria (AT)","01.05.2022 15:15 - 01.05.2022 15:30 (CET/CEST)","3121"
"Austria (AT)","01.05.2022 15:30 - 01.05.2022 15:45 (CET/CEST)","3118"
"Austria (AT)","01.05.2022 15:45 - 01.05.2022 16:00 (CET/CEST)","3112"
"Austria (AT)","01.05.2022 16:00 - 01.05.2022 16:15 (CET/CEST)","3132"
"Austria (AT)","01.05.2022 16:15 - 01.05.2022 16:30 (CET/CEST)","3156"
"Austria (AT)","01.05.2022 16:30 - 01.05.2022 16:45 (CET/CEST)","3152"
"Austria (AT)","01.05.2022 16:45 - 01.05.2022 17:00 (CET/CEST)","3129"
"Austria (AT)","01.05.2022 17:00 - 01.05.2022 17:15 (CET/CEST)","3033"
"Austria (AT)","01.05.2022 17:15 - 01.05.2022 17:30 (CET/CEST)","3031"
"Austria (AT)","01.05.2022 17:30 - 01.05.2022 17:45 (CET/CEST)","3040"
"Austria (AT)","01.05.2022 17:45 - 01.05.2022 18:00 (CET/CEST)","3076"
"Austria (AT)","01.05.2022 18:00 - 01.05.2022 18:15 (CET/CEST)","3043"
"Austria (AT)","01.05.2022 18:15 - 01.05.2022 18:30 (CET/CEST)","3058"
"Austria (AT)","01.05.2022 18:30 - 01.05.2022 18:45 (CET/CEST)","3146"
"Austria (AT)","01.05.2022 18:45 - 01.05.2022 19:00 (CET/CEST)","3168"
"Austria (AT)","01.05.2022 19:00 - 01.05.2022 19:15 (CET/CEST)","3055"
"Austria (AT)","01.05.2022 19:15 - 01.05.2022 19:30 (CET/CEST)","3038"
"Austria (AT)","01.05.2022 19:30 - 01.05.2022 19:45 (CET/CEST)","3028"
"Austria (AT)","01.05.2022 19:45 - 01.05.2022 20:00 (CET/CEST)","3033"
"Austria (AT)","01.05.2022 20:00 - 01.05.2022 20:15 (CET/CEST)","3022"
"Austria (AT)","01.05.2022 20:15 - 01.05.2022 20:30 (CET/CEST)","3021"
"Austria (AT)","01.05.2022 20:30 - 01.05.2022 20:45 (CET/CEST)","2999"
"Austria (AT)","01.05.2022 20:45 - 01.05.2022 21:00 (CET/CEST)","3024"
"Austria (AT)","01.05.2022 21:00 - 01.05.2022 21:15 (CET/CEST)","3054"
"Austria (AT)","01.05.2022 21:15 - 01.05.2022 21:30 (CET/CEST)","3037"
"Austria (AT)","01.05.2022 21:30 - 01.05.2022 21:45 (CET/CEST)","3029"
"Austria (AT)","01.05.2022 21:45 - 01.05.2022 22:00 (CET/CEST)","3040"
"Austria (AT)","01.05.2022 22:00 - 01.05.2022 22:15 (CET/CEST)","3142"
"Austria (AT)","01.05.2022 22:15 - 01.05.2022 22:30 (CET/CEST)","3141"
"Austria (AT)","01.05.2022 22:30 - 01.05.2022 22:45 (CET/CEST)","3096"
"Austria (AT)","01.05.2022 22:45 - 01.05.2022 23:00 (CET/CEST)","3104"
"Austria (AT)","01.05.2022 23:00 - 01.05.2022 23:15 (CET/CEST)","3151"
"Austria (AT)","01.05.2022 23:15 - 01.05.2022 23:30 (CET/CEST)","3130"
"Austria (AT)","01.05.2022 23:30 - 01.05.2022 23:45 (CET/CEST)","3069"
"Austria (AT)","01.05.2022 23:45 - 02.05.2022 00:00 (CET/CEST)","3048"
"Austria (AT)","02.05.2022 00:00 - 02.05.2022 00:15 (CET/CEST)","3075"
"Austria (AT)","02.05.2022 00:15 - 02.05.2022 00:30 (CET/CEST)","3036"
"Austria (AT)","02.05.2022 00:30 - 02.05.2022 00:45 (CET/CEST)","3000"
"Austria (AT)","02.05.2022 00:45 - 02.05.2022 01:00 (CET/CEST)","3004"
"Austria (AT)","02.05.2022 01:00 - 02.05.2022 01:15 (CET/CEST)","2990"
"Austria (AT)","02.05.2022 01:15 - 02.05.2022 01:30 (CET/CEST)","2975"
"Austria (AT)","02.05.2022 01:30 - 02.05.2022 01:45 (CET/CEST)","2961"
"Austria (AT)","02.05.2022 01:45 - 02.05.2022 02:00 (CET/CEST)","2963"
"Austria (AT)","02.05.2022 02:00 - 02.05.2022 02:15 (CET/CEST)","2980"
"Austria (AT)","02.05.2022 02:15 - 02.05.2022 02:30 (CET/CEST)","2964"
"Austria (AT)","02.05.2022 02:30 - 02.05.2022 02:45 (CET/CEST)","2970"
"Austria (AT)","02.05.2022 02:45 - 02.05.2022 03:00 (CET/CEST)","2966"
"Austria (AT)","02.05.2022 03:00 - 02.05.2022 03:15 (CET/CEST)","2942"
"Austria (AT)","02.05.2022 03:15 - 02.05.2022 03:30 (CET/CEST)","2921"
"Austria (AT)","02.05.2022 03:30 - 02.05.2022 03:45 (CET/CEST)","2890"
"Austria (AT)","02.05.2022 03:45 - 02.05.2022 04:00 (CET/CEST)","2856"
"Austria (AT)","02.05.2022 04:00 - 02.05.2022 04:15 (CET/CEST)","2827"
"Austria (AT)","02.05.2022 04:15 - 02.05.2022 04:30 (CET/CEST)","2838"
"Austria (AT)","02.05.2022 04:30 - 02.05.2022 04:45 (CET/CEST)","2833"
"Austria (AT)","02.05.2022 04:45 - 02.05.2022 05:00 (CET/CEST)","2808"
"Austria (AT)","02.05.2022 05:00 - 02.05.2022 05:15 (CET/CEST)","2754"
"Austria (AT)","02.05.2022 05:15 - 02.05.2022 05:30 (CET/CEST)","2735"
"Austria (AT)","02.05.2022 05:30 - 02.05.2022 05:45 (CET/CEST)","2749"
"Austria (AT)","02.05.2022 05:45 - 02.05.2022 06:00 (CET/CEST)","2736"
"Austria (AT)","02.05.2022 06:00 - 02.05.2022 06:15 (CET/CEST)","2854"
"Austria (AT)","02.05.2022 06:15 - 02.05.2022 06:30 (CET/CEST)","2866"
"Austria (AT)","02.05.2022 06:30 - 02.05.2022 06:45 (CET/CEST)","2922"
"Austria (AT)","02.05.2022 06:45 - 02.05.2022 07:00 (CET/CEST)","2941"
"Austria (AT)","02.05.2022 07:00 - 02.05.2022 07:15 (CET/CEST)","2952"
"Austria (AT)","02.05.2022 07:15 - 02.05.2022 07:30 (CET/CEST)","2966"
"Austria (AT)","02.05.2022 07:30 - 02.05.2022 07:45 (CET/CEST)","2975"
"Austria (AT)","02.05.2022 07:45 - 02.05.2022 08:00 (CET/CEST)","2987"
"Austria (AT)","02.05.2022 08:00 - 02.05.2022 08:15 (CET/CEST)","3038"
"Austria (AT)","02.05.2022 08:15 - 02.05.2022 08:30 (CET/CEST)","3060"
"Austria (AT)","02.05.2022 08:30 - 02.05.2022 08:45 (CET/CEST)","3062"
"Austria (AT)","02.05.2022 08:45 - 02.05.2022 09:00 (CET/CEST)","3067"
"Austria (AT)","02.05.2022 09:00 - 02.05.2022 09:15 (CET/CEST)","3070"
"Austria (AT)","02.05.2022 09:15 - 02.05.2022 09:30 (CET/CEST)","3064"
"Austria (AT)","02.05.2022 09:30 - 02.05.2022 09:45 (CET/CEST)","3056"
"Austria (AT)","02.05.2022 09:45 - 02.05.2022 10:00 (CET/CEST)","3068"
"Austria (AT)","02.05.2022 10:00 - 02.05.2022 10:15 (CET/CEST)","3238"
"Austria (AT)","02.05.2022 10:15 - 02.05.2022 10:30 (CET/CEST)","3219"
"Austria (AT)","02.05.2022 10:30 - 02.05.2022 10:45 (CET/CEST)","3208"
"Austria (AT)","02.05.2022 10:45 - 02.05.2022 11:00 (CET/CEST)","3222"
"Austria (AT)","02.05.2022 11:00 - 02.05.2022 11:15 (CET/CEST)","3196"
"Austria (AT)","02.05.2022 11:15 - 02.05.2022 11:30 (CET/CEST)","3203"
"Austria (AT)","02.05.2022 11:30 - 02.05.2022 11:45 (CET/CEST)","3188"
"Austria (AT)","02.05.2022 11:45 - 02.05.2022 12:00 (CET/CEST)","3182"
"Austria (AT)","02.05.2022 12:00 - 02.05.2022 12:15 (CET/CEST)","3141"
"Austria (AT)","02.05.2022 12:15 - 02.05.2022 12:30 (CET/CEST)","3117"
"Austria (AT)","02.05.2022 12:30 - 02.05.2022 12:45 (CET/CEST)","3110"
"Austria (AT)","02.05.2022 12:45 - 02.05.2022 13:00 (CET/CEST)","3105"
"Austria (AT)","02.05.2022 13:00 - 02.05.2022 13:15 (CET/CEST)","3108"
"Austria (AT)","02.05.2022 13:15 - 02.05.2022 13:30 (CET/CEST)","3115"
"Austria (AT)","02.05.2022 13:30 - 02.05.2022 13:45 (CET/CEST)","3107"
"Austria (AT)","02.05.2022 13:45 - 02.05.2022 14:00 (CET/CEST)","3109"
"Austria (AT)","02.05.2022 14:00 - 02.05.2022 14:15 (CET/CEST)","3090"
"Austria (AT)","02.05.2022 14:15 - 02.05.2022 14:30 (CET/CEST)","3072"
"Austria (AT)","02.05.2022 14:30 - 02.05.2022 14:45 (CET/CEST)","3035"
"Austria (AT)","02.05.2022 14:45 - 02.05.2022 15:00 (CET/CEST)","3011"
"Austria (AT)","02.05.2022 15:00 - 02.05.2022 15:15 (CET/CEST)","3016"
"Austria (AT)","02.05.2022 15:15 - 02.05.2022 15:30 (CET/CEST)","2992"
"Austria (AT)","02.05.2022 15:30 - 02.05.2022 15:45 (CET/CEST)","2969"
"Austria (AT)","02.05.2022 15:45 - 02.05.2022 16:00 (CET/CEST)","2970"
"Austria (AT)","02.05.2022 16:00 - 02.05.2022 16:15 (CET/CEST)","2940"
"Austria (AT)","02.05.2022 16:15 - 02.05.2022 16:30 (CET/CEST)","2931"
"Austria (AT)","02.05.2022 16:30 - 02.05.2022 16:45 (CET/CEST)","2938"
"Austria (AT)","02.05.2022 16:45 - 02.05.2022 17:00 (CET/CEST)","2935"
"Austria (AT)","02.05.2022 17:00 - 02.05.2022 17:15 (CET/CEST)","2898"
"Austria (AT)","02.05.2022 17:15 - 02.05.2022 17:30 (CET/CEST)","2864"
"Austria (AT)","02.05.2022 17:30 - 02.05.2022 17:45 (CET/CEST)","2878"
"Austria (AT)","02.05.2022 17:45 - 02.05.2022 18:00 (CET/CEST)","2852"
"Austria (AT)","02.05.2022 18:00 - 02.05.2022 18:15 (CET/CEST)","2911"
"Austria (AT)","02.05.2022 18:15 - 02.05.2022 18:30 (CET/CEST)","2933"
"Austria (AT)","02.05.2022 18:30 - 02.05.2022 18:45 (CET/CEST)","2919"
"Austria (AT)","02.05.2022 18:45 - 02.05.2022 19:00 (CET/CEST)","2901"
"Austria (AT)","02.05.2022 19:00 - 02.05.2022 19:15 (CET/CEST)","2846"
"Austria (AT)","02.05.2022 19:15 - 02.05.2022 19:30 (CET/CEST)","2854"
"Austria (AT)","02.05.2022 19:30 - 02.05.2022 19:45 (CET/CEST)","2835"
"Austria (AT)","02.05.2022 19:45 - 02.05.2022 20:00 (CET/CEST)","2842"
"Austria (AT)","02.05.2022 20:00 - 02.05.2022 20:15 (CET/CEST)","2840"
"Austria (AT)","02.05.2022 20:15 - 02.05.2022 20:30 (CET/CEST)","2829"
"Austria (AT)","02.05.2022 20:30 - 02.05.2022 20:45 (CET/CEST)","2822"
"Austria (AT)","02.05.2022 20:45 - 02.05.2022 21:00 (CET/CEST)","2834"
"Austria (AT)","02.05.2022 21:00 - 02.05.2022 21:15 (CET/CEST)","2885"
"Austria (AT)","02.05.2022 21:15 - 02.05.2022 21:30 (CET/CEST)","2886"
"Austria (AT)","02.05.2022 21:30 - 02.05.2022 21:45 (CET/CEST)","2875"
"Austria (AT)","02.05.2022 21:45 - 02.05.2022 22:00 (CET/CEST)","2860"
"Austria (AT)","02.05.2022 22:00 - 02.05.2022 22:15 (CET/CEST)","2922"
"Austria (AT)","02.05.2022 22:15 - 02.05.2022 22:30 (CET/CEST)","2941"
"Austria (AT)","02.05.2022 22:30 - 02.05.2022 22:45 (CET/CEST)","2924"
"Austria (AT)","02.05.2022 22:45 - 02.05.2022 23:00 (CET/CEST)","2921"
"Austria (AT)","02.05.2022 23:00 - 02.05.2022 23:15 (CET/CEST)","2877"
"Austria (AT)","02.05.2022 23:15 - 02.05.2022 23:30 (CET/CEST)","2843"
"Austria (AT)","02.05.2022 23:30 - 02.05.2022 23:45 (CET/CEST)","2820"
"Austria (AT)","02.05.2022 23:45 - 03.05.2022 00:00 (CET/CEST)","2795"
"Austria (AT)","03.05.2022 00:00 - 03.05.2022 00:15 (CET/CEST)","2909"
"Austria (AT)","03.05.2022 00:15 - 03.05.2022 00:30 (CET/CEST)","2890"
"Austria (AT)","03.05.2022 00:30 - 03.05.2022 00:45 (CET/CEST)","2882"
"Austria (AT)","03.05.2022 00:45 - 03.05.2022 01:00 (CET/CEST)","2875"
"Austria (AT)","03.05.2022 01:00 - 03.05.2022 01:15 (CET/CEST)","2903"
"Austria (AT)","03.05.2022 01:15 - 03.05.2022 01:30 (CET/CEST)","2878"
"Austria (AT)","03.05.2022 01:30 - 03.05.2022 01:45 (CET/CEST)","2873"
"Austria (AT)","03.05.2022 01:45 - 03.05.2022 02:00 (CET/CEST)","2855"
"Austria (AT)","03.05.2022 02:00 - 03.05.2022 02:15 (CET/CEST)","2884"
"Austria (AT)","03.05.2022 02:15 - 03.05.2022 02:30 (CET/CEST)","2863"
"Austria (AT)","03.05.2022 02:30 - 03.05.2022 02:45 (CET/CEST)","2858"
"Austria (AT)","03.05.2022 02:45 - 03.05.2022 03:00 (CET/CEST)","2844"
"Austria (AT)","03.05.2022 03:00 - 03.05.2022 03:15 (CET/CEST)","2814"
"Austria (AT)","03.05.2022 03:15 - 03.05.2022 03:30 (CET/CEST)","2815"
"Austria (AT)","03.05.2022 03:30 - 03.05.2022 03:45 (CET/CEST)","2811"
"Austria (AT)","03.05.2022 03:45 - 03.05.2022 04:00 (CET/CEST)","2798"
"Austria (AT)","03.05.2022 04:00 - 03.05.2022 04:15 (CET/CEST)","2788"
"Austria (AT)","03.05.2022 04:15 - 03.05.2022 04:30 (CET/CEST)","2792"
"Austria (AT)","03.05.2022 04:30 - 03.05.2022 04:45 (CET/CEST)","2778"
"Austria (AT)","03.05.2022 04:45 - 03.05.2022 05:00 (CET/CEST)","2746"
"Austria (AT)","03.05.2022 05:00 - 03.05.2022 05:15 (CET/CEST)","2687"
"Austria (AT)","03.05.2022 05:15 - 03.05.2022 05:30 (CET/CEST)","2686"
"Austria (AT)","03.05.2022 05:30 - 03.05.2022 05:45 (CET/CEST)","2741"
"Austria (AT)","03.05.2022 05:45 - 03.05.2022 06:00 (CET/CEST)","2773"
"Austria (AT)","03.05.2022 06:00 - 03.05.2022 06:15 (CET/CEST)","2884"
"Austria (AT)","03.05.2022 06:15 - 03.05.2022 06:30 (CET/CEST)","2936"
"Austria (AT)","03.05.2022 06:30 - 03.05.2022 06:45 (CET/CEST)","2970"
"Austria (AT)","03.05.2022 06:45 - 03.05.2022 07:00 (CET/CEST)","2990"
"Austria (AT)","03.05.2022 07:00 - 03.05.2022 07:15 (CET/CEST)","2967"
"Austria (AT)","03.05.2022 07:15 - 03.05.2022 07:30 (CET/CEST)","2980"
"Austria (AT)","03.05.2022 07:30 - 03.05.2022 07:45 (CET/CEST)","2999"
"Austria (AT)","03.05.2022 07:45 - 03.05.2022 08:00 (CET/CEST)","3016"
"Austria (AT)","03.05.2022 08:00 - 03.05.2022 08:15 (CET/CEST)","3022"
"Austria (AT)","03.05.2022 08:15 - 03.05.2022 08:30 (CET/CEST)","3059"
"Austria (AT)","03.05.2022 08:30 - 03.05.2022 08:45 (CET/CEST)","3101"
"Austria (AT)","03.05.2022 08:45 - 03.05.2022 09:00 (CET/CEST)","3155"
"Austria (AT)","03.05.2022 09:00 - 03.05.2022 09:15 (CET/CEST)","3168"
"Austria (AT)","03.05.2022 09:15 - 03.05.2022 09:30 (CET/CEST)","3147"
"Austria (AT)","03.05.2022 09:30 - 03.05.2022 09:45 (CET/CEST)","3107"
"Austria (AT)","03.05.2022 09:45 - 03.05.2022 10:00 (CET/CEST)","3110"
"Austria (AT)","03.05.2022 10:00 - 03.05.2022 10:15 (CET/CEST)","3099"
"Austria (AT)","03.05.2022 10:15 - 03.05.2022 10:30 (CET/CEST)","3087"
"Austria (AT)","03.05.2022 10:30 - 03.05.2022 10:45 (CET/CEST)","3110"
"Austria (AT)","03.05.2022 10:45 - 03.05.2022 11:00 (CET/CEST)","3136"
"Austria (AT)","03.05.2022 11:00 - 03.05.2022 11:15 (CET/CEST)","3163"
"Austria (AT)","03.05.2022 11:15 - 03.05.2022 11:30 (CET/CEST)","3183"
"Austria (AT)","03.05.2022 11:30 - 03.05.2022 11:45 (CET/CEST)","3180"
"Austria (AT)","03.05.2022 11:45 - 03.05.2022 12:00 (CET/CEST)","3155"
"Austria (AT)","03.05.2022 12:00 - 03.05.2022 12:15 (CET/CEST)","3188"
"Austria (AT)","03.05.2022 12:15 - 03.05.2022 12:30 (CET/CEST)","3184"
"Austria (AT)","03.05.2022 12:30 - 03.05.2022 12:45 (CET/CEST)","3180"
