"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Italy (IT)","09.03.2020 20:00 - 09.03.2020 21:00 (CET/CEST)","4621"
"Italy (IT)","09.03.2020 21:00 - 09.03.2020 22:00 (CET/CEST)","3171"
"Italy (IT)","09.03.2020 22:00 - 09.03.2020 23:00 (CET/CEST)","2698"
"Italy (IT)","09.03.2020 23:00 - 10.03.2020 00:00 (CET/CEST)","2516"
"Italy (IT)","10.03.2020 00:00 - 10.03.2020 01:00 (CET/CEST)","2082"
"Italy (IT)","10.03.2020 01:00 - 10.03.2020 02:00 (CET/CEST)","1824"
"Italy (IT)","10.03.2020 02:00 - 10.03.2020 03:00 (CET/CEST)","1722"
"Italy (IT)","10.03.2020 03:00 - 10.03.2020 04:00 (CET/CEST)","1705"
"Italy (IT)","10.03.2020 04:00 - 10.03.2020 05:00 (CET/CEST)","1749"
"Italy (IT)","10.03.2020 05:00 - 10.03.2020 06:00 (CET/CEST)","1757"
"Italy (IT)","10.03.2020 06:00 - 10.03.2020 07:00 (CET/CEST)","2182"
"Italy (IT)","10.03.2020 07:00 - 10.03.2020 08:00 (CET/CEST)","2867"
"Italy (IT)","10.03.2020 08:00 - 10.03.2020 09:00 (CET/CEST)","3547"
"Italy (IT)","10.03.2020 09:00 - 10.03.2020 10:00 (CET/CEST)","3251"
"Italy (IT)","10.03.2020 10:00 - 10.03.2020 11:00 (CET/CEST)","2858"
"Italy (IT)","10.03.2020 11:00 - 10.03.2020 12:00 (CET/CEST)","2506"
"Italy (IT)","10.03.2020 12:00 - 10.03.2020 13:00 (CET/CEST)","2273"
"Italy (IT)","10.03.2020 13:00 - 10.03.2020 14:00 (CET/CEST)","2199"
"Italy (IT)","10.03.2020 14:00 - 10.03.2020 15:00 (CET/CEST)","2407"
"Italy (IT)","10.03.2020 15:00 - 10.03.2020 16:00 (CET/CEST)","2591"
"Italy (IT)","10.03.2020 16:00 - 10.03.2020 17:00 (CET/CEST)","3330"
"Italy (IT)","10.03.2020 17:00 - 10.03.2020 18:00 (CET/CEST)","3940"
"Italy (IT)","10.03.2020 18:00 - 10.03.2020 19:00 (CET/CEST)","4992"
"Italy (IT)","10.03.2020 19:00 - 10.03.2020 20:00 (CET/CEST)","5684"
"Italy (IT)","10.03.2020 20:00 - 10.03.2020 21:00 (CET/CEST)","4981"
"Italy (IT)","10.03.2020 21:00 - 10.03.2020 22:00 (CET/CEST)","3227"
"Italy (IT)","10.03.2020 22:00 - 10.03.2020 23:00 (CET/CEST)","2498"
"Italy (IT)","10.03.2020 23:00 - 11.03.2020 00:00 (CET/CEST)","2303"
"Italy (IT)","11.03.2020 00:00 - 11.03.2020 01:00 (CET/CEST)","1949"
"Italy (IT)","11.03.2020 01:00 - 11.03.2020 02:00 (CET/CEST)","1740"
"Italy (IT)","11.03.2020 02:00 - 11.03.2020 03:00 (CET/CEST)","1689"
"Italy (IT)","11.03.2020 03:00 - 11.03.2020 04:00 (CET/CEST)","1674"
"Italy (IT)","11.03.2020 04:00 - 11.03.2020 05:00 (CET/CEST)","1692"
"Italy (IT)","11.03.2020 05:00 - 11.03.2020 06:00 (CET/CEST)","1922"
"Italy (IT)","11.03.2020 06:00 - 11.03.2020 07:00 (CET/CEST)","2602"
"Italy (IT)","11.03.2020 07:00 - 11.03.2020 08:00 (CET/CEST)","3200"
"Italy (IT)","11.03.2020 08:00 - 11.03.2020 09:00 (CET/CEST)","3612"
"Italy (IT)","11.03.2020 09:00 - 11.03.2020 10:00 (CET/CEST)","3152"
"Italy (IT)","11.03.2020 10:00 - 11.03.2020 11:00 (CET/CEST)","2668"
"Italy (IT)","11.03.2020 11:00 - 11.03.2020 12:00 (CET/CEST)","2379"
"Italy (IT)","11.03.2020 12:00 - 11.03.2020 13:00 (CET/CEST)","2200"
"Italy (IT)","11.03.2020 13:00 - 11.03.2020 14:00 (CET/CEST)","2132"
"Italy (IT)","11.03.2020 14:00 - 11.03.2020 15:00 (CET/CEST)","2229"
"Italy (IT)","11.03.2020 15:00 - 11.03.2020 16:00 (CET/CEST)","2587"
"Italy (IT)","11.03.2020 16:00 - 11.03.2020 17:00 (CET/CEST)","3163"
"Italy (IT)","11.03.2020 17:00 - 11.03.2020 18:00 (CET/CEST)","4046"
"Italy (IT)","11.03.2020 18:00 - 11.03.2020 19:00 (CET/CEST)","5305"
"Italy (IT)","11.03.2020 19:00 - 11.03.2020 20:00 (CET/CEST)","5697"
"Italy (IT)","11.03.2020 20:00 - 11.03.2020 21:00 (CET/CEST)","5017"
"Italy (IT)","11.03.2020 21:00 - 11.03.2020 22:00 (CET/CEST)","3544"
"Italy (IT)","11.03.2020 22:00 - 11.03.2020 23:00 (CET/CEST)","2713"
"Italy (IT)","11.03.2020 23:00 - 12.03.2020 00:00 (CET/CEST)","2188"
"Italy (IT)","12.03.2020 00:00 - 12.03.2020 01:00 (CET/CEST)","1927"
"Italy (IT)","12.03.2020 01:00 - 12.03.2020 02:00 (CET/CEST)","1772"
"Italy (IT)","12.03.2020 02:00 - 12.03.2020 03:00 (CET/CEST)","1744"
"Italy (IT)","12.03.2020 03:00 - 12.03.2020 04:00 (CET/CEST)","1738"
"Italy (IT)","12.03.2020 04:00 - 12.03.2020 05:00 (CET/CEST)","1706"
"Italy (IT)","12.03.2020 05:00 - 12.03.2020 06:00 (CET/CEST)","1812"
"Italy (IT)","12.03.2020 06:00 - 12.03.2020 07:00 (CET/CEST)","2436"
"Italy (IT)","12.03.2020 07:00 - 12.03.2020 08:00 (CET/CEST)","3426"
"Italy (IT)","12.03.2020 08:00 - 12.03.2020 09:00 (CET/CEST)","3907"
"Italy (IT)","12.03.2020 09:00 - 12.03.2020 10:00 (CET/CEST)","3067"
"Italy (IT)","12.03.2020 10:00 - 12.03.2020 11:00 (CET/CEST)","2498"
"Italy (IT)","12.03.2020 11:00 - 12.03.2020 12:00 (CET/CEST)","2257"
"Italy (IT)","12.03.2020 12:00 - 12.03.2020 13:00 (CET/CEST)","2104"
"Italy (IT)","12.03.2020 13:00 - 12.03.2020 14:00 (CET/CEST)","2045"
"Italy (IT)","12.03.2020 14:00 - 12.03.2020 15:00 (CET/CEST)","2019"
"Italy (IT)","12.03.2020 15:00 - 12.03.2020 16:00 (CET/CEST)","2177"
"Italy (IT)","12.03.2020 16:00 - 12.03.2020 17:00 (CET/CEST)","2634"
"Italy (IT)","12.03.2020 17:00 - 12.03.2020 18:00 (CET/CEST)","3445"
"Italy (IT)","12.03.2020 18:00 - 12.03.2020 19:00 (CET/CEST)","5068"
"Italy (IT)","12.03.2020 19:00 - 12.03.2020 20:00 (CET/CEST)","5216"
"Italy (IT)","12.03.2020 20:00 - 12.03.2020 21:00 (CET/CEST)","4724"
"Italy (IT)","12.03.2020 21:00 - 12.03.2020 22:00 (CET/CEST)","3217"
"Italy (IT)","12.03.2020 22:00 - 12.03.2020 23:00 (CET/CEST)","2505"
"Italy (IT)","12.03.2020 23:00 - 13.03.2020 00:00 (CET/CEST)","2272"
"Italy (IT)","13.03.2020 00:00 - 13.03.2020 01:00 (CET/CEST)","1941"
"Italy (IT)","13.03.2020 01:00 - 13.03.2020 02:00 (CET/CEST)","1839"
"Italy (IT)","13.03.2020 02:00 - 13.03.2020 03:00 (CET/CEST)","1839"
"Italy (IT)","13.03.2020 03:00 - 13.03.2020 04:00 (CET/CEST)","1896"
"Italy (IT)","13.03.2020 04:00 - 13.03.2020 05:00 (CET/CEST)","1945"
"Italy (IT)","13.03.2020 05:00 - 13.03.2020 06:00 (CET/CEST)","2027"
"Italy (IT)","13.03.2020 06:00 - 13.03.2020 07:00 (CET/CEST)","2736"
"Italy (IT)","13.03.2020 07:00 - 13.03.2020 08:00 (CET/CEST)","3861"
"Italy (IT)","13.03.2020 08:00 - 13.03.2020 09:00 (CET/CEST)","3910"
"Italy (IT)","13.03.2020 09:00 - 13.03.2020 10:00 (CET/CEST)","3502"
"Italy (IT)","13.03.2020 10:00 - 13.03.2020 11:00 (CET/CEST)","3145"
"Italy (IT)","13.03.2020 11:00 - 13.03.2020 12:00 (CET/CEST)","2634"
"Italy (IT)","13.03.2020 12:00 - 13.03.2020 13:00 (CET/CEST)","2389"
"Italy (IT)","13.03.2020 13:00 - 13.03.2020 14:00 (CET/CEST)","2322"
"Italy (IT)","13.03.2020 14:00 - 13.03.2020 15:00 (CET/CEST)","2350"
"Italy (IT)","13.03.2020 15:00 - 13.03.2020 16:00 (CET/CEST)","2498"
"Italy (IT)","13.03.2020 16:00 - 13.03.2020 17:00 (CET/CEST)","3091"
"Italy (IT)","13.03.2020 17:00 - 13.03.2020 18:00 (CET/CEST)","3857"
"Italy (IT)","13.03.2020 18:00 - 13.03.2020 19:00 (CET/CEST)","4721"
"Italy (IT)","13.03.2020 19:00 - 13.03.2020 20:00 (CET/CEST)","5150"
"Italy (IT)","13.03.2020 20:00 - 13.03.2020 21:00 (CET/CEST)","4290"
"Italy (IT)","13.03.2020 21:00 - 13.03.2020 22:00 (CET/CEST)","3289"
"Italy (IT)","13.03.2020 22:00 - 13.03.2020 23:00 (CET/CEST)","2855"
"Italy (IT)","13.03.2020 23:00 - 14.03.2020 00:00 (CET/CEST)","2737"
"Italy (IT)","14.03.2020 00:00 - 14.03.2020 01:00 (CET/CEST)","2322"
"Italy (IT)","14.03.2020 01:00 - 14.03.2020 02:00 (CET/CEST)","1944"
"Italy (IT)","14.03.2020 02:00 - 14.03.2020 03:00 (CET/CEST)","1835"
"Italy (IT)","14.03.2020 03:00 - 14.03.2020 04:00 (CET/CEST)","1847"
"Italy (IT)","14.03.2020 04:00 - 14.03.2020 05:00 (CET/CEST)","1974"
"Italy (IT)","14.03.2020 05:00 - 14.03.2020 06:00 (CET/CEST)","1998"
"Italy (IT)","14.03.2020 06:00 - 14.03.2020 07:00 (CET/CEST)","1987"
"Italy (IT)","14.03.2020 07:00 - 14.03.2020 08:00 (CET/CEST)","2652"
"Italy (IT)","14.03.2020 08:00 - 14.03.2020 09:00 (CET/CEST)","3247"
"Italy (IT)","14.03.2020 09:00 - 14.03.2020 10:00 (CET/CEST)","3145"
"Italy (IT)","14.03.2020 10:00 - 14.03.2020 11:00 (CET/CEST)","3125"
"Italy (IT)","14.03.2020 11:00 - 14.03.2020 12:00 (CET/CEST)","2957"
"Italy (IT)","14.03.2020 12:00 - 14.03.2020 13:00 (CET/CEST)","2359"
"Italy (IT)","14.03.2020 13:00 - 14.03.2020 14:00 (CET/CEST)","2271"
"Italy (IT)","14.03.2020 14:00 - 14.03.2020 15:00 (CET/CEST)","2381"
"Italy (IT)","14.03.2020 15:00 - 14.03.2020 16:00 (CET/CEST)","2500"
"Italy (IT)","14.03.2020 16:00 - 14.03.2020 17:00 (CET/CEST)","3267"
"Italy (IT)","14.03.2020 17:00 - 14.03.2020 18:00 (CET/CEST)","3710"
"Italy (IT)","14.03.2020 18:00 - 14.03.2020 19:00 (CET/CEST)","4589"
"Italy (IT)","14.03.2020 19:00 - 14.03.2020 20:00 (CET/CEST)","4775"
"Italy (IT)","14.03.2020 20:00 - 14.03.2020 21:00 (CET/CEST)","4005"
"Italy (IT)","14.03.2020 21:00 - 14.03.2020 22:00 (CET/CEST)","3184"
"Italy (IT)","14.03.2020 22:00 - 14.03.2020 23:00 (CET/CEST)","2673"
"Italy (IT)","14.03.2020 23:00 - 15.03.2020 00:00 (CET/CEST)","2374"
"Italy (IT)","15.03.2020 00:00 - 15.03.2020 01:00 (CET/CEST)","2080"
"Italy (IT)","15.03.2020 01:00 - 15.03.2020 02:00 (CET/CEST)","1989"
"Italy (IT)","15.03.2020 02:00 - 15.03.2020 03:00 (CET/CEST)","1996"
"Italy (IT)","15.03.2020 03:00 - 15.03.2020 04:00 (CET/CEST)","1905"
"Italy (IT)","15.03.2020 04:00 - 15.03.2020 05:00 (CET/CEST)","1906"
"Italy (IT)","15.03.2020 05:00 - 15.03.2020 06:00 (CET/CEST)","2186"
"Italy (IT)","15.03.2020 06:00 - 15.03.2020 07:00 (CET/CEST)","2369"
"Italy (IT)","15.03.2020 07:00 - 15.03.2020 08:00 (CET/CEST)","2378"
"Italy (IT)","15.03.2020 08:00 - 15.03.2020 09:00 (CET/CEST)","2339"
"Italy (IT)","15.03.2020 09:00 - 15.03.2020 10:00 (CET/CEST)","2422"
"Italy (IT)","15.03.2020 10:00 - 15.03.2020 11:00 (CET/CEST)","2345"
"Italy (IT)","15.03.2020 11:00 - 15.03.2020 12:00 (CET/CEST)","2243"
"Italy (IT)","15.03.2020 12:00 - 15.03.2020 13:00 (CET/CEST)","2193"
"Italy (IT)","15.03.2020 13:00 - 15.03.2020 14:00 (CET/CEST)","2053"
"Italy (IT)","15.03.2020 14:00 - 15.03.2020 15:00 (CET/CEST)","2008"
"Italy (IT)","15.03.2020 15:00 - 15.03.2020 16:00 (CET/CEST)","2117"
"Italy (IT)","15.03.2020 16:00 - 15.03.2020 17:00 (CET/CEST)","2281"
"Italy (IT)","15.03.2020 17:00 - 15.03.2020 18:00 (CET/CEST)","2933"
"Italy (IT)","15.03.2020 18:00 - 15.03.2020 19:00 (CET/CEST)","4324"
"Italy (IT)","15.03.2020 19:00 - 15.03.2020 20:00 (CET/CEST)","5048"
"Italy (IT)","15.03.2020 20:00 - 15.03.2020 21:00 (CET/CEST)","4094"
"Italy (IT)","15.03.2020 21:00 - 15.03.2020 22:00 (CET/CEST)","2770"
"Italy (IT)","15.03.2020 22:00 - 15.03.2020 23:00 (CET/CEST)","2375"
"Italy (IT)","15.03.2020 23:00 - 16.03.2020 00:00 (CET/CEST)","2108"
"Italy (IT)","16.03.2020 00:00 - 16.03.2020 01:00 (CET/CEST)","1944"
"Italy (IT)","16.03.2020 01:00 - 16.03.2020 02:00 (CET/CEST)","1899"
"Italy (IT)","16.03.2020 02:00 - 16.03.2020 03:00 (CET/CEST)","1786"
"Italy (IT)","16.03.2020 03:00 - 16.03.2020 04:00 (CET/CEST)","1755"
"Italy (IT)","16.03.2020 04:00 - 16.03.2020 05:00 (CET/CEST)","1760"
"Italy (IT)","16.03.2020 05:00 - 16.03.2020 06:00 (CET/CEST)","1795"
"Italy (IT)","16.03.2020 06:00 - 16.03.2020 07:00 (CET/CEST)","2156"
"Italy (IT)","16.03.2020 07:00 - 16.03.2020 08:00 (CET/CEST)","3028"
"Italy (IT)","16.03.2020 08:00 - 16.03.2020 09:00 (CET/CEST)","3422"
"Italy (IT)","16.03.2020 09:00 - 16.03.2020 10:00 (CET/CEST)","3205"
"Italy (IT)","16.03.2020 10:00 - 16.03.2020 11:00 (CET/CEST)","2454"
"Italy (IT)","16.03.2020 11:00 - 16.03.2020 12:00 (CET/CEST)","2161"
"Italy (IT)","16.03.2020 12:00 - 16.03.2020 13:00 (CET/CEST)","1987"
"Italy (IT)","16.03.2020 13:00 - 16.03.2020 14:00 (CET/CEST)","1938"
"Italy (IT)","16.03.2020 14:00 - 16.03.2020 15:00 (CET/CEST)","1984"
"Italy (IT)","16.03.2020 15:00 - 16.03.2020 16:00 (CET/CEST)","2227"
"Italy (IT)","16.03.2020 16:00 - 16.03.2020 17:00 (CET/CEST)","2497"
"Italy (IT)","16.03.2020 17:00 - 16.03.2020 18:00 (CET/CEST)","4078"
"Italy (IT)","16.03.2020 18:00 - 16.03.2020 19:00 (CET/CEST)","5923"
"Italy (IT)","16.03.2020 19:00 - 16.03.2020 20:00 (CET/CEST)","6100"
"Italy (IT)","16.03.2020 20:00 - 16.03.2020 21:00 (CET/CEST)","5290"
"Italy (IT)","16.03.2020 21:00 - 16.03.2020 22:00 (CET/CEST)","3736"
"Italy (IT)","16.03.2020 22:00 - 16.03.2020 23:00 (CET/CEST)","2696"
"Italy (IT)","16.03.2020 23:00 - 17.03.2020 00:00 (CET/CEST)","2374"
"Italy (IT)","17.03.2020 00:00 - 17.03.2020 01:00 (CET/CEST)","1855"
"Italy (IT)","17.03.2020 01:00 - 17.03.2020 02:00 (CET/CEST)","1790"
"Italy (IT)","17.03.2020 02:00 - 17.03.2020 03:00 (CET/CEST)","1722"
"Italy (IT)","17.03.2020 03:00 - 17.03.2020 04:00 (CET/CEST)","1704"
"Italy (IT)","17.03.2020 04:00 - 17.03.2020 05:00 (CET/CEST)","1697"
"Italy (IT)","17.03.2020 05:00 - 17.03.2020 06:00 (CET/CEST)","1737"
"Italy (IT)","17.03.2020 06:00 - 17.03.2020 07:00 (CET/CEST)","2189"
"Italy (IT)","17.03.2020 07:00 - 17.03.2020 08:00 (CET/CEST)","2631"
"Italy (IT)","17.03.2020 08:00 - 17.03.2020 09:00 (CET/CEST)","2893"
"Italy (IT)","17.03.2020 09:00 - 17.03.2020 10:00 (CET/CEST)","2860"
"Italy (IT)","17.03.2020 10:00 - 17.03.2020 11:00 (CET/CEST)","2495"
"Italy (IT)","17.03.2020 11:00 - 17.03.2020 12:00 (CET/CEST)","2274"
"Italy (IT)","17.03.2020 12:00 - 17.03.2020 13:00 (CET/CEST)","2088"
"Italy (IT)","17.03.2020 13:00 - 17.03.2020 14:00 (CET/CEST)","2084"
"Italy (IT)","17.03.2020 14:00 - 17.03.2020 15:00 (CET/CEST)","2004"
"Italy (IT)","17.03.2020 15:00 - 17.03.2020 16:00 (CET/CEST)","2415"
"Italy (IT)","17.03.2020 16:00 - 17.03.2020 17:00 (CET/CEST)","2957"
"Italy (IT)","17.03.2020 17:00 - 17.03.2020 18:00 (CET/CEST)","3860"
"Italy (IT)","17.03.2020 18:00 - 17.03.2020 19:00 (CET/CEST)","4354"
"Italy (IT)","17.03.2020 19:00 - 17.03.2020 20:00 (CET/CEST)","4498"
"Italy (IT)","17.03.2020 20:00 - 17.03.2020 21:00 (CET/CEST)","3955"
"Italy (IT)","17.03.2020 21:00 - 17.03.2020 22:00 (CET/CEST)","3397"
"Italy (IT)","17.03.2020 22:00 - 17.03.2020 23:00 (CET/CEST)","2798"
"Italy (IT)","17.03.2020 23:00 - 18.03.2020 00:00 (CET/CEST)","2162"
"Italy (IT)","18.03.2020 00:00 - 18.03.2020 01:00 (CET/CEST)","1782"
"Italy (IT)","18.03.2020 01:00 - 18.03.2020 02:00 (CET/CEST)","1694"
"Italy (IT)","18.03.2020 02:00 - 18.03.2020 03:00 (CET/CEST)","1650"
"Italy (IT)","18.03.2020 03:00 - 18.03.2020 04:00 (CET/CEST)","1644"
"Italy (IT)","18.03.2020 04:00 - 18.03.2020 05:00 (CET/CEST)","1778"
"Italy (IT)","18.03.2020 05:00 - 18.03.2020 06:00 (CET/CEST)","1955"
"Italy (IT)","18.03.2020 06:00 - 18.03.2020 07:00 (CET/CEST)","2595"
"Italy (IT)","18.03.2020 07:00 - 18.03.2020 08:00 (CET/CEST)","2949"
"Italy (IT)","18.03.2020 08:00 - 18.03.2020 09:00 (CET/CEST)","2761"
"Italy (IT)","18.03.2020 09:00 - 18.03.2020 10:00 (CET/CEST)","2571"
"Italy (IT)","18.03.2020 10:00 - 18.03.2020 11:00 (CET/CEST)","2286"
"Italy (IT)","18.03.2020 11:00 - 18.03.2020 12:00 (CET/CEST)","2159"
"Italy (IT)","18.03.2020 12:00 - 18.03.2020 13:00 (CET/CEST)","2006"
"Italy (IT)","18.03.2020 13:00 - 18.03.2020 14:00 (CET/CEST)","1867"
"Italy (IT)","18.03.2020 14:00 - 18.03.2020 15:00 (CET/CEST)","1913"
"Italy (IT)","18.03.2020 15:00 - 18.03.2020 16:00 (CET/CEST)","2016"
"Italy (IT)","18.03.2020 16:00 - 18.03.2020 17:00 (CET/CEST)","2659"
"Italy (IT)","18.03.2020 17:00 - 18.03.2020 18:00 (CET/CEST)","3223"
"Italy (IT)","18.03.2020 18:00 - 18.03.2020 19:00 (CET/CEST)","4159"
"Italy (IT)","18.03.2020 19:00 - 18.03.2020 20:00 (CET/CEST)","4774"
"Italy (IT)","18.03.2020 20:00 - 18.03.2020 21:00 (CET/CEST)","4070"
"Italy (IT)","18.03.2020 21:00 - 18.03.2020 22:00 (CET/CEST)","3244"
"Italy (IT)","18.03.2020 22:00 - 18.03.2020 23:00 (CET/CEST)","2466"
"Italy (IT)","18.03.2020 23:00 - 19.03.2020 00:00 (CET/CEST)","2141"
"Italy (IT)","19.03.2020 00:00 - 19.03.2020 01:00 (CET/CEST)","1810"
"Italy (IT)","19.03.2020 01:00 - 19.03.2020 02:00 (CET/CEST)","1800"
"Italy (IT)","19.03.2020 02:00 - 19.03.2020 03:00 (CET/CEST)","1736"
"Italy (IT)","19.03.2020 03:00 - 19.03.2020 04:00 (CET/CEST)","1685"
"Italy (IT)","19.03.2020 04:00 - 19.03.2020 05:00 (CET/CEST)","1733"
"Italy (IT)","19.03.2020 05:00 - 19.03.2020 06:00 (CET/CEST)","1931"
"Italy (IT)","19.03.2020 06:00 - 19.03.2020 07:00 (CET/CEST)","2585"
"Italy (IT)","19.03.2020 07:00 - 19.03.2020 08:00 (CET/CEST)","3131"
"Italy (IT)","19.03.2020 08:00 - 19.03.2020 09:00 (CET/CEST)","3294"
"Italy (IT)","19.03.2020 09:00 - 19.03.2020 10:00 (CET/CEST)","2748"
"Italy (IT)","19.03.2020 10:00 - 19.03.2020 11:00 (CET/CEST)","2412"
"Italy (IT)","19.03.2020 11:00 - 19.03.2020 12:00 (CET/CEST)","2092"
"Italy (IT)","19.03.2020 12:00 - 19.03.2020 13:00 (CET/CEST)","1979"
"Italy (IT)","19.03.2020 13:00 - 19.03.2020 14:00 (CET/CEST)","1919"
"Italy (IT)","19.03.2020 14:00 - 19.03.2020 15:00 (CET/CEST)","1902"
"Italy (IT)","19.03.2020 15:00 - 19.03.2020 16:00 (CET/CEST)","2125"
"Italy (IT)","19.03.2020 16:00 - 19.03.2020 17:00 (CET/CEST)","2600"
"Italy (IT)","19.03.2020 17:00 - 19.03.2020 18:00 (CET/CEST)","3768"
"Italy (IT)","19.03.2020 18:00 - 19.03.2020 19:00 (CET/CEST)","4926"
"Italy (IT)","19.03.2020 19:00 - 19.03.2020 20:00 (CET/CEST)","6245"
"Italy (IT)","19.03.2020 20:00 - 19.03.2020 21:00 (CET/CEST)","5023"
"Italy (IT)","19.03.2020 21:00 - 19.03.2020 22:00 (CET/CEST)","3608"
"Italy (IT)","19.03.2020 22:00 - 19.03.2020 23:00 (CET/CEST)","2625"
"Italy (IT)","19.03.2020 23:00 - 20.03.2020 00:00 (CET/CEST)","2371"
"Italy (IT)","20.03.2020 00:00 - 20.03.2020 01:00 (CET/CEST)","1997"
"Italy (IT)","20.03.2020 01:00 - 20.03.2020 02:00 (CET/CEST)","1825"
"Italy (IT)","20.03.2020 02:00 - 20.03.2020 03:00 (CET/CEST)","1782"
"Italy (IT)","20.03.2020 03:00 - 20.03.2020 04:00 (CET/CEST)","1759"
"Italy (IT)","20.03.2020 04:00 - 20.03.2020 05:00 (CET/CEST)","1931"
"Italy (IT)","20.03.2020 05:00 - 20.03.2020 06:00 (CET/CEST)","1911"
"Italy (IT)","20.03.2020 06:00 - 20.03.2020 07:00 (CET/CEST)","2641"
"Italy (IT)","20.03.2020 07:00 - 20.03.2020 08:00 (CET/CEST)","3492"
"Italy (IT)","20.03.2020 08:00 - 20.03.2020 09:00 (CET/CEST)","3429"
"Italy (IT)","20.03.2020 09:00 - 20.03.2020 10:00 (CET/CEST)","2882"
"Italy (IT)","20.03.2020 10:00 - 20.03.2020 11:00 (CET/CEST)","2467"
"Italy (IT)","20.03.2020 11:00 - 20.03.2020 12:00 (CET/CEST)","2373"
"Italy (IT)","20.03.2020 12:00 - 20.03.2020 13:00 (CET/CEST)","2106"
"Italy (IT)","20.03.2020 13:00 - 20.03.2020 14:00 (CET/CEST)","2009"
"Italy (IT)","20.03.2020 14:00 - 20.03.2020 15:00 (CET/CEST)","2093"
"Italy (IT)","20.03.2020 15:00 - 20.03.2020 16:00 (CET/CEST)","2239"
"Italy (IT)","20.03.2020 16:00 - 20.03.2020 17:00 (CET/CEST)","3019"
"Italy (IT)","20.03.2020 17:00 - 20.03.2020 18:00 (CET/CEST)","3667"
"Italy (IT)","20.03.2020 18:00 - 20.03.2020 19:00 (CET/CEST)","4574"
"Italy (IT)","20.03.2020 19:00 - 20.03.2020 20:00 (CET/CEST)","5386"
"Italy (IT)","20.03.2020 20:00 - 20.03.2020 21:00 (CET/CEST)","4887"
"Italy (IT)","20.03.2020 21:00 - 20.03.2020 22:00 (CET/CEST)","3555"
"Italy (IT)","20.03.2020 22:00 - 20.03.2020 23:00 (CET/CEST)","2964"
"Italy (IT)","20.03.2020 23:00 - 21.03.2020 00:00 (CET/CEST)","2449"
"Italy (IT)","21.03.2020 00:00 - 21.03.2020 01:00 (CET/CEST)","2210"
"Italy (IT)","21.03.2020 01:00 - 21.03.2020 02:00 (CET/CEST)","1930"
"Italy (IT)","21.03.2020 02:00 - 21.03.2020 03:00 (CET/CEST)","1789"
"Italy (IT)","21.03.2020 03:00 - 21.03.2020 04:00 (CET/CEST)","1783"
"Italy (IT)","21.03.2020 04:00 - 21.03.2020 05:00 (CET/CEST)","1745"
"Italy (IT)","21.03.2020 05:00 - 21.03.2020 06:00 (CET/CEST)","1826"
"Italy (IT)","21.03.2020 06:00 - 21.03.2020 07:00 (CET/CEST)","1946"
"Italy (IT)","21.03.2020 07:00 - 21.03.2020 08:00 (CET/CEST)","2312"
"Italy (IT)","21.03.2020 08:00 - 21.03.2020 09:00 (CET/CEST)","2759"
"Italy (IT)","21.03.2020 09:00 - 21.03.2020 10:00 (CET/CEST)","2820"
"Italy (IT)","21.03.2020 10:00 - 21.03.2020 11:00 (CET/CEST)","2560"
"Italy (IT)","21.03.2020 11:00 - 21.03.2020 12:00 (CET/CEST)","2268"
"Italy (IT)","21.03.2020 12:00 - 21.03.2020 13:00 (CET/CEST)","2122"
"Italy (IT)","21.03.2020 13:00 - 21.03.2020 14:00 (CET/CEST)","2192"
"Italy (IT)","21.03.2020 14:00 - 21.03.2020 15:00 (CET/CEST)","2161"
"Italy (IT)","21.03.2020 15:00 - 21.03.2020 16:00 (CET/CEST)","2282"
"Italy (IT)","21.03.2020 16:00 - 21.03.2020 17:00 (CET/CEST)","2430"
"Italy (IT)","21.03.2020 17:00 - 21.03.2020 18:00 (CET/CEST)","3207"
"Italy (IT)","21.03.2020 18:00 - 21.03.2020 19:00 (CET/CEST)","4114"
"Italy (IT)","21.03.2020 19:00 - 21.03.2020 20:00 (CET/CEST)","5262"
"Italy (IT)","21.03.2020 20:00 - 21.03.2020 21:00 (CET/CEST)","4547"
"Italy (IT)","21.03.2020 21:00 - 21.03.2020 22:00 (CET/CEST)","3459"
"Italy (IT)","21.03.2020 22:00 - 21.03.2020 23:00 (CET/CEST)","2627"
"Italy (IT)","21.03.2020 23:00 - 22.03.2020 00:00 (CET/CEST)","2170"
"Italy (IT)","22.03.2020 00:00 - 22.03.2020 01:00 (CET/CEST)","1957"
"Italy (IT)","22.03.2020 01:00 - 22.03.2020 02:00 (CET/CEST)","1947"
"Italy (IT)","22.03.2020 02:00 - 22.03.2020 03:00 (CET/CEST)","1930"
"Italy (IT)","22.03.2020 03:00 - 22.03.2020 04:00 (CET/CEST)","1882"
"Italy (IT)","22.03.2020 04:00 - 22.03.2020 05:00 (CET/CEST)","1902"
"Italy (IT)","22.03.2020 05:00 - 22.03.2020 06:00 (CET/CEST)","2083"
"Italy (IT)","22.03.2020 06:00 - 22.03.2020 07:00 (CET/CEST)","2172"
"Italy (IT)","22.03.2020 07:00 - 22.03.2020 08:00 (CET/CEST)","2335"
"Italy (IT)","22.03.2020 08:00 - 22.03.2020 09:00 (CET/CEST)","2565"
"Italy (IT)","22.03.2020 09:00 - 22.03.2020 10:00 (CET/CEST)","2484"
"Italy (IT)","22.03.2020 10:00 - 22.03.2020 11:00 (CET/CEST)","2451"
