"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Italy (IT)","22.03.2017 02:00 - 22.03.2017 03:00 (CET/CEST)","1731"
"Italy (IT)","22.03.2017 03:00 - 22.03.2017 04:00 (CET/CEST)","1674"
"Italy (IT)","22.03.2017 04:00 - 22.03.2017 05:00 (CET/CEST)","1730"
"Italy (IT)","22.03.2017 05:00 - 22.03.2017 06:00 (CET/CEST)","1776"
"Italy (IT)","22.03.2017 06:00 - 22.03.2017 07:00 (CET/CEST)","1906"
"Italy (IT)","22.03.2017 07:00 - 22.03.2017 08:00 (CET/CEST)","2539"
"Italy (IT)","22.03.2017 08:00 - 22.03.2017 09:00 (CET/CEST)","3277"
"Italy (IT)","22.03.2017 09:00 - 22.03.2017 10:00 (CET/CEST)","3272"
"Italy (IT)","22.03.2017 10:00 - 22.03.2017 11:00 (CET/CEST)","2781"
"Italy (IT)","22.03.2017 11:00 - 22.03.2017 12:00 (CET/CEST)","2483"
"Italy (IT)","22.03.2017 12:00 - 22.03.2017 13:00 (CET/CEST)","2206"
"Italy (IT)","22.03.2017 13:00 - 22.03.2017 14:00 (CET/CEST)","2121"
"Italy (IT)","22.03.2017 14:00 - 22.03.2017 15:00 (CET/CEST)","2335"
"Italy (IT)","22.03.2017 15:00 - 22.03.2017 16:00 (CET/CEST)","2633"
"Italy (IT)","22.03.2017 16:00 - 22.03.2017 17:00 (CET/CEST)","3229"
"Italy (IT)","22.03.2017 17:00 - 22.03.2017 18:00 (CET/CEST)","4072"
"Italy (IT)","22.03.2017 18:00 - 22.03.2017 19:00 (CET/CEST)","4677"
"Italy (IT)","22.03.2017 19:00 - 22.03.2017 20:00 (CET/CEST)","4695"
"Italy (IT)","22.03.2017 20:00 - 22.03.2017 21:00 (CET/CEST)","4276"
"Italy (IT)","22.03.2017 21:00 - 22.03.2017 22:00 (CET/CEST)","3436"
"Italy (IT)","22.03.2017 22:00 - 22.03.2017 23:00 (CET/CEST)","2773"
"Italy (IT)","22.03.2017 23:00 - 23.03.2017 00:00 (CET/CEST)","2264"
"Italy (IT)","23.03.2017 00:00 - 23.03.2017 01:00 (CET/CEST)","2136"
"Italy (IT)","23.03.2017 01:00 - 23.03.2017 02:00 (CET/CEST)","2037"
"Italy (IT)","23.03.2017 02:00 - 23.03.2017 03:00 (CET/CEST)","1833"
"Italy (IT)","23.03.2017 03:00 - 23.03.2017 04:00 (CET/CEST)","1798"
"Italy (IT)","23.03.2017 04:00 - 23.03.2017 05:00 (CET/CEST)","1810"
"Italy (IT)","23.03.2017 05:00 - 23.03.2017 06:00 (CET/CEST)","1897"
"Italy (IT)","23.03.2017 06:00 - 23.03.2017 07:00 (CET/CEST)","2228"
"Italy (IT)","23.03.2017 07:00 - 23.03.2017 08:00 (CET/CEST)","2906"
"Italy (IT)","23.03.2017 08:00 - 23.03.2017 09:00 (CET/CEST)","3680"
"Italy (IT)","23.03.2017 09:00 - 23.03.2017 10:00 (CET/CEST)","3396"
"Italy (IT)","23.03.2017 10:00 - 23.03.2017 11:00 (CET/CEST)","2922"
"Italy (IT)","23.03.2017 11:00 - 23.03.2017 12:00 (CET/CEST)","2761"
"Italy (IT)","23.03.2017 12:00 - 23.03.2017 13:00 (CET/CEST)","2382"
"Italy (IT)","23.03.2017 13:00 - 23.03.2017 14:00 (CET/CEST)","2282"
"Italy (IT)","23.03.2017 14:00 - 23.03.2017 15:00 (CET/CEST)","2261"
"Italy (IT)","23.03.2017 15:00 - 23.03.2017 16:00 (CET/CEST)","2815"
"Italy (IT)","23.03.2017 16:00 - 23.03.2017 17:00 (CET/CEST)","2965"
"Italy (IT)","23.03.2017 17:00 - 23.03.2017 18:00 (CET/CEST)","3574"
"Italy (IT)","23.03.2017 18:00 - 23.03.2017 19:00 (CET/CEST)","4389"
"Italy (IT)","23.03.2017 19:00 - 23.03.2017 20:00 (CET/CEST)","5003"
"Italy (IT)","23.03.2017 20:00 - 23.03.2017 21:00 (CET/CEST)","4179"
"Italy (IT)","23.03.2017 21:00 - 23.03.2017 22:00 (CET/CEST)","3331"
"Italy (IT)","23.03.2017 22:00 - 23.03.2017 23:00 (CET/CEST)","2807"
"Italy (IT)","23.03.2017 23:00 - 24.03.2017 00:00 (CET/CEST)","2282"
"Italy (IT)","24.03.2017 00:00 - 24.03.2017 01:00 (CET/CEST)","2068"
"Italy (IT)","24.03.2017 01:00 - 24.03.2017 02:00 (CET/CEST)","2009"
"Italy (IT)","24.03.2017 02:00 - 24.03.2017 03:00 (CET/CEST)","1952"
"Italy (IT)","24.03.2017 03:00 - 24.03.2017 04:00 (CET/CEST)","1938"
"Italy (IT)","24.03.2017 04:00 - 24.03.2017 05:00 (CET/CEST)","2068"
"Italy (IT)","24.03.2017 05:00 - 24.03.2017 06:00 (CET/CEST)","2111"
"Italy (IT)","24.03.2017 06:00 - 24.03.2017 07:00 (CET/CEST)","2525"
"Italy (IT)","24.03.2017 07:00 - 24.03.2017 08:00 (CET/CEST)","3729"
"Italy (IT)","24.03.2017 08:00 - 24.03.2017 09:00 (CET/CEST)","4229"
"Italy (IT)","24.03.2017 09:00 - 24.03.2017 10:00 (CET/CEST)","4195"
"Italy (IT)","24.03.2017 10:00 - 24.03.2017 11:00 (CET/CEST)","3392"
"Italy (IT)","24.03.2017 11:00 - 24.03.2017 12:00 (CET/CEST)","2887"
"Italy (IT)","24.03.2017 12:00 - 24.03.2017 13:00 (CET/CEST)","2456"
"Italy (IT)","24.03.2017 13:00 - 24.03.2017 14:00 (CET/CEST)","2376"
"Italy (IT)","24.03.2017 14:00 - 24.03.2017 15:00 (CET/CEST)","2471"
"Italy (IT)","24.03.2017 15:00 - 24.03.2017 16:00 (CET/CEST)","3011"
"Italy (IT)","24.03.2017 16:00 - 24.03.2017 17:00 (CET/CEST)","3657"
"Italy (IT)","24.03.2017 17:00 - 24.03.2017 18:00 (CET/CEST)","4203"
"Italy (IT)","24.03.2017 18:00 - 24.03.2017 19:00 (CET/CEST)","4632"
"Italy (IT)","24.03.2017 19:00 - 24.03.2017 20:00 (CET/CEST)","4818"
"Italy (IT)","24.03.2017 20:00 - 24.03.2017 21:00 (CET/CEST)","4239"
"Italy (IT)","24.03.2017 21:00 - 24.03.2017 22:00 (CET/CEST)","3485"
"Italy (IT)","24.03.2017 22:00 - 24.03.2017 23:00 (CET/CEST)","3008"
"Italy (IT)","24.03.2017 23:00 - 25.03.2017 00:00 (CET/CEST)","2424"
"Italy (IT)","25.03.2017 00:00 - 25.03.2017 01:00 (CET/CEST)","2278"
"Italy (IT)","25.03.2017 01:00 - 25.03.2017 02:00 (CET/CEST)","2307"
"Italy (IT)","25.03.2017 02:00 - 25.03.2017 03:00 (CET/CEST)","2002"
"Italy (IT)","25.03.2017 03:00 - 25.03.2017 04:00 (CET/CEST)","2054"
"Italy (IT)","25.03.2017 04:00 - 25.03.2017 05:00 (CET/CEST)","1833"
"Italy (IT)","25.03.2017 05:00 - 25.03.2017 06:00 (CET/CEST)","2073"
"Italy (IT)","25.03.2017 06:00 - 25.03.2017 07:00 (CET/CEST)","2249"
"Italy (IT)","25.03.2017 07:00 - 25.03.2017 08:00 (CET/CEST)","2496"
"Italy (IT)","25.03.2017 08:00 - 25.03.2017 09:00 (CET/CEST)","3034"
"Italy (IT)","25.03.2017 09:00 - 25.03.2017 10:00 (CET/CEST)","3183"
"Italy (IT)","25.03.2017 10:00 - 25.03.2017 11:00 (CET/CEST)","2745"
"Italy (IT)","25.03.2017 11:00 - 25.03.2017 12:00 (CET/CEST)","2417"
"Italy (IT)","25.03.2017 12:00 - 25.03.2017 13:00 (CET/CEST)","2283"
"Italy (IT)","25.03.2017 13:00 - 25.03.2017 14:00 (CET/CEST)","2246"
"Italy (IT)","25.03.2017 14:00 - 25.03.2017 15:00 (CET/CEST)","2228"
"Italy (IT)","25.03.2017 15:00 - 25.03.2017 16:00 (CET/CEST)","2241"
"Italy (IT)","25.03.2017 16:00 - 25.03.2017 17:00 (CET/CEST)","2931"
"Italy (IT)","25.03.2017 17:00 - 25.03.2017 18:00 (CET/CEST)","3534"
"Italy (IT)","25.03.2017 18:00 - 25.03.2017 19:00 (CET/CEST)","4443"
"Italy (IT)","25.03.2017 19:00 - 25.03.2017 20:00 (CET/CEST)","4531"
"Italy (IT)","25.03.2017 20:00 - 25.03.2017 21:00 (CET/CEST)","4248"
"Italy (IT)","25.03.2017 21:00 - 25.03.2017 22:00 (CET/CEST)","3556"
"Italy (IT)","25.03.2017 22:00 - 25.03.2017 23:00 (CET/CEST)","2729"
"Italy (IT)","25.03.2017 23:00 - 26.03.2017 00:00 (CET/CEST)","2436"
"Italy (IT)","26.03.2017 00:00 - 26.03.2017 01:00 (CET/CEST)","2209"
"Italy (IT)","26.03.2017 01:00 - 26.03.2017 02:00 (CET/CEST)","2122"
"Italy (IT)","26.03.2017 02:00 - 26.03.2017 03:00 (CET/CEST)",""
"Italy (IT)","26.03.2017 03:00 - 26.03.2017 04:00 (CET/CEST)","2053"
"Italy (IT)","26.03.2017 04:00 - 26.03.2017 05:00 (CET/CEST)","2042"
"Italy (IT)","26.03.2017 05:00 - 26.03.2017 06:00 (CET/CEST)","2050"
"Italy (IT)","26.03.2017 06:00 - 26.03.2017 07:00 (CET/CEST)","2216"
"Italy (IT)","26.03.2017 07:00 - 26.03.2017 08:00 (CET/CEST)","2311"
"Italy (IT)","26.03.2017 08:00 - 26.03.2017 09:00 (CET/CEST)","2470"
"Italy (IT)","26.03.2017 09:00 - 26.03.2017 10:00 (CET/CEST)","2731"
"Italy (IT)","26.03.2017 10:00 - 26.03.2017 11:00 (CET/CEST)","2784"
"Italy (IT)","26.03.2017 11:00 - 26.03.2017 12:00 (CET/CEST)","2651"
"Italy (IT)","26.03.2017 12:00 - 26.03.2017 13:00 (CET/CEST)","2351"
"Italy (IT)","26.03.2017 13:00 - 26.03.2017 14:00 (CET/CEST)","2237"
"Italy (IT)","26.03.2017 14:00 - 26.03.2017 15:00 (CET/CEST)","2220"
"Italy (IT)","26.03.2017 15:00 - 26.03.2017 16:00 (CET/CEST)","2271"
"Italy (IT)","26.03.2017 16:00 - 26.03.2017 17:00 (CET/CEST)","2494"
"Italy (IT)","26.03.2017 17:00 - 26.03.2017 18:00 (CET/CEST)","2946"
"Italy (IT)","26.03.2017 18:00 - 26.03.2017 19:00 (CET/CEST)","3738"
"Italy (IT)","26.03.2017 19:00 - 26.03.2017 20:00 (CET/CEST)","4065"
"Italy (IT)","26.03.2017 20:00 - 26.03.2017 21:00 (CET/CEST)","4121"
"Italy (IT)","26.03.2017 21:00 - 26.03.2017 22:00 (CET/CEST)","3722"
"Italy (IT)","26.03.2017 22:00 - 26.03.2017 23:00 (CET/CEST)","2994"
"Italy (IT)","26.03.2017 23:00 - 27.03.2017 00:00 (CET/CEST)","2590"
"Italy (IT)","27.03.2017 00:00 - 27.03.2017 01:00 (CET/CEST)","2379"
"Italy (IT)","27.03.2017 01:00 - 27.03.2017 02:00 (CET/CEST)","2164"
"Italy (IT)","27.03.2017 02:00 - 27.03.2017 03:00 (CET/CEST)","2016"
"Italy (IT)","27.03.2017 03:00 - 27.03.2017 04:00 (CET/CEST)","1942"
"Italy (IT)","27.03.2017 04:00 - 27.03.2017 05:00 (CET/CEST)","1991"
"Italy (IT)","27.03.2017 05:00 - 27.03.2017 06:00 (CET/CEST)","2051"
"Italy (IT)","27.03.2017 06:00 - 27.03.2017 07:00 (CET/CEST)","2331"
"Italy (IT)","27.03.2017 07:00 - 27.03.2017 08:00 (CET/CEST)","3174"
"Italy (IT)","27.03.2017 08:00 - 27.03.2017 09:00 (CET/CEST)","3763"
"Italy (IT)","27.03.2017 09:00 - 27.03.2017 10:00 (CET/CEST)","3596"
"Italy (IT)","27.03.2017 10:00 - 27.03.2017 11:00 (CET/CEST)","3097"
"Italy (IT)","27.03.2017 11:00 - 27.03.2017 12:00 (CET/CEST)","2748"
"Italy (IT)","27.03.2017 12:00 - 27.03.2017 13:00 (CET/CEST)","2515"
"Italy (IT)","27.03.2017 13:00 - 27.03.2017 14:00 (CET/CEST)","2416"
"Italy (IT)","27.03.2017 14:00 - 27.03.2017 15:00 (CET/CEST)","2368"
"Italy (IT)","27.03.2017 15:00 - 27.03.2017 16:00 (CET/CEST)","2535"
"Italy (IT)","27.03.2017 16:00 - 27.03.2017 17:00 (CET/CEST)","2759"
"Italy (IT)","27.03.2017 17:00 - 27.03.2017 18:00 (CET/CEST)","3533"
"Italy (IT)","27.03.2017 18:00 - 27.03.2017 19:00 (CET/CEST)","4275"
"Italy (IT)","27.03.2017 19:00 - 27.03.2017 20:00 (CET/CEST)","4392"
"Italy (IT)","27.03.2017 20:00 - 27.03.2017 21:00 (CET/CEST)","3962"
"Italy (IT)","27.03.2017 21:00 - 27.03.2017 22:00 (CET/CEST)","3668"
"Italy (IT)","27.03.2017 22:00 - 27.03.2017 23:00 (CET/CEST)","2994"
"Italy (IT)","27.03.2017 23:00 - 28.03.2017 00:00 (CET/CEST)","2427"
"Italy (IT)","28.03.2017 00:00 - 28.03.2017 01:00 (CET/CEST)","2331"
"Italy (IT)","28.03.2017 01:00 - 28.03.2017 02:00 (CET/CEST)","2076"
"Italy (IT)","28.03.2017 02:00 - 28.03.2017 03:00 (CET/CEST)","1974"
"Italy (IT)","28.03.2017 03:00 - 28.03.2017 04:00 (CET/CEST)","1954"
"Italy (IT)","28.03.2017 04:00 - 28.03.2017 05:00 (CET/CEST)","1949"
"Italy (IT)","28.03.2017 05:00 - 28.03.2017 06:00 (CET/CEST)","1981"
"Italy (IT)","28.03.2017 06:00 - 28.03.2017 07:00 (CET/CEST)","2315"
"Italy (IT)","28.03.2017 07:00 - 28.03.2017 08:00 (CET/CEST)","3555"
"Italy (IT)","28.03.2017 08:00 - 28.03.2017 09:00 (CET/CEST)","4204"
"Italy (IT)","28.03.2017 09:00 - 28.03.2017 10:00 (CET/CEST)","3678"
"Italy (IT)","28.03.2017 10:00 - 28.03.2017 11:00 (CET/CEST)","3036"
"Italy (IT)","28.03.2017 11:00 - 28.03.2017 12:00 (CET/CEST)","2649"
"Italy (IT)","28.03.2017 12:00 - 28.03.2017 13:00 (CET/CEST)","2576"
"Italy (IT)","28.03.2017 13:00 - 28.03.2017 14:00 (CET/CEST)","2516"
"Italy (IT)","28.03.2017 14:00 - 28.03.2017 15:00 (CET/CEST)","2557"
"Italy (IT)","28.03.2017 15:00 - 28.03.2017 16:00 (CET/CEST)","2570"
"Italy (IT)","28.03.2017 16:00 - 28.03.2017 17:00 (CET/CEST)","2759"
"Italy (IT)","28.03.2017 17:00 - 28.03.2017 18:00 (CET/CEST)","3396"
"Italy (IT)","28.03.2017 18:00 - 28.03.2017 19:00 (CET/CEST)","4587"
"Italy (IT)","28.03.2017 19:00 - 28.03.2017 20:00 (CET/CEST)","5042"
"Italy (IT)","28.03.2017 20:00 - 28.03.2017 21:00 (CET/CEST)","4805"
"Italy (IT)","28.03.2017 21:00 - 28.03.2017 22:00 (CET/CEST)","3955"
"Italy (IT)","28.03.2017 22:00 - 28.03.2017 23:00 (CET/CEST)","3191"
"Italy (IT)","28.03.2017 23:00 - 29.03.2017 00:00 (CET/CEST)","2387"
"Italy (IT)","29.03.2017 00:00 - 29.03.2017 01:00 (CET/CEST)","2172"
"Italy (IT)","29.03.2017 01:00 - 29.03.2017 02:00 (CET/CEST)","1930"
"Italy (IT)","29.03.2017 02:00 - 29.03.2017 03:00 (CET/CEST)","1913"
"Italy (IT)","29.03.2017 03:00 - 29.03.2017 04:00 (CET/CEST)","1839"
"Italy (IT)","29.03.2017 04:00 - 29.03.2017 05:00 (CET/CEST)","1853"
"Italy (IT)","29.03.2017 05:00 - 29.03.2017 06:00 (CET/CEST)","1889"
"Italy (IT)","29.03.2017 06:00 - 29.03.2017 07:00 (CET/CEST)","2493"
"Italy (IT)","29.03.2017 07:00 - 29.03.2017 08:00 (CET/CEST)","4293"
"Italy (IT)","29.03.2017 08:00 - 29.03.2017 09:00 (CET/CEST)","4520"
"Italy (IT)","29.03.2017 09:00 - 29.03.2017 10:00 (CET/CEST)","4211"
"Italy (IT)","29.03.2017 10:00 - 29.03.2017 11:00 (CET/CEST)","3299"
"Italy (IT)","29.03.2017 11:00 - 29.03.2017 12:00 (CET/CEST)","2815"
"Italy (IT)","29.03.2017 12:00 - 29.03.2017 13:00 (CET/CEST)","2498"
"Italy (IT)","29.03.2017 13:00 - 29.03.2017 14:00 (CET/CEST)","2488"
"Italy (IT)","29.03.2017 14:00 - 29.03.2017 15:00 (CET/CEST)","2431"
"Italy (IT)","29.03.2017 15:00 - 29.03.2017 16:00 (CET/CEST)","2413"
"Italy (IT)","29.03.2017 16:00 - 29.03.2017 17:00 (CET/CEST)","2584"
"Italy (IT)","29.03.2017 17:00 - 29.03.2017 18:00 (CET/CEST)","2977"
"Italy (IT)","29.03.2017 18:00 - 29.03.2017 19:00 (CET/CEST)","4147"
"Italy (IT)","29.03.2017 19:00 - 29.03.2017 20:00 (CET/CEST)","5012"
"Italy (IT)","29.03.2017 20:00 - 29.03.2017 21:00 (CET/CEST)","4961"
"Italy (IT)","29.03.2017 21:00 - 29.03.2017 22:00 (CET/CEST)","4209"
"Italy (IT)","29.03.2017 22:00 - 29.03.2017 23:00 (CET/CEST)","2934"
"Italy (IT)","29.03.2017 23:00 - 30.03.2017 00:00 (CET/CEST)","2322"
"Italy (IT)","30.03.2017 00:00 - 30.03.2017 01:00 (CET/CEST)","2213"
"Italy (IT)","30.03.2017 01:00 - 30.03.2017 02:00 (CET/CEST)","1954"
"Italy (IT)","30.03.2017 02:00 - 30.03.2017 03:00 (CET/CEST)","1878"
"Italy (IT)","30.03.2017 03:00 - 30.03.2017 04:00 (CET/CEST)","1803"
"Italy (IT)","30.03.2017 04:00 - 30.03.2017 05:00 (CET/CEST)","1828"
"Italy (IT)","30.03.2017 05:00 - 30.03.2017 06:00 (CET/CEST)","1864"
"Italy (IT)","30.03.2017 06:00 - 30.03.2017 07:00 (CET/CEST)","2453"
"Italy (IT)","30.03.2017 07:00 - 30.03.2017 08:00 (CET/CEST)","3800"
"Italy (IT)","30.03.2017 08:00 - 30.03.2017 09:00 (CET/CEST)","4386"
"Italy (IT)","30.03.2017 09:00 - 30.03.2017 10:00 (CET/CEST)","3990"
"Italy (IT)","30.03.2017 10:00 - 30.03.2017 11:00 (CET/CEST)","3110"
"Italy (IT)","30.03.2017 11:00 - 30.03.2017 12:00 (CET/CEST)","2708"
"Italy (IT)","30.03.2017 12:00 - 30.03.2017 13:00 (CET/CEST)","2471"
"Italy (IT)","30.03.2017 13:00 - 30.03.2017 14:00 (CET/CEST)","2400"
"Italy (IT)","30.03.2017 14:00 - 30.03.2017 15:00 (CET/CEST)","2363"
"Italy (IT)","30.03.2017 15:00 - 30.03.2017 16:00 (CET/CEST)","2439"
"Italy (IT)","30.03.2017 16:00 - 30.03.2017 17:00 (CET/CEST)","2619"
"Italy (IT)","30.03.2017 17:00 - 30.03.2017 18:00 (CET/CEST)","3147"
"Italy (IT)","30.03.2017 18:00 - 30.03.2017 19:00 (CET/CEST)","4087"
"Italy (IT)","30.03.2017 19:00 - 30.03.2017 20:00 (CET/CEST)","4898"
"Italy (IT)","30.03.2017 20:00 - 30.03.2017 21:00 (CET/CEST)","5028"
"Italy (IT)","30.03.2017 21:00 - 30.03.2017 22:00 (CET/CEST)","3844"
"Italy (IT)","30.03.2017 22:00 - 30.03.2017 23:00 (CET/CEST)","2841"
"Italy (IT)","30.03.2017 23:00 - 31.03.2017 00:00 (CET/CEST)","2387"
"Italy (IT)","31.03.2017 00:00 - 31.03.2017 01:00 (CET/CEST)","2347"
"Italy (IT)","31.03.2017 01:00 - 31.03.2017 02:00 (CET/CEST)","2027"
"Italy (IT)","31.03.2017 02:00 - 31.03.2017 03:00 (CET/CEST)","1944"
"Italy (IT)","31.03.2017 03:00 - 31.03.2017 04:00 (CET/CEST)","1849"
"Italy (IT)","31.03.2017 04:00 - 31.03.2017 05:00 (CET/CEST)","1881"
"Italy (IT)","31.03.2017 05:00 - 31.03.2017 06:00 (CET/CEST)","2000"
"Italy (IT)","31.03.2017 06:00 - 31.03.2017 07:00 (CET/CEST)","2717"
"Italy (IT)","31.03.2017 07:00 - 31.03.2017 08:00 (CET/CEST)","3676"
"Italy (IT)","31.03.2017 08:00 - 31.03.2017 09:00 (CET/CEST)","4341"
"Italy (IT)","31.03.2017 09:00 - 31.03.2017 10:00 (CET/CEST)","3753"
"Italy (IT)","31.03.2017 10:00 - 31.03.2017 11:00 (CET/CEST)","2955"
"Italy (IT)","31.03.2017 11:00 - 31.03.2017 12:00 (CET/CEST)","2675"
"Italy (IT)","31.03.2017 12:00 - 31.03.2017 13:00 (CET/CEST)","2556"
"Italy (IT)","31.03.2017 13:00 - 31.03.2017 14:00 (CET/CEST)","2398"
"Italy (IT)","31.03.2017 14:00 - 31.03.2017 15:00 (CET/CEST)","2359"
"Italy (IT)","31.03.2017 15:00 - 31.03.2017 16:00 (CET/CEST)","2427"
"Italy (IT)","31.03.2017 16:00 - 31.03.2017 17:00 (CET/CEST)","2849"
"Italy (IT)","31.03.2017 17:00 - 31.03.2017 18:00 (CET/CEST)","3606"
"Italy (IT)","31.03.2017 18:00 - 31.03.2017 19:00 (CET/CEST)","4912"
"Italy (IT)","31.03.2017 19:00 - 31.03.2017 20:00 (CET/CEST)","5314"
"Italy (IT)","31.03.2017 20:00 - 31.03.2017 21:00 (CET/CEST)","5257"
"Italy (IT)","31.03.2017 21:00 - 31.03.2017 22:00 (CET/CEST)","4511"
"Italy (IT)","31.03.2017 22:00 - 31.03.2017 23:00 (CET/CEST)","3169"
"Italy (IT)","31.03.2017 23:00 - 01.04.2017 00:00 (CET/CEST)","2443"
"Italy (IT)","01.04.2017 00:00 - 01.04.2017 01:00 (CET/CEST)","2536"
"Italy (IT)","01.04.2017 01:00 - 01.04.2017 02:00 (CET/CEST)","2143"
"Italy (IT)","01.04.2017 02:00 - 01.04.2017 03:00 (CET/CEST)","1992"
"Italy (IT)","01.04.2017 03:00 - 01.04.2017 04:00 (CET/CEST)","1916"
"Italy (IT)","01.04.2017 04:00 - 01.04.2017 05:00 (CET/CEST)","1894"
"Italy (IT)","01.04.2017 05:00 - 01.04.2017 06:00 (CET/CEST)","2091"
"Italy (IT)","01.04.2017 06:00 - 01.04.2017 07:00 (CET/CEST)","2367"
"Italy (IT)","01.04.2017 07:00 - 01.04.2017 08:00 (CET/CEST)","3007"
"Italy (IT)","01.04.2017 08:00 - 01.04.2017 09:00 (CET/CEST)","4063"
"Italy (IT)","01.04.2017 09:00 - 01.04.2017 10:00 (CET/CEST)","4302"
"Italy (IT)","01.04.2017 10:00 - 01.04.2017 11:00 (CET/CEST)","3754"
"Italy (IT)","01.04.2017 11:00 - 01.04.2017 12:00 (CET/CEST)","3103"
"Italy (IT)","01.04.2017 12:00 - 01.04.2017 13:00 (CET/CEST)","2480"
"Italy (IT)","01.04.2017 13:00 - 01.04.2017 14:00 (CET/CEST)","2347"
"Italy (IT)","01.04.2017 14:00 - 01.04.2017 15:00 (CET/CEST)","2329"
"Italy (IT)","01.04.2017 15:00 - 01.04.2017 16:00 (CET/CEST)","2461"
"Italy (IT)","01.04.2017 16:00 - 01.04.2017 17:00 (CET/CEST)","3109"
"Italy (IT)","01.04.2017 17:00 - 01.04.2017 18:00 (CET/CEST)","3825"
"Italy (IT)","01.04.2017 18:00 - 01.04.2017 19:00 (CET/CEST)","4514"
"Italy (IT)","01.04.2017 19:00 - 01.04.2017 20:00 (CET/CEST)","4847"
"Italy (IT)","01.04.2017 20:00 - 01.04.2017 21:00 (CET/CEST)","4787"
"Italy (IT)","01.04.2017 21:00 - 01.04.2017 22:00 (CET/CEST)","3816"
"Italy (IT)","01.04.2017 22:00 - 01.04.2017 23:00 (CET/CEST)","3140"
"Italy (IT)","01.04.2017 23:00 - 02.04.2017 00:00 (CET/CEST)","2712"
"Italy (IT)","02.04.2017 00:00 - 02.04.2017 01:00 (CET/CEST)","2503"
"Italy (IT)","02.04.2017 01:00 - 02.04.2017 02:00 (CET/CEST)","2187"
"Italy (IT)","02.04.2017 02:00 - 02.04.2017 03:00 (CET/CEST)","1879"
"Italy (IT)","02.04.2017 03:00 - 02.04.2017 04:00 (CET/CEST)","1875"
"Italy (IT)","02.04.2017 04:00 - 02.04.2017 05:00 (CET/CEST)","1925"
"Italy (IT)","02.04.2017 05:00 - 02.04.2017 06:00 (CET/CEST)","2146"
"Italy (IT)","02.04.2017 06:00 - 02.04.2017 07:00 (CET/CEST)","2236"
"Italy (IT)","02.04.2017 07:00 - 02.04.2017 08:00 (CET/CEST)","2563"
"Italy (IT)","02.04.2017 08:00 - 02.04.2017 09:00 (CET/CEST)","2919"
"Italy (IT)","02.04.2017 09:00 - 02.04.2017 10:00 (CET/CEST)","3296"
"Italy (IT)","02.04.2017 10:00 - 02.04.2017 11:00 (CET/CEST)","3184"
"Italy (IT)","02.04.2017 11:00 - 02.04.2017 12:00 (CET/CEST)","2920"
"Italy (IT)","02.04.2017 12:00 - 02.04.2017 13:00 (CET/CEST)","2612"
"Italy (IT)","02.04.2017 13:00 - 02.04.2017 14:00 (CET/CEST)","2190"
"Italy (IT)","02.04.2017 14:00 - 02.04.2017 15:00 (CET/CEST)","2134"
"Italy (IT)","02.04.2017 15:00 - 02.04.2017 16:00 (CET/CEST)","2199"
"Italy (IT)","02.04.2017 16:00 - 02.04.2017 17:00 (CET/CEST)","2691"
"Italy (IT)","02.04.2017 17:00 - 02.04.2017 18:00 (CET/CEST)","3332"
"Italy (IT)","02.04.2017 18:00 - 02.04.2017 19:00 (CET/CEST)","3943"
"Italy (IT)","02.04.2017 19:00 - 02.04.2017 20:00 (CET/CEST)","4378"
"Italy (IT)","02.04.2017 20:00 - 02.04.2017 21:00 (CET/CEST)","4450"
"Italy (IT)","02.04.2017 21:00 - 02.04.2017 22:00 (CET/CEST)","3626"
"Italy (IT)","02.04.2017 22:00 - 02.04.2017 23:00 (CET/CEST)","2955"
"Italy (IT)","02.04.2017 23:00 - 03.04.2017 00:00 (CET/CEST)","2507"
"Italy (IT)","03.04.2017 00:00 - 03.04.2017 01:00 (CET/CEST)","2224"
"Italy (IT)","03.04.2017 01:00 - 03.04.2017 02:00 (CET/CEST)","2057"
"Italy (IT)","03.04.2017 02:00 - 03.04.2017 03:00 (CET/CEST)","1814"
"Italy (IT)","03.04.2017 03:00 - 03.04.2017 04:00 (CET/CEST)","1811"
"Italy (IT)","03.04.2017 04:00 - 03.04.2017 05:00 (CET/CEST)","1851"
"Italy (IT)","03.04.2017 05:00 - 03.04.2017 06:00 (CET/CEST)","1936"
"Italy (IT)","03.04.2017 06:00 - 03.04.2017 07:00 (CET/CEST)","2907"
"Italy (IT)","03.04.2017 07:00 - 03.04.2017 08:00 (CET/CEST)","4279"
"Italy (IT)","03.04.2017 08:00 - 03.04.2017 09:00 (CET/CEST)","5772"
"Italy (IT)","03.04.2017 09:00 - 03.04.2017 10:00 (CET/CEST)","5126"
"Italy (IT)","03.04.2017 10:00 - 03.04.2017 11:00 (CET/CEST)","4045"
"Italy (IT)","03.04.2017 11:00 - 03.04.2017 12:00 (CET/CEST)","3358"
"Italy (IT)","03.04.2017 12:00 - 03.04.2017 13:00 (CET/CEST)","2678"
"Italy (IT)","03.04.2017 13:00 - 03.04.2017 14:00 (CET/CEST)","2458"
"Italy (IT)","03.04.2017 14:00 - 03.04.2017 15:00 (CET/CEST)","2497"
"Italy (IT)","03.04.2017 15:00 - 03.04.2017 16:00 (CET/CEST)","2765"
"Italy (IT)","03.04.2017 16:00 - 03.04.2017 17:00 (CET/CEST)","3413"
