"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Italy (IT)","20.02.2015 09:00 - 20.02.2015 10:00 (CET/CEST)","4652"
"Italy (IT)","20.02.2015 10:00 - 20.02.2015 11:00 (CET/CEST)","3955"
"Italy (IT)","20.02.2015 11:00 - 20.02.2015 12:00 (CET/CEST)","3364"
"Italy (IT)","20.02.2015 12:00 - 20.02.2015 13:00 (CET/CEST)","2893"
"Italy (IT)","20.02.2015 13:00 - 20.02.2015 14:00 (CET/CEST)","2685"
"Italy (IT)","20.02.2015 14:00 - 20.02.2015 15:00 (CET/CEST)","2818"
"Italy (IT)","20.02.2015 15:00 - 20.02.2015 16:00 (CET/CEST)","3003"
"Italy (IT)","20.02.2015 16:00 - 20.02.2015 17:00 (CET/CEST)","4247"
"Italy (IT)","20.02.2015 17:00 - 20.02.2015 18:00 (CET/CEST)","4912"
"Italy (IT)","20.02.2015 18:00 - 20.02.2015 19:00 (CET/CEST)","6148"
"Italy (IT)","20.02.2015 19:00 - 20.02.2015 20:00 (CET/CEST)","5840"
"Italy (IT)","20.02.2015 20:00 - 20.02.2015 21:00 (CET/CEST)","5035"
"Italy (IT)","20.02.2015 21:00 - 20.02.2015 22:00 (CET/CEST)","4340"
"Italy (IT)","20.02.2015 22:00 - 20.02.2015 23:00 (CET/CEST)","3453"
"Italy (IT)","20.02.2015 23:00 - 21.02.2015 00:00 (CET/CEST)","2989"
"Italy (IT)","21.02.2015 00:00 - 21.02.2015 01:00 (CET/CEST)","2474"
"Italy (IT)","21.02.2015 01:00 - 21.02.2015 02:00 (CET/CEST)","1982"
"Italy (IT)","21.02.2015 02:00 - 21.02.2015 03:00 (CET/CEST)","1753"
"Italy (IT)","21.02.2015 03:00 - 21.02.2015 04:00 (CET/CEST)","1644"
"Italy (IT)","21.02.2015 04:00 - 21.02.2015 05:00 (CET/CEST)","1583"
"Italy (IT)","21.02.2015 05:00 - 21.02.2015 06:00 (CET/CEST)","1639"
"Italy (IT)","21.02.2015 06:00 - 21.02.2015 07:00 (CET/CEST)","1869"
"Italy (IT)","21.02.2015 07:00 - 21.02.2015 08:00 (CET/CEST)","2338"
"Italy (IT)","21.02.2015 08:00 - 21.02.2015 09:00 (CET/CEST)","3539"
"Italy (IT)","21.02.2015 09:00 - 21.02.2015 10:00 (CET/CEST)","3906"
"Italy (IT)","21.02.2015 10:00 - 21.02.2015 11:00 (CET/CEST)","3321"
"Italy (IT)","21.02.2015 11:00 - 21.02.2015 12:00 (CET/CEST)","3062"
"Italy (IT)","21.02.2015 12:00 - 21.02.2015 13:00 (CET/CEST)","2937"
"Italy (IT)","21.02.2015 13:00 - 21.02.2015 14:00 (CET/CEST)","2894"
"Italy (IT)","21.02.2015 14:00 - 21.02.2015 15:00 (CET/CEST)","2880"
"Italy (IT)","21.02.2015 15:00 - 21.02.2015 16:00 (CET/CEST)","2900"
"Italy (IT)","21.02.2015 16:00 - 21.02.2015 17:00 (CET/CEST)","3246"
"Italy (IT)","21.02.2015 17:00 - 21.02.2015 18:00 (CET/CEST)","4219"
"Italy (IT)","21.02.2015 18:00 - 21.02.2015 19:00 (CET/CEST)","5673"
"Italy (IT)","21.02.2015 19:00 - 21.02.2015 20:00 (CET/CEST)","5813"
"Italy (IT)","21.02.2015 20:00 - 21.02.2015 21:00 (CET/CEST)","4827"
"Italy (IT)","21.02.2015 21:00 - 21.02.2015 22:00 (CET/CEST)","4111"
"Italy (IT)","21.02.2015 22:00 - 21.02.2015 23:00 (CET/CEST)","3324"
"Italy (IT)","21.02.2015 23:00 - 22.02.2015 00:00 (CET/CEST)","2566"
"Italy (IT)","22.02.2015 00:00 - 22.02.2015 01:00 (CET/CEST)","2248"
"Italy (IT)","22.02.2015 01:00 - 22.02.2015 02:00 (CET/CEST)","1953"
"Italy (IT)","22.02.2015 02:00 - 22.02.2015 03:00 (CET/CEST)","1851"
"Italy (IT)","22.02.2015 03:00 - 22.02.2015 04:00 (CET/CEST)","1767"
"Italy (IT)","22.02.2015 04:00 - 22.02.2015 05:00 (CET/CEST)","1730"
"Italy (IT)","22.02.2015 05:00 - 22.02.2015 06:00 (CET/CEST)","1799"
"Italy (IT)","22.02.2015 06:00 - 22.02.2015 07:00 (CET/CEST)","2208"
"Italy (IT)","22.02.2015 07:00 - 22.02.2015 08:00 (CET/CEST)","2465"
"Italy (IT)","22.02.2015 08:00 - 22.02.2015 09:00 (CET/CEST)","2512"
"Italy (IT)","22.02.2015 09:00 - 22.02.2015 10:00 (CET/CEST)","2851"
"Italy (IT)","22.02.2015 10:00 - 22.02.2015 11:00 (CET/CEST)","3805"
"Italy (IT)","22.02.2015 11:00 - 22.02.2015 12:00 (CET/CEST)","3943"
"Italy (IT)","22.02.2015 12:00 - 22.02.2015 13:00 (CET/CEST)","3803"
"Italy (IT)","22.02.2015 13:00 - 22.02.2015 14:00 (CET/CEST)","2988"
"Italy (IT)","22.02.2015 14:00 - 22.02.2015 15:00 (CET/CEST)","2594"
"Italy (IT)","22.02.2015 15:00 - 22.02.2015 16:00 (CET/CEST)","2651"
"Italy (IT)","22.02.2015 16:00 - 22.02.2015 17:00 (CET/CEST)","3049"
"Italy (IT)","22.02.2015 17:00 - 22.02.2015 18:00 (CET/CEST)","3870"
"Italy (IT)","22.02.2015 18:00 - 22.02.2015 19:00 (CET/CEST)","4873"
"Italy (IT)","22.02.2015 19:00 - 22.02.2015 20:00 (CET/CEST)","5166"
"Italy (IT)","22.02.2015 20:00 - 22.02.2015 21:00 (CET/CEST)","4578"
"Italy (IT)","22.02.2015 21:00 - 22.02.2015 22:00 (CET/CEST)","3912"
"Italy (IT)","22.02.2015 22:00 - 22.02.2015 23:00 (CET/CEST)","3253"
"Italy (IT)","22.02.2015 23:00 - 23.02.2015 00:00 (CET/CEST)","2640"
"Italy (IT)","23.02.2015 00:00 - 23.02.2015 01:00 (CET/CEST)","2317"
"Italy (IT)","23.02.2015 01:00 - 23.02.2015 02:00 (CET/CEST)","2034"
"Italy (IT)","23.02.2015 02:00 - 23.02.2015 03:00 (CET/CEST)","1903"
"Italy (IT)","23.02.2015 03:00 - 23.02.2015 04:00 (CET/CEST)","1795"
"Italy (IT)","23.02.2015 04:00 - 23.02.2015 05:00 (CET/CEST)","1882"
"Italy (IT)","23.02.2015 05:00 - 23.02.2015 06:00 (CET/CEST)","2067"
"Italy (IT)","23.02.2015 06:00 - 23.02.2015 07:00 (CET/CEST)","2827"
"Italy (IT)","23.02.2015 07:00 - 23.02.2015 08:00 (CET/CEST)","3814"
"Italy (IT)","23.02.2015 08:00 - 23.02.2015 09:00 (CET/CEST)","4876"
"Italy (IT)","23.02.2015 09:00 - 23.02.2015 10:00 (CET/CEST)","4866"
"Italy (IT)","23.02.2015 10:00 - 23.02.2015 11:00 (CET/CEST)","4290"
"Italy (IT)","23.02.2015 11:00 - 23.02.2015 12:00 (CET/CEST)","3817"
"Italy (IT)","23.02.2015 12:00 - 23.02.2015 13:00 (CET/CEST)","3116"
"Italy (IT)","23.02.2015 13:00 - 23.02.2015 14:00 (CET/CEST)","2970"
"Italy (IT)","23.02.2015 14:00 - 23.02.2015 15:00 (CET/CEST)","3206"
"Italy (IT)","23.02.2015 15:00 - 23.02.2015 16:00 (CET/CEST)","3570"
"Italy (IT)","23.02.2015 16:00 - 23.02.2015 17:00 (CET/CEST)","4380"
"Italy (IT)","23.02.2015 17:00 - 23.02.2015 18:00 (CET/CEST)","4892"
"Italy (IT)","23.02.2015 18:00 - 23.02.2015 19:00 (CET/CEST)","5814"
"Italy (IT)","23.02.2015 19:00 - 23.02.2015 20:00 (CET/CEST)","5571"
"Italy (IT)","23.02.2015 20:00 - 23.02.2015 21:00 (CET/CEST)","4694"
"Italy (IT)","23.02.2015 21:00 - 23.02.2015 22:00 (CET/CEST)","4084"
"Italy (IT)","23.02.2015 22:00 - 23.02.2015 23:00 (CET/CEST)","3407"
"Italy (IT)","23.02.2015 23:00 - 24.02.2015 00:00 (CET/CEST)","3007"
"Italy (IT)","24.02.2015 00:00 - 24.02.2015 01:00 (CET/CEST)","2398"
"Italy (IT)","24.02.2015 01:00 - 24.02.2015 02:00 (CET/CEST)","1974"
"Italy (IT)","24.02.2015 02:00 - 24.02.2015 03:00 (CET/CEST)","1818"
"Italy (IT)","24.02.2015 03:00 - 24.02.2015 04:00 (CET/CEST)","1778"
"Italy (IT)","24.02.2015 04:00 - 24.02.2015 05:00 (CET/CEST)","1779"
"Italy (IT)","24.02.2015 05:00 - 24.02.2015 06:00 (CET/CEST)","1944"
"Italy (IT)","24.02.2015 06:00 - 24.02.2015 07:00 (CET/CEST)","2830"
"Italy (IT)","24.02.2015 07:00 - 24.02.2015 08:00 (CET/CEST)","3635"
"Italy (IT)","24.02.2015 08:00 - 24.02.2015 09:00 (CET/CEST)","4732"
"Italy (IT)","24.02.2015 09:00 - 24.02.2015 10:00 (CET/CEST)","4598"
"Italy (IT)","24.02.2015 10:00 - 24.02.2015 11:00 (CET/CEST)","4340"
"Italy (IT)","24.02.2015 11:00 - 24.02.2015 12:00 (CET/CEST)","4110"
"Italy (IT)","24.02.2015 12:00 - 24.02.2015 13:00 (CET/CEST)","3476"
"Italy (IT)","24.02.2015 13:00 - 24.02.2015 14:00 (CET/CEST)","3127"
"Italy (IT)","24.02.2015 14:00 - 24.02.2015 15:00 (CET/CEST)","3196"
"Italy (IT)","24.02.2015 15:00 - 24.02.2015 16:00 (CET/CEST)","3613"
"Italy (IT)","24.02.2015 16:00 - 24.02.2015 17:00 (CET/CEST)","4331"
"Italy (IT)","24.02.2015 17:00 - 24.02.2015 18:00 (CET/CEST)","4846"
"Italy (IT)","24.02.2015 18:00 - 24.02.2015 19:00 (CET/CEST)","5724"
"Italy (IT)","24.02.2015 19:00 - 24.02.2015 20:00 (CET/CEST)","5408"
"Italy (IT)","24.02.2015 20:00 - 24.02.2015 21:00 (CET/CEST)","4660"
"Italy (IT)","24.02.2015 21:00 - 24.02.2015 22:00 (CET/CEST)","4196"
"Italy (IT)","24.02.2015 22:00 - 24.02.2015 23:00 (CET/CEST)","3587"
"Italy (IT)","24.02.2015 23:00 - 25.02.2015 00:00 (CET/CEST)","3059"
"Italy (IT)","25.02.2015 00:00 - 25.02.2015 01:00 (CET/CEST)","2310"
"Italy (IT)","25.02.2015 01:00 - 25.02.2015 02:00 (CET/CEST)","2136"
"Italy (IT)","25.02.2015 02:00 - 25.02.2015 03:00 (CET/CEST)","1942"
"Italy (IT)","25.02.2015 03:00 - 25.02.2015 04:00 (CET/CEST)","1871"
"Italy (IT)","25.02.2015 04:00 - 25.02.2015 05:00 (CET/CEST)","1927"
"Italy (IT)","25.02.2015 05:00 - 25.02.2015 06:00 (CET/CEST)","2126"
"Italy (IT)","25.02.2015 06:00 - 25.02.2015 07:00 (CET/CEST)","3116"
"Italy (IT)","25.02.2015 07:00 - 25.02.2015 08:00 (CET/CEST)","3891"
"Italy (IT)","25.02.2015 08:00 - 25.02.2015 09:00 (CET/CEST)","5238"
"Italy (IT)","25.02.2015 09:00 - 25.02.2015 10:00 (CET/CEST)","4935"
"Italy (IT)","25.02.2015 10:00 - 25.02.2015 11:00 (CET/CEST)","4350"
"Italy (IT)","25.02.2015 11:00 - 25.02.2015 12:00 (CET/CEST)","3960"
"Italy (IT)","25.02.2015 12:00 - 25.02.2015 13:00 (CET/CEST)","3570"
"Italy (IT)","25.02.2015 13:00 - 25.02.2015 14:00 (CET/CEST)","3346"
"Italy (IT)","25.02.2015 14:00 - 25.02.2015 15:00 (CET/CEST)","3413"
"Italy (IT)","25.02.2015 15:00 - 25.02.2015 16:00 (CET/CEST)","3699"
"Italy (IT)","25.02.2015 16:00 - 25.02.2015 17:00 (CET/CEST)","4432"
"Italy (IT)","25.02.2015 17:00 - 25.02.2015 18:00 (CET/CEST)","5334"
"Italy (IT)","25.02.2015 18:00 - 25.02.2015 19:00 (CET/CEST)","6246"
"Italy (IT)","25.02.2015 19:00 - 25.02.2015 20:00 (CET/CEST)","6206"
"Italy (IT)","25.02.2015 20:00 - 25.02.2015 21:00 (CET/CEST)","5212"
"Italy (IT)","25.02.2015 21:00 - 25.02.2015 22:00 (CET/CEST)","4188"
"Italy (IT)","25.02.2015 22:00 - 25.02.2015 23:00 (CET/CEST)","3702"
"Italy (IT)","25.02.2015 23:00 - 26.02.2015 00:00 (CET/CEST)","3281"
"Italy (IT)","26.02.2015 00:00 - 26.02.2015 01:00 (CET/CEST)","2782"
"Italy (IT)","26.02.2015 01:00 - 26.02.2015 02:00 (CET/CEST)","2144"
"Italy (IT)","26.02.2015 02:00 - 26.02.2015 03:00 (CET/CEST)","1870"
"Italy (IT)","26.02.2015 03:00 - 26.02.2015 04:00 (CET/CEST)","1831"
"Italy (IT)","26.02.2015 04:00 - 26.02.2015 05:00 (CET/CEST)","1819"
"Italy (IT)","26.02.2015 05:00 - 26.02.2015 06:00 (CET/CEST)","1914"
"Italy (IT)","26.02.2015 06:00 - 26.02.2015 07:00 (CET/CEST)","2707"
"Italy (IT)","26.02.2015 07:00 - 26.02.2015 08:00 (CET/CEST)","3749"
"Italy (IT)","26.02.2015 08:00 - 26.02.2015 09:00 (CET/CEST)","5131"
"Italy (IT)","26.02.2015 09:00 - 26.02.2015 10:00 (CET/CEST)","4809"
"Italy (IT)","26.02.2015 10:00 - 26.02.2015 11:00 (CET/CEST)","4186"
"Italy (IT)","26.02.2015 11:00 - 26.02.2015 12:00 (CET/CEST)","3833"
"Italy (IT)","26.02.2015 12:00 - 26.02.2015 13:00 (CET/CEST)","3241"
"Italy (IT)","26.02.2015 13:00 - 26.02.2015 14:00 (CET/CEST)","3050"
"Italy (IT)","26.02.2015 14:00 - 26.02.2015 15:00 (CET/CEST)","3111"
"Italy (IT)","26.02.2015 15:00 - 26.02.2015 16:00 (CET/CEST)","3491"
"Italy (IT)","26.02.2015 16:00 - 26.02.2015 17:00 (CET/CEST)","4543"
"Italy (IT)","26.02.2015 17:00 - 26.02.2015 18:00 (CET/CEST)","5352"
"Italy (IT)","26.02.2015 18:00 - 26.02.2015 19:00 (CET/CEST)","6103"
"Italy (IT)","26.02.2015 19:00 - 26.02.2015 20:00 (CET/CEST)","5915"
"Italy (IT)","26.02.2015 20:00 - 26.02.2015 21:00 (CET/CEST)","4883"
"Italy (IT)","26.02.2015 21:00 - 26.02.2015 22:00 (CET/CEST)","4176"
"Italy (IT)","26.02.2015 22:00 - 26.02.2015 23:00 (CET/CEST)","3812"
"Italy (IT)","26.02.2015 23:00 - 27.02.2015 00:00 (CET/CEST)","3237"
"Italy (IT)","27.02.2015 00:00 - 27.02.2015 01:00 (CET/CEST)","2574"
"Italy (IT)","27.02.2015 01:00 - 27.02.2015 02:00 (CET/CEST)","2199"
"Italy (IT)","27.02.2015 02:00 - 27.02.2015 03:00 (CET/CEST)","1879"
"Italy (IT)","27.02.2015 03:00 - 27.02.2015 04:00 (CET/CEST)","1901"
"Italy (IT)","27.02.2015 04:00 - 27.02.2015 05:00 (CET/CEST)","1878"
"Italy (IT)","27.02.2015 05:00 - 27.02.2015 06:00 (CET/CEST)","2089"
"Italy (IT)","27.02.2015 06:00 - 27.02.2015 07:00 (CET/CEST)","3163"
"Italy (IT)","27.02.2015 07:00 - 27.02.2015 08:00 (CET/CEST)","4003"
"Italy (IT)","27.02.2015 08:00 - 27.02.2015 09:00 (CET/CEST)","5037"
"Italy (IT)","27.02.2015 09:00 - 27.02.2015 10:00 (CET/CEST)","5110"
"Italy (IT)","27.02.2015 10:00 - 27.02.2015 11:00 (CET/CEST)","4449"
"Italy (IT)","27.02.2015 11:00 - 27.02.2015 12:00 (CET/CEST)","3908"
"Italy (IT)","27.02.2015 12:00 - 27.02.2015 13:00 (CET/CEST)","3174"
"Italy (IT)","27.02.2015 13:00 - 27.02.2015 14:00 (CET/CEST)","2960"
"Italy (IT)","27.02.2015 14:00 - 27.02.2015 15:00 (CET/CEST)","3096"
"Italy (IT)","27.02.2015 15:00 - 27.02.2015 16:00 (CET/CEST)","3520"
"Italy (IT)","27.02.2015 16:00 - 27.02.2015 17:00 (CET/CEST)","4260"
"Italy (IT)","27.02.2015 17:00 - 27.02.2015 18:00 (CET/CEST)","5218"
"Italy (IT)","27.02.2015 18:00 - 27.02.2015 19:00 (CET/CEST)","6184"
"Italy (IT)","27.02.2015 19:00 - 27.02.2015 20:00 (CET/CEST)","5959"
"Italy (IT)","27.02.2015 20:00 - 27.02.2015 21:00 (CET/CEST)","5075"
"Italy (IT)","27.02.2015 21:00 - 27.02.2015 22:00 (CET/CEST)","4259"
"Italy (IT)","27.02.2015 22:00 - 27.02.2015 23:00 (CET/CEST)","3526"
"Italy (IT)","27.02.2015 23:00 - 28.02.2015 00:00 (CET/CEST)","3138"
"Italy (IT)","28.02.2015 00:00 - 28.02.2015 01:00 (CET/CEST)","2609"
"Italy (IT)","28.02.2015 01:00 - 28.02.2015 02:00 (CET/CEST)","2125"
"Italy (IT)","28.02.2015 02:00 - 28.02.2015 03:00 (CET/CEST)","1943"
"Italy (IT)","28.02.2015 03:00 - 28.02.2015 04:00 (CET/CEST)","1860"
"Italy (IT)","28.02.2015 04:00 - 28.02.2015 05:00 (CET/CEST)","1817"
"Italy (IT)","28.02.2015 05:00 - 28.02.2015 06:00 (CET/CEST)","1866"
"Italy (IT)","28.02.2015 06:00 - 28.02.2015 07:00 (CET/CEST)","2330"
"Italy (IT)","28.02.2015 07:00 - 28.02.2015 08:00 (CET/CEST)","2717"
"Italy (IT)","28.02.2015 08:00 - 28.02.2015 09:00 (CET/CEST)","3732"
"Italy (IT)","28.02.2015 09:00 - 28.02.2015 10:00 (CET/CEST)","4108"
"Italy (IT)","28.02.2015 10:00 - 28.02.2015 11:00 (CET/CEST)","3529"
"Italy (IT)","28.02.2015 11:00 - 28.02.2015 12:00 (CET/CEST)","3128"
"Italy (IT)","28.02.2015 12:00 - 28.02.2015 13:00 (CET/CEST)","2802"
"Italy (IT)","28.02.2015 13:00 - 28.02.2015 14:00 (CET/CEST)","2392"
"Italy (IT)","28.02.2015 14:00 - 28.02.2015 15:00 (CET/CEST)","2396"
"Italy (IT)","28.02.2015 15:00 - 28.02.2015 16:00 (CET/CEST)","2502"
"Italy (IT)","28.02.2015 16:00 - 28.02.2015 17:00 (CET/CEST)","3226"
"Italy (IT)","28.02.2015 17:00 - 28.02.2015 18:00 (CET/CEST)","4212"
"Italy (IT)","28.02.2015 18:00 - 28.02.2015 19:00 (CET/CEST)","5709"
"Italy (IT)","28.02.2015 19:00 - 28.02.2015 20:00 (CET/CEST)","6019"
"Italy (IT)","28.02.2015 20:00 - 28.02.2015 21:00 (CET/CEST)","4721"
"Italy (IT)","28.02.2015 21:00 - 28.02.2015 22:00 (CET/CEST)","3787"
"Italy (IT)","28.02.2015 22:00 - 28.02.2015 23:00 (CET/CEST)","3040"
"Italy (IT)","28.02.2015 23:00 - 01.03.2015 00:00 (CET/CEST)","2574"
"Italy (IT)","01.03.2015 00:00 - 01.03.2015 01:00 (CET/CEST)","2410"
"Italy (IT)","01.03.2015 01:00 - 01.03.2015 02:00 (CET/CEST)","2244"
"Italy (IT)","01.03.2015 02:00 - 01.03.2015 03:00 (CET/CEST)","1863"
"Italy (IT)","01.03.2015 03:00 - 01.03.2015 04:00 (CET/CEST)","1733"
"Italy (IT)","01.03.2015 04:00 - 01.03.2015 05:00 (CET/CEST)","1725"
"Italy (IT)","01.03.2015 05:00 - 01.03.2015 06:00 (CET/CEST)","1812"
"Italy (IT)","01.03.2015 06:00 - 01.03.2015 07:00 (CET/CEST)","2115"
"Italy (IT)","01.03.2015 07:00 - 01.03.2015 08:00 (CET/CEST)","2222"
"Italy (IT)","01.03.2015 08:00 - 01.03.2015 09:00 (CET/CEST)","2234"
"Italy (IT)","01.03.2015 09:00 - 01.03.2015 10:00 (CET/CEST)","2492"
"Italy (IT)","01.03.2015 10:00 - 01.03.2015 11:00 (CET/CEST)","2777"
"Italy (IT)","01.03.2015 11:00 - 01.03.2015 12:00 (CET/CEST)","2786"
"Italy (IT)","01.03.2015 12:00 - 01.03.2015 13:00 (CET/CEST)","2337"
"Italy (IT)","01.03.2015 13:00 - 01.03.2015 14:00 (CET/CEST)","1977"
"Italy (IT)","01.03.2015 14:00 - 01.03.2015 15:00 (CET/CEST)","2058"
"Italy (IT)","01.03.2015 15:00 - 01.03.2015 16:00 (CET/CEST)","2268"
"Italy (IT)","01.03.2015 16:00 - 01.03.2015 17:00 (CET/CEST)","2875"
"Italy (IT)","01.03.2015 17:00 - 01.03.2015 18:00 (CET/CEST)","3572"
"Italy (IT)","01.03.2015 18:00 - 01.03.2015 19:00 (CET/CEST)","5143"
"Italy (IT)","01.03.2015 19:00 - 01.03.2015 20:00 (CET/CEST)","5422"
"Italy (IT)","01.03.2015 20:00 - 01.03.2015 21:00 (CET/CEST)","4466"
"Italy (IT)","01.03.2015 21:00 - 01.03.2015 22:00 (CET/CEST)","3696"
"Italy (IT)","01.03.2015 22:00 - 01.03.2015 23:00 (CET/CEST)","2769"
"Italy (IT)","01.03.2015 23:00 - 02.03.2015 00:00 (CET/CEST)","2435"
"Italy (IT)","02.03.2015 00:00 - 02.03.2015 01:00 (CET/CEST)","2155"
"Italy (IT)","02.03.2015 01:00 - 02.03.2015 02:00 (CET/CEST)","1884"
"Italy (IT)","02.03.2015 02:00 - 02.03.2015 03:00 (CET/CEST)","1779"
"Italy (IT)","02.03.2015 03:00 - 02.03.2015 04:00 (CET/CEST)","1665"
"Italy (IT)","02.03.2015 04:00 - 02.03.2015 05:00 (CET/CEST)","1617"
"Italy (IT)","02.03.2015 05:00 - 02.03.2015 06:00 (CET/CEST)","1875"
"Italy (IT)","02.03.2015 06:00 - 02.03.2015 07:00 (CET/CEST)","2850"
"Italy (IT)","02.03.2015 07:00 - 02.03.2015 08:00 (CET/CEST)","3994"
"Italy (IT)","02.03.2015 08:00 - 02.03.2015 09:00 (CET/CEST)","4598"
"Italy (IT)","02.03.2015 09:00 - 02.03.2015 10:00 (CET/CEST)","4575"
"Italy (IT)","02.03.2015 10:00 - 02.03.2015 11:00 (CET/CEST)","3803"
"Italy (IT)","02.03.2015 11:00 - 02.03.2015 12:00 (CET/CEST)","3759"
"Italy (IT)","02.03.2015 12:00 - 02.03.2015 13:00 (CET/CEST)","3156"
"Italy (IT)","02.03.2015 13:00 - 02.03.2015 14:00 (CET/CEST)","3032"
"Italy (IT)","02.03.2015 14:00 - 02.03.2015 15:00 (CET/CEST)","3257"
"Italy (IT)","02.03.2015 15:00 - 02.03.2015 16:00 (CET/CEST)","3654"
"Italy (IT)","02.03.2015 16:00 - 02.03.2015 17:00 (CET/CEST)","4288"
"Italy (IT)","02.03.2015 17:00 - 02.03.2015 18:00 (CET/CEST)","4920"
"Italy (IT)","02.03.2015 18:00 - 02.03.2015 19:00 (CET/CEST)","5801"
"Italy (IT)","02.03.2015 19:00 - 02.03.2015 20:00 (CET/CEST)","6012"
"Italy (IT)","02.03.2015 20:00 - 02.03.2015 21:00 (CET/CEST)","5163"
"Italy (IT)","02.03.2015 21:00 - 02.03.2015 22:00 (CET/CEST)","4436"
"Italy (IT)","02.03.2015 22:00 - 02.03.2015 23:00 (CET/CEST)","3751"
"Italy (IT)","02.03.2015 23:00 - 03.03.2015 00:00 (CET/CEST)","3308"
"Italy (IT)","03.03.2015 00:00 - 03.03.2015 01:00 (CET/CEST)","2628"
"Italy (IT)","03.03.2015 01:00 - 03.03.2015 02:00 (CET/CEST)","2073"
"Italy (IT)","03.03.2015 02:00 - 03.03.2015 03:00 (CET/CEST)","1904"
"Italy (IT)","03.03.2015 03:00 - 03.03.2015 04:00 (CET/CEST)","1827"
"Italy (IT)","03.03.2015 04:00 - 03.03.2015 05:00 (CET/CEST)","1830"
"Italy (IT)","03.03.2015 05:00 - 03.03.2015 06:00 (CET/CEST)","2135"
"Italy (IT)","03.03.2015 06:00 - 03.03.2015 07:00 (CET/CEST)","3006"
"Italy (IT)","03.03.2015 07:00 - 03.03.2015 08:00 (CET/CEST)","3532"
"Italy (IT)","03.03.2015 08:00 - 03.03.2015 09:00 (CET/CEST)","4906"
"Italy (IT)","03.03.2015 09:00 - 03.03.2015 10:00 (CET/CEST)","5114"
"Italy (IT)","03.03.2015 10:00 - 03.03.2015 11:00 (CET/CEST)","4079"
"Italy (IT)","03.03.2015 11:00 - 03.03.2015 12:00 (CET/CEST)","3416"
"Italy (IT)","03.03.2015 12:00 - 03.03.2015 13:00 (CET/CEST)","2954"
"Italy (IT)","03.03.2015 13:00 - 03.03.2015 14:00 (CET/CEST)","2974"
"Italy (IT)","03.03.2015 14:00 - 03.03.2015 15:00 (CET/CEST)","3424"
"Italy (IT)","03.03.2015 15:00 - 03.03.2015 16:00 (CET/CEST)","3834"
"Italy (IT)","03.03.2015 16:00 - 03.03.2015 17:00 (CET/CEST)","4077"
"Italy (IT)","03.03.2015 17:00 - 03.03.2015 18:00 (CET/CEST)","4690"
"Italy (IT)","03.03.2015 18:00 - 03.03.2015 19:00 (CET/CEST)","5558"
"Italy (IT)","03.03.2015 19:00 - 03.03.2015 20:00 (CET/CEST)","5965"
"Italy (IT)","03.03.2015 20:00 - 03.03.2015 21:00 (CET/CEST)","5207"
"Italy (IT)","03.03.2015 21:00 - 03.03.2015 22:00 (CET/CEST)","4267"
"Italy (IT)","03.03.2015 22:00 - 03.03.2015 23:00 (CET/CEST)","3655"
"Italy (IT)","03.03.2015 23:00 - 04.03.2015 00:00 (CET/CEST)","3270"
"Italy (IT)","04.03.2015 00:00 - 04.03.2015 01:00 (CET/CEST)","2412"
"Italy (IT)","04.03.2015 01:00 - 04.03.2015 02:00 (CET/CEST)","2151"
"Italy (IT)","04.03.2015 02:00 - 04.03.2015 03:00 (CET/CEST)","1973"
"Italy (IT)","04.03.2015 03:00 - 04.03.2015 04:00 (CET/CEST)","1987"
"Italy (IT)","04.03.2015 04:00 - 04.03.2015 05:00 (CET/CEST)","2023"
"Italy (IT)","04.03.2015 05:00 - 04.03.2015 06:00 (CET/CEST)","2179"
"Italy (IT)","04.03.2015 06:00 - 04.03.2015 07:00 (CET/CEST)","3018"
"Italy (IT)","04.03.2015 07:00 - 04.03.2015 08:00 (CET/CEST)","3556"
"Italy (IT)","04.03.2015 08:00 - 04.03.2015 09:00 (CET/CEST)","4767"
"Italy (IT)","04.03.2015 09:00 - 04.03.2015 10:00 (CET/CEST)","4637"
"Italy (IT)","04.03.2015 10:00 - 04.03.2015 11:00 (CET/CEST)","4013"
"Italy (IT)","04.03.2015 11:00 - 04.03.2015 12:00 (CET/CEST)","3610"
"Italy (IT)","04.03.2015 12:00 - 04.03.2015 13:00 (CET/CEST)","3220"
"Italy (IT)","04.03.2015 13:00 - 04.03.2015 14:00 (CET/CEST)","3052"
"Italy (IT)","04.03.2015 14:00 - 04.03.2015 15:00 (CET/CEST)","3402"
"Italy (IT)","04.03.2015 15:00 - 04.03.2015 16:00 (CET/CEST)","3841"
"Italy (IT)","04.03.2015 16:00 - 04.03.2015 17:00 (CET/CEST)","4111"
"Italy (IT)","04.03.2015 17:00 - 04.03.2015 18:00 (CET/CEST)","4927"
"Italy (IT)","04.03.2015 18:00 - 04.03.2015 19:00 (CET/CEST)","5968"
"Italy (IT)","04.03.2015 19:00 - 04.03.2015 20:00 (CET/CEST)","5843"
"Italy (IT)","04.03.2015 20:00 - 04.03.2015 21:00 (CET/CEST)","4910"
"Italy (IT)","04.03.2015 21:00 - 04.03.2015 22:00 (CET/CEST)","4157"
"Italy (IT)","04.03.2015 22:00 - 04.03.2015 23:00 (CET/CEST)","3531"
"Italy (IT)","04.03.2015 23:00 - 05.03.2015 00:00 (CET/CEST)","3053"
