"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Italy (IT)","11.03.2018 09:00 - 11.03.2018 10:00 (CET/CEST)","2413"
"Italy (IT)","11.03.2018 10:00 - 11.03.2018 11:00 (CET/CEST)","2648"
"Italy (IT)","11.03.2018 11:00 - 11.03.2018 12:00 (CET/CEST)","2816"
"Italy (IT)","11.03.2018 12:00 - 11.03.2018 13:00 (CET/CEST)","2883"
"Italy (IT)","11.03.2018 13:00 - 11.03.2018 14:00 (CET/CEST)","2691"
"Italy (IT)","11.03.2018 14:00 - 11.03.2018 15:00 (CET/CEST)","2591"
"Italy (IT)","11.03.2018 15:00 - 11.03.2018 16:00 (CET/CEST)","2564"
"Italy (IT)","11.03.2018 16:00 - 11.03.2018 17:00 (CET/CEST)","2601"
"Italy (IT)","11.03.2018 17:00 - 11.03.2018 18:00 (CET/CEST)","2920"
"Italy (IT)","11.03.2018 18:00 - 11.03.2018 19:00 (CET/CEST)","3572"
"Italy (IT)","11.03.2018 19:00 - 11.03.2018 20:00 (CET/CEST)","3844"
"Italy (IT)","11.03.2018 20:00 - 11.03.2018 21:00 (CET/CEST)","3490"
"Italy (IT)","11.03.2018 21:00 - 11.03.2018 22:00 (CET/CEST)","3275"
"Italy (IT)","11.03.2018 22:00 - 11.03.2018 23:00 (CET/CEST)","2684"
"Italy (IT)","11.03.2018 23:00 - 12.03.2018 00:00 (CET/CEST)","2479"
"Italy (IT)","12.03.2018 00:00 - 12.03.2018 01:00 (CET/CEST)","2508"
"Italy (IT)","12.03.2018 01:00 - 12.03.2018 02:00 (CET/CEST)","2430"
"Italy (IT)","12.03.2018 02:00 - 12.03.2018 03:00 (CET/CEST)","2470"
"Italy (IT)","12.03.2018 03:00 - 12.03.2018 04:00 (CET/CEST)","2488"
"Italy (IT)","12.03.2018 04:00 - 12.03.2018 05:00 (CET/CEST)","2578"
"Italy (IT)","12.03.2018 05:00 - 12.03.2018 06:00 (CET/CEST)","2606"
"Italy (IT)","12.03.2018 06:00 - 12.03.2018 07:00 (CET/CEST)","2788"
"Italy (IT)","12.03.2018 07:00 - 12.03.2018 08:00 (CET/CEST)","3410"
"Italy (IT)","12.03.2018 08:00 - 12.03.2018 09:00 (CET/CEST)","3929"
"Italy (IT)","12.03.2018 09:00 - 12.03.2018 10:00 (CET/CEST)","4119"
"Italy (IT)","12.03.2018 10:00 - 12.03.2018 11:00 (CET/CEST)","3935"
"Italy (IT)","12.03.2018 11:00 - 12.03.2018 12:00 (CET/CEST)","3643"
"Italy (IT)","12.03.2018 12:00 - 12.03.2018 13:00 (CET/CEST)","3041"
"Italy (IT)","12.03.2018 13:00 - 12.03.2018 14:00 (CET/CEST)","2976"
"Italy (IT)","12.03.2018 14:00 - 12.03.2018 15:00 (CET/CEST)","3033"
"Italy (IT)","12.03.2018 15:00 - 12.03.2018 16:00 (CET/CEST)","3388"
"Italy (IT)","12.03.2018 16:00 - 12.03.2018 17:00 (CET/CEST)","3703"
"Italy (IT)","12.03.2018 17:00 - 12.03.2018 18:00 (CET/CEST)","4061"
"Italy (IT)","12.03.2018 18:00 - 12.03.2018 19:00 (CET/CEST)","4762"
"Italy (IT)","12.03.2018 19:00 - 12.03.2018 20:00 (CET/CEST)","5212"
"Italy (IT)","12.03.2018 20:00 - 12.03.2018 21:00 (CET/CEST)","4472"
"Italy (IT)","12.03.2018 21:00 - 12.03.2018 22:00 (CET/CEST)","3350"
"Italy (IT)","12.03.2018 22:00 - 12.03.2018 23:00 (CET/CEST)","3032"
"Italy (IT)","12.03.2018 23:00 - 13.03.2018 00:00 (CET/CEST)","2845"
"Italy (IT)","13.03.2018 00:00 - 13.03.2018 01:00 (CET/CEST)","2671"
"Italy (IT)","13.03.2018 01:00 - 13.03.2018 02:00 (CET/CEST)","2546"
"Italy (IT)","13.03.2018 02:00 - 13.03.2018 03:00 (CET/CEST)","2457"
"Italy (IT)","13.03.2018 03:00 - 13.03.2018 04:00 (CET/CEST)","2411"
"Italy (IT)","13.03.2018 04:00 - 13.03.2018 05:00 (CET/CEST)","2283"
"Italy (IT)","13.03.2018 05:00 - 13.03.2018 06:00 (CET/CEST)","2407"
"Italy (IT)","13.03.2018 06:00 - 13.03.2018 07:00 (CET/CEST)","2622"
"Italy (IT)","13.03.2018 07:00 - 13.03.2018 08:00 (CET/CEST)","3337"
"Italy (IT)","13.03.2018 08:00 - 13.03.2018 09:00 (CET/CEST)","3699"
"Italy (IT)","13.03.2018 09:00 - 13.03.2018 10:00 (CET/CEST)","3799"
"Italy (IT)","13.03.2018 10:00 - 13.03.2018 11:00 (CET/CEST)","3530"
"Italy (IT)","13.03.2018 11:00 - 13.03.2018 12:00 (CET/CEST)","3265"
"Italy (IT)","13.03.2018 12:00 - 13.03.2018 13:00 (CET/CEST)","2694"
"Italy (IT)","13.03.2018 13:00 - 13.03.2018 14:00 (CET/CEST)","2715"
"Italy (IT)","13.03.2018 14:00 - 13.03.2018 15:00 (CET/CEST)","2696"
"Italy (IT)","13.03.2018 15:00 - 13.03.2018 16:00 (CET/CEST)","3005"
"Italy (IT)","13.03.2018 16:00 - 13.03.2018 17:00 (CET/CEST)","3583"
"Italy (IT)","13.03.2018 17:00 - 13.03.2018 18:00 (CET/CEST)","3944"
"Italy (IT)","13.03.2018 18:00 - 13.03.2018 19:00 (CET/CEST)","4649"
"Italy (IT)","13.03.2018 19:00 - 13.03.2018 20:00 (CET/CEST)","4791"
"Italy (IT)","13.03.2018 20:00 - 13.03.2018 21:00 (CET/CEST)","4342"
"Italy (IT)","13.03.2018 21:00 - 13.03.2018 22:00 (CET/CEST)","3528"
"Italy (IT)","13.03.2018 22:00 - 13.03.2018 23:00 (CET/CEST)","2913"
"Italy (IT)","13.03.2018 23:00 - 14.03.2018 00:00 (CET/CEST)","2714"
"Italy (IT)","14.03.2018 00:00 - 14.03.2018 01:00 (CET/CEST)","2464"
"Italy (IT)","14.03.2018 01:00 - 14.03.2018 02:00 (CET/CEST)","2349"
"Italy (IT)","14.03.2018 02:00 - 14.03.2018 03:00 (CET/CEST)","2308"
"Italy (IT)","14.03.2018 03:00 - 14.03.2018 04:00 (CET/CEST)","2293"
"Italy (IT)","14.03.2018 04:00 - 14.03.2018 05:00 (CET/CEST)","2304"
"Italy (IT)","14.03.2018 05:00 - 14.03.2018 06:00 (CET/CEST)","2431"
"Italy (IT)","14.03.2018 06:00 - 14.03.2018 07:00 (CET/CEST)","2778"
"Italy (IT)","14.03.2018 07:00 - 14.03.2018 08:00 (CET/CEST)","3476"
"Italy (IT)","14.03.2018 08:00 - 14.03.2018 09:00 (CET/CEST)","4013"
"Italy (IT)","14.03.2018 09:00 - 14.03.2018 10:00 (CET/CEST)","3918"
"Italy (IT)","14.03.2018 10:00 - 14.03.2018 11:00 (CET/CEST)","3600"
"Italy (IT)","14.03.2018 11:00 - 14.03.2018 12:00 (CET/CEST)","3377"
"Italy (IT)","14.03.2018 12:00 - 14.03.2018 13:00 (CET/CEST)","2805"
"Italy (IT)","14.03.2018 13:00 - 14.03.2018 14:00 (CET/CEST)","2773"
"Italy (IT)","14.03.2018 14:00 - 14.03.2018 15:00 (CET/CEST)","2868"
"Italy (IT)","14.03.2018 15:00 - 14.03.2018 16:00 (CET/CEST)","3054"
"Italy (IT)","14.03.2018 16:00 - 14.03.2018 17:00 (CET/CEST)","3503"
"Italy (IT)","14.03.2018 17:00 - 14.03.2018 18:00 (CET/CEST)","3957"
"Italy (IT)","14.03.2018 18:00 - 14.03.2018 19:00 (CET/CEST)","4624"
"Italy (IT)","14.03.2018 19:00 - 14.03.2018 20:00 (CET/CEST)","5117"
"Italy (IT)","14.03.2018 20:00 - 14.03.2018 21:00 (CET/CEST)","4685"
"Italy (IT)","14.03.2018 21:00 - 14.03.2018 22:00 (CET/CEST)","4019"
"Italy (IT)","14.03.2018 22:00 - 14.03.2018 23:00 (CET/CEST)","3150"
"Italy (IT)","14.03.2018 23:00 - 15.03.2018 00:00 (CET/CEST)","2865"
"Italy (IT)","15.03.2018 00:00 - 15.03.2018 01:00 (CET/CEST)","2451"
"Italy (IT)","15.03.2018 01:00 - 15.03.2018 02:00 (CET/CEST)","2324"
"Italy (IT)","15.03.2018 02:00 - 15.03.2018 03:00 (CET/CEST)","2286"
"Italy (IT)","15.03.2018 03:00 - 15.03.2018 04:00 (CET/CEST)","2308"
"Italy (IT)","15.03.2018 04:00 - 15.03.2018 05:00 (CET/CEST)","2257"
"Italy (IT)","15.03.2018 05:00 - 15.03.2018 06:00 (CET/CEST)","2300"
"Italy (IT)","15.03.2018 06:00 - 15.03.2018 07:00 (CET/CEST)","2764"
"Italy (IT)","15.03.2018 07:00 - 15.03.2018 08:00 (CET/CEST)","3402"
"Italy (IT)","15.03.2018 08:00 - 15.03.2018 09:00 (CET/CEST)","3966"
"Italy (IT)","15.03.2018 09:00 - 15.03.2018 10:00 (CET/CEST)","4003"
"Italy (IT)","15.03.2018 10:00 - 15.03.2018 11:00 (CET/CEST)","3832"
"Italy (IT)","15.03.2018 11:00 - 15.03.2018 12:00 (CET/CEST)","3815"
"Italy (IT)","15.03.2018 12:00 - 15.03.2018 13:00 (CET/CEST)","3049"
"Italy (IT)","15.03.2018 13:00 - 15.03.2018 14:00 (CET/CEST)","2831"
"Italy (IT)","15.03.2018 14:00 - 15.03.2018 15:00 (CET/CEST)","3227"
"Italy (IT)","15.03.2018 15:00 - 15.03.2018 16:00 (CET/CEST)","3514"
"Italy (IT)","15.03.2018 16:00 - 15.03.2018 17:00 (CET/CEST)","3970"
"Italy (IT)","15.03.2018 17:00 - 15.03.2018 18:00 (CET/CEST)","4134"
"Italy (IT)","15.03.2018 18:00 - 15.03.2018 19:00 (CET/CEST)","4392"
"Italy (IT)","15.03.2018 19:00 - 15.03.2018 20:00 (CET/CEST)","4641"
"Italy (IT)","15.03.2018 20:00 - 15.03.2018 21:00 (CET/CEST)","4253"
"Italy (IT)","15.03.2018 21:00 - 15.03.2018 22:00 (CET/CEST)","3332"
"Italy (IT)","15.03.2018 22:00 - 15.03.2018 23:00 (CET/CEST)","2872"
"Italy (IT)","15.03.2018 23:00 - 16.03.2018 00:00 (CET/CEST)","2696"
"Italy (IT)","16.03.2018 00:00 - 16.03.2018 01:00 (CET/CEST)","2370"
"Italy (IT)","16.03.2018 01:00 - 16.03.2018 02:00 (CET/CEST)","2255"
"Italy (IT)","16.03.2018 02:00 - 16.03.2018 03:00 (CET/CEST)","2205"
"Italy (IT)","16.03.2018 03:00 - 16.03.2018 04:00 (CET/CEST)","2208"
"Italy (IT)","16.03.2018 04:00 - 16.03.2018 05:00 (CET/CEST)","2364"
"Italy (IT)","16.03.2018 05:00 - 16.03.2018 06:00 (CET/CEST)","2383"
"Italy (IT)","16.03.2018 06:00 - 16.03.2018 07:00 (CET/CEST)","2556"
"Italy (IT)","16.03.2018 07:00 - 16.03.2018 08:00 (CET/CEST)","3115"
"Italy (IT)","16.03.2018 08:00 - 16.03.2018 09:00 (CET/CEST)","3905"
"Italy (IT)","16.03.2018 09:00 - 16.03.2018 10:00 (CET/CEST)","4156"
"Italy (IT)","16.03.2018 10:00 - 16.03.2018 11:00 (CET/CEST)","4291"
"Italy (IT)","16.03.2018 11:00 - 16.03.2018 12:00 (CET/CEST)","4003"
"Italy (IT)","16.03.2018 12:00 - 16.03.2018 13:00 (CET/CEST)","3047"
"Italy (IT)","16.03.2018 13:00 - 16.03.2018 14:00 (CET/CEST)","2996"
"Italy (IT)","16.03.2018 14:00 - 16.03.2018 15:00 (CET/CEST)","3030"
"Italy (IT)","16.03.2018 15:00 - 16.03.2018 16:00 (CET/CEST)","3044"
"Italy (IT)","16.03.2018 16:00 - 16.03.2018 17:00 (CET/CEST)","3273"
"Italy (IT)","16.03.2018 17:00 - 16.03.2018 18:00 (CET/CEST)","3895"
"Italy (IT)","16.03.2018 18:00 - 16.03.2018 19:00 (CET/CEST)","4648"
"Italy (IT)","16.03.2018 19:00 - 16.03.2018 20:00 (CET/CEST)","4647"
"Italy (IT)","16.03.2018 20:00 - 16.03.2018 21:00 (CET/CEST)","4357"
"Italy (IT)","16.03.2018 21:00 - 16.03.2018 22:00 (CET/CEST)","3518"
"Italy (IT)","16.03.2018 22:00 - 16.03.2018 23:00 (CET/CEST)","3136"
"Italy (IT)","16.03.2018 23:00 - 17.03.2018 00:00 (CET/CEST)","2724"
"Italy (IT)","17.03.2018 00:00 - 17.03.2018 01:00 (CET/CEST)","2643"
"Italy (IT)","17.03.2018 01:00 - 17.03.2018 02:00 (CET/CEST)","2460"
"Italy (IT)","17.03.2018 02:00 - 17.03.2018 03:00 (CET/CEST)","2396"
"Italy (IT)","17.03.2018 03:00 - 17.03.2018 04:00 (CET/CEST)","2377"
"Italy (IT)","17.03.2018 04:00 - 17.03.2018 05:00 (CET/CEST)","2554"
"Italy (IT)","17.03.2018 05:00 - 17.03.2018 06:00 (CET/CEST)","2569"
"Italy (IT)","17.03.2018 06:00 - 17.03.2018 07:00 (CET/CEST)","2581"
"Italy (IT)","17.03.2018 07:00 - 17.03.2018 08:00 (CET/CEST)","2760"
"Italy (IT)","17.03.2018 08:00 - 17.03.2018 09:00 (CET/CEST)","3190"
"Italy (IT)","17.03.2018 09:00 - 17.03.2018 10:00 (CET/CEST)","3367"
"Italy (IT)","17.03.2018 10:00 - 17.03.2018 11:00 (CET/CEST)","3275"
"Italy (IT)","17.03.2018 11:00 - 17.03.2018 12:00 (CET/CEST)","3103"
"Italy (IT)","17.03.2018 12:00 - 17.03.2018 13:00 (CET/CEST)","2846"
"Italy (IT)","17.03.2018 13:00 - 17.03.2018 14:00 (CET/CEST)","2656"
"Italy (IT)","17.03.2018 14:00 - 17.03.2018 15:00 (CET/CEST)","2633"
"Italy (IT)","17.03.2018 15:00 - 17.03.2018 16:00 (CET/CEST)","2650"
"Italy (IT)","17.03.2018 16:00 - 17.03.2018 17:00 (CET/CEST)","2911"
"Italy (IT)","17.03.2018 17:00 - 17.03.2018 18:00 (CET/CEST)","3232"
"Italy (IT)","17.03.2018 18:00 - 17.03.2018 19:00 (CET/CEST)","3768"
"Italy (IT)","17.03.2018 19:00 - 17.03.2018 20:00 (CET/CEST)","4057"
"Italy (IT)","17.03.2018 20:00 - 17.03.2018 21:00 (CET/CEST)","3912"
"Italy (IT)","17.03.2018 21:00 - 17.03.2018 22:00 (CET/CEST)","3334"
"Italy (IT)","17.03.2018 22:00 - 17.03.2018 23:00 (CET/CEST)","3045"
"Italy (IT)","17.03.2018 23:00 - 18.03.2018 00:00 (CET/CEST)","2815"
"Italy (IT)","18.03.2018 00:00 - 18.03.2018 01:00 (CET/CEST)","2600"
"Italy (IT)","18.03.2018 01:00 - 18.03.2018 02:00 (CET/CEST)","2512"
"Italy (IT)","18.03.2018 02:00 - 18.03.2018 03:00 (CET/CEST)","2474"
"Italy (IT)","18.03.2018 03:00 - 18.03.2018 04:00 (CET/CEST)","2460"
"Italy (IT)","18.03.2018 04:00 - 18.03.2018 05:00 (CET/CEST)","2512"
"Italy (IT)","18.03.2018 05:00 - 18.03.2018 06:00 (CET/CEST)","2535"
"Italy (IT)","18.03.2018 06:00 - 18.03.2018 07:00 (CET/CEST)","2488"
"Italy (IT)","18.03.2018 07:00 - 18.03.2018 08:00 (CET/CEST)","2445"
"Italy (IT)","18.03.2018 08:00 - 18.03.2018 09:00 (CET/CEST)","2566"
"Italy (IT)","18.03.2018 09:00 - 18.03.2018 10:00 (CET/CEST)","2732"
"Italy (IT)","18.03.2018 10:00 - 18.03.2018 11:00 (CET/CEST)","3149"
"Italy (IT)","18.03.2018 11:00 - 18.03.2018 12:00 (CET/CEST)","3039"
"Italy (IT)","18.03.2018 12:00 - 18.03.2018 13:00 (CET/CEST)","2958"
"Italy (IT)","18.03.2018 13:00 - 18.03.2018 14:00 (CET/CEST)","2568"
"Italy (IT)","18.03.2018 14:00 - 18.03.2018 15:00 (CET/CEST)","2678"
"Italy (IT)","18.03.2018 15:00 - 18.03.2018 16:00 (CET/CEST)","2754"
"Italy (IT)","18.03.2018 16:00 - 18.03.2018 17:00 (CET/CEST)","2851"
"Italy (IT)","18.03.2018 17:00 - 18.03.2018 18:00 (CET/CEST)","3044"
"Italy (IT)","18.03.2018 18:00 - 18.03.2018 19:00 (CET/CEST)","3607"
"Italy (IT)","18.03.2018 19:00 - 18.03.2018 20:00 (CET/CEST)","4103"
"Italy (IT)","18.03.2018 20:00 - 18.03.2018 21:00 (CET/CEST)","3794"
"Italy (IT)","18.03.2018 21:00 - 18.03.2018 22:00 (CET/CEST)","3316"
"Italy (IT)","18.03.2018 22:00 - 18.03.2018 23:00 (CET/CEST)","2940"
"Italy (IT)","18.03.2018 23:00 - 19.03.2018 00:00 (CET/CEST)","2790"
"Italy (IT)","19.03.2018 00:00 - 19.03.2018 01:00 (CET/CEST)","2364"
"Italy (IT)","19.03.2018 01:00 - 19.03.2018 02:00 (CET/CEST)","2232"
"Italy (IT)","19.03.2018 02:00 - 19.03.2018 03:00 (CET/CEST)","1844"
"Italy (IT)","19.03.2018 03:00 - 19.03.2018 04:00 (CET/CEST)","2150"
"Italy (IT)","19.03.2018 04:00 - 19.03.2018 05:00 (CET/CEST)","2111"
"Italy (IT)","19.03.2018 05:00 - 19.03.2018 06:00 (CET/CEST)","2258"
"Italy (IT)","19.03.2018 06:00 - 19.03.2018 07:00 (CET/CEST)","2600"
"Italy (IT)","19.03.2018 07:00 - 19.03.2018 08:00 (CET/CEST)","2691"
"Italy (IT)","19.03.2018 08:00 - 19.03.2018 09:00 (CET/CEST)","3708"
"Italy (IT)","19.03.2018 09:00 - 19.03.2018 10:00 (CET/CEST)","3712"
"Italy (IT)","19.03.2018 10:00 - 19.03.2018 11:00 (CET/CEST)","3543"
"Italy (IT)","19.03.2018 11:00 - 19.03.2018 12:00 (CET/CEST)","3075"
"Italy (IT)","19.03.2018 12:00 - 19.03.2018 13:00 (CET/CEST)","2800"
"Italy (IT)","19.03.2018 13:00 - 19.03.2018 14:00 (CET/CEST)","2970"
"Italy (IT)","19.03.2018 14:00 - 19.03.2018 15:00 (CET/CEST)","2977"
"Italy (IT)","19.03.2018 15:00 - 19.03.2018 16:00 (CET/CEST)","3032"
"Italy (IT)","19.03.2018 16:00 - 19.03.2018 17:00 (CET/CEST)","3039"
"Italy (IT)","19.03.2018 17:00 - 19.03.2018 18:00 (CET/CEST)","4008"
"Italy (IT)","19.03.2018 18:00 - 19.03.2018 19:00 (CET/CEST)","4666"
"Italy (IT)","19.03.2018 19:00 - 19.03.2018 20:00 (CET/CEST)","4064"
"Italy (IT)","19.03.2018 20:00 - 19.03.2018 21:00 (CET/CEST)","4063"
"Italy (IT)","19.03.2018 21:00 - 19.03.2018 22:00 (CET/CEST)","3078"
"Italy (IT)","19.03.2018 22:00 - 19.03.2018 23:00 (CET/CEST)","2692"
"Italy (IT)","19.03.2018 23:00 - 20.03.2018 00:00 (CET/CEST)","2447"
"Italy (IT)","20.03.2018 00:00 - 20.03.2018 01:00 (CET/CEST)","2661"
"Italy (IT)","20.03.2018 01:00 - 20.03.2018 02:00 (CET/CEST)","2528"
"Italy (IT)","20.03.2018 02:00 - 20.03.2018 03:00 (CET/CEST)","2490"
"Italy (IT)","20.03.2018 03:00 - 20.03.2018 04:00 (CET/CEST)","2438"
"Italy (IT)","20.03.2018 04:00 - 20.03.2018 05:00 (CET/CEST)","2454"
"Italy (IT)","20.03.2018 05:00 - 20.03.2018 06:00 (CET/CEST)","2481"
"Italy (IT)","20.03.2018 06:00 - 20.03.2018 07:00 (CET/CEST)","2754"
"Italy (IT)","20.03.2018 07:00 - 20.03.2018 08:00 (CET/CEST)","3654"
"Italy (IT)","20.03.2018 08:00 - 20.03.2018 09:00 (CET/CEST)","4264"
"Italy (IT)","20.03.2018 09:00 - 20.03.2018 10:00 (CET/CEST)","4254"
"Italy (IT)","20.03.2018 10:00 - 20.03.2018 11:00 (CET/CEST)","4054"
"Italy (IT)","20.03.2018 11:00 - 20.03.2018 12:00 (CET/CEST)","4028"
"Italy (IT)","20.03.2018 12:00 - 20.03.2018 13:00 (CET/CEST)","3270"
"Italy (IT)","20.03.2018 13:00 - 20.03.2018 14:00 (CET/CEST)","3236"
"Italy (IT)","20.03.2018 14:00 - 20.03.2018 15:00 (CET/CEST)","3678"
"Italy (IT)","20.03.2018 15:00 - 20.03.2018 16:00 (CET/CEST)","3891"
"Italy (IT)","20.03.2018 16:00 - 20.03.2018 17:00 (CET/CEST)","4278"
"Italy (IT)","20.03.2018 17:00 - 20.03.2018 18:00 (CET/CEST)","4432"
"Italy (IT)","20.03.2018 18:00 - 20.03.2018 19:00 (CET/CEST)","5019"
"Italy (IT)","20.03.2018 19:00 - 20.03.2018 20:00 (CET/CEST)","5307"
"Italy (IT)","20.03.2018 20:00 - 20.03.2018 21:00 (CET/CEST)","4665"
"Italy (IT)","20.03.2018 21:00 - 20.03.2018 22:00 (CET/CEST)","3722"
"Italy (IT)","20.03.2018 22:00 - 20.03.2018 23:00 (CET/CEST)","3058"
"Italy (IT)","20.03.2018 23:00 - 21.03.2018 00:00 (CET/CEST)","2900"
"Italy (IT)","21.03.2018 00:00 - 21.03.2018 01:00 (CET/CEST)","2639"
"Italy (IT)","21.03.2018 01:00 - 21.03.2018 02:00 (CET/CEST)","2515"
"Italy (IT)","21.03.2018 02:00 - 21.03.2018 03:00 (CET/CEST)","2450"
"Italy (IT)","21.03.2018 03:00 - 21.03.2018 04:00 (CET/CEST)","2459"
"Italy (IT)","21.03.2018 04:00 - 21.03.2018 05:00 (CET/CEST)","2486"
"Italy (IT)","21.03.2018 05:00 - 21.03.2018 06:00 (CET/CEST)","2537"
"Italy (IT)","21.03.2018 06:00 - 21.03.2018 07:00 (CET/CEST)","2828"
"Italy (IT)","21.03.2018 07:00 - 21.03.2018 08:00 (CET/CEST)","3995"
"Italy (IT)","21.03.2018 08:00 - 21.03.2018 09:00 (CET/CEST)","4508"
"Italy (IT)","21.03.2018 09:00 - 21.03.2018 10:00 (CET/CEST)","4242"
"Italy (IT)","21.03.2018 10:00 - 21.03.2018 11:00 (CET/CEST)","4021"
"Italy (IT)","21.03.2018 11:00 - 21.03.2018 12:00 (CET/CEST)","3773"
"Italy (IT)","21.03.2018 12:00 - 21.03.2018 13:00 (CET/CEST)","3146"
"Italy (IT)","21.03.2018 13:00 - 21.03.2018 14:00 (CET/CEST)","3073"
"Italy (IT)","21.03.2018 14:00 - 21.03.2018 15:00 (CET/CEST)","3076"
"Italy (IT)","21.03.2018 15:00 - 21.03.2018 16:00 (CET/CEST)","3252"
"Italy (IT)","21.03.2018 16:00 - 21.03.2018 17:00 (CET/CEST)","3675"
"Italy (IT)","21.03.2018 17:00 - 21.03.2018 18:00 (CET/CEST)","4226"
"Italy (IT)","21.03.2018 18:00 - 21.03.2018 19:00 (CET/CEST)","4722"
"Italy (IT)","21.03.2018 19:00 - 21.03.2018 20:00 (CET/CEST)","5127"
"Italy (IT)","21.03.2018 20:00 - 21.03.2018 21:00 (CET/CEST)","4371"
"Italy (IT)","21.03.2018 21:00 - 21.03.2018 22:00 (CET/CEST)","3459"
"Italy (IT)","21.03.2018 22:00 - 21.03.2018 23:00 (CET/CEST)","2884"
"Italy (IT)","21.03.2018 23:00 - 22.03.2018 00:00 (CET/CEST)","2634"
"Italy (IT)","22.03.2018 00:00 - 22.03.2018 01:00 (CET/CEST)","2477"
"Italy (IT)","22.03.2018 01:00 - 22.03.2018 02:00 (CET/CEST)","2374"
"Italy (IT)","22.03.2018 02:00 - 22.03.2018 03:00 (CET/CEST)","2320"
"Italy (IT)","22.03.2018 03:00 - 22.03.2018 04:00 (CET/CEST)","2350"
"Italy (IT)","22.03.2018 04:00 - 22.03.2018 05:00 (CET/CEST)","2359"
"Italy (IT)","22.03.2018 05:00 - 22.03.2018 06:00 (CET/CEST)","2388"
"Italy (IT)","22.03.2018 06:00 - 22.03.2018 07:00 (CET/CEST)","2689"
"Italy (IT)","22.03.2018 07:00 - 22.03.2018 08:00 (CET/CEST)","3427"
"Italy (IT)","22.03.2018 08:00 - 22.03.2018 09:00 (CET/CEST)","4144"
"Italy (IT)","22.03.2018 09:00 - 22.03.2018 10:00 (CET/CEST)","3974"
"Italy (IT)","22.03.2018 10:00 - 22.03.2018 11:00 (CET/CEST)","3445"
"Italy (IT)","22.03.2018 11:00 - 22.03.2018 12:00 (CET/CEST)","3241"
"Italy (IT)","22.03.2018 12:00 - 22.03.2018 13:00 (CET/CEST)","3104"
"Italy (IT)","22.03.2018 13:00 - 22.03.2018 14:00 (CET/CEST)","3136"
"Italy (IT)","22.03.2018 14:00 - 22.03.2018 15:00 (CET/CEST)","3128"
"Italy (IT)","22.03.2018 15:00 - 22.03.2018 16:00 (CET/CEST)","3213"
"Italy (IT)","22.03.2018 16:00 - 22.03.2018 17:00 (CET/CEST)","3316"
"Italy (IT)","22.03.2018 17:00 - 22.03.2018 18:00 (CET/CEST)","3774"
"Italy (IT)","22.03.2018 18:00 - 22.03.2018 19:00 (CET/CEST)","4486"
"Italy (IT)","22.03.2018 19:00 - 22.03.2018 20:00 (CET/CEST)","4781"
"Italy (IT)","22.03.2018 20:00 - 22.03.2018 21:00 (CET/CEST)","4027"
"Italy (IT)","22.03.2018 21:00 - 22.03.2018 22:00 (CET/CEST)","3352"
"Italy (IT)","22.03.2018 22:00 - 22.03.2018 23:00 (CET/CEST)","2834"
"Italy (IT)","22.03.2018 23:00 - 23.03.2018 00:00 (CET/CEST)","2691"
"Italy (IT)","23.03.2018 00:00 - 23.03.2018 01:00 (CET/CEST)","2286"
"Italy (IT)","23.03.2018 01:00 - 23.03.2018 02:00 (CET/CEST)","2259"
"Italy (IT)","23.03.2018 02:00 - 23.03.2018 03:00 (CET/CEST)","2154"
"Italy (IT)","23.03.2018 03:00 - 23.03.2018 04:00 (CET/CEST)","2120"
"Italy (IT)","23.03.2018 04:00 - 23.03.2018 05:00 (CET/CEST)","2118"
"Italy (IT)","23.03.2018 05:00 - 23.03.2018 06:00 (CET/CEST)","2141"
"Italy (IT)","23.03.2018 06:00 - 23.03.2018 07:00 (CET/CEST)","2529"
"Italy (IT)","23.03.2018 07:00 - 23.03.2018 08:00 (CET/CEST)","3222"
"Italy (IT)","23.03.2018 08:00 - 23.03.2018 09:00 (CET/CEST)","3898"
"Italy (IT)","23.03.2018 09:00 - 23.03.2018 10:00 (CET/CEST)","3810"
"Italy (IT)","23.03.2018 10:00 - 23.03.2018 11:00 (CET/CEST)","3623"
"Italy (IT)","23.03.2018 11:00 - 23.03.2018 12:00 (CET/CEST)","3210"
"Italy (IT)","23.03.2018 12:00 - 23.03.2018 13:00 (CET/CEST)","2904"
"Italy (IT)","23.03.2018 13:00 - 23.03.2018 14:00 (CET/CEST)","2827"
"Italy (IT)","23.03.2018 14:00 - 23.03.2018 15:00 (CET/CEST)","2814"
"Italy (IT)","23.03.2018 15:00 - 23.03.2018 16:00 (CET/CEST)","2962"
"Italy (IT)","23.03.2018 16:00 - 23.03.2018 17:00 (CET/CEST)","3300"
"Italy (IT)","23.03.2018 17:00 - 23.03.2018 18:00 (CET/CEST)","3735"
"Italy (IT)","23.03.2018 18:00 - 23.03.2018 19:00 (CET/CEST)","4490"
"Italy (IT)","23.03.2018 19:00 - 23.03.2018 20:00 (CET/CEST)","4800"
"Italy (IT)","23.03.2018 20:00 - 23.03.2018 21:00 (CET/CEST)","4479"
"Italy (IT)","23.03.2018 21:00 - 23.03.2018 22:00 (CET/CEST)","3684"
"Italy (IT)","23.03.2018 22:00 - 23.03.2018 23:00 (CET/CEST)","3134"
"Italy (IT)","23.03.2018 23:00 - 24.03.2018 00:00 (CET/CEST)","2641"
