"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Italy (IT)","26.06.2022 23:00 - 27.06.2022 00:00 (CET/CEST)","4296"
"Italy (IT)","27.06.2022 00:00 - 27.06.2022 01:00 (CET/CEST)","3393"
"Italy (IT)","27.06.2022 01:00 - 27.06.2022 02:00 (CET/CEST)","3141"
"Italy (IT)","27.06.2022 02:00 - 27.06.2022 03:00 (CET/CEST)","2952"
"Italy (IT)","27.06.2022 03:00 - 27.06.2022 04:00 (CET/CEST)","2310"
"Italy (IT)","27.06.2022 04:00 - 27.06.2022 05:00 (CET/CEST)","2259"
"Italy (IT)","27.06.2022 05:00 - 27.06.2022 06:00 (CET/CEST)","2372"
"Italy (IT)","27.06.2022 06:00 - 27.06.2022 07:00 (CET/CEST)","3137"
"Italy (IT)","27.06.2022 07:00 - 27.06.2022 08:00 (CET/CEST)","4226"
"Italy (IT)","27.06.2022 08:00 - 27.06.2022 09:00 (CET/CEST)","4969"
"Italy (IT)","27.06.2022 09:00 - 27.06.2022 10:00 (CET/CEST)","4755"
"Italy (IT)","27.06.2022 10:00 - 27.06.2022 11:00 (CET/CEST)","4473"
"Italy (IT)","27.06.2022 11:00 - 27.06.2022 12:00 (CET/CEST)","3719"
"Italy (IT)","27.06.2022 12:00 - 27.06.2022 13:00 (CET/CEST)","3108"
"Italy (IT)","27.06.2022 13:00 - 27.06.2022 14:00 (CET/CEST)","3036"
"Italy (IT)","27.06.2022 14:00 - 27.06.2022 15:00 (CET/CEST)","3078"
"Italy (IT)","27.06.2022 15:00 - 27.06.2022 16:00 (CET/CEST)","3136"
"Italy (IT)","27.06.2022 16:00 - 27.06.2022 17:00 (CET/CEST)","3335"
"Italy (IT)","27.06.2022 17:00 - 27.06.2022 18:00 (CET/CEST)","4247"
"Italy (IT)","27.06.2022 18:00 - 27.06.2022 19:00 (CET/CEST)","5052"
"Italy (IT)","27.06.2022 19:00 - 27.06.2022 20:00 (CET/CEST)","5669"
"Italy (IT)","27.06.2022 20:00 - 27.06.2022 21:00 (CET/CEST)","5721"
"Italy (IT)","27.06.2022 21:00 - 27.06.2022 22:00 (CET/CEST)","5066"
"Italy (IT)","27.06.2022 22:00 - 27.06.2022 23:00 (CET/CEST)","4109"
"Italy (IT)","27.06.2022 23:00 - 28.06.2022 00:00 (CET/CEST)","3820"
"Italy (IT)","28.06.2022 00:00 - 28.06.2022 01:00 (CET/CEST)","2498"
"Italy (IT)","28.06.2022 01:00 - 28.06.2022 02:00 (CET/CEST)","2318"
"Italy (IT)","28.06.2022 02:00 - 28.06.2022 03:00 (CET/CEST)","2232"
"Italy (IT)","28.06.2022 03:00 - 28.06.2022 04:00 (CET/CEST)","2181"
"Italy (IT)","28.06.2022 04:00 - 28.06.2022 05:00 (CET/CEST)","2197"
"Italy (IT)","28.06.2022 05:00 - 28.06.2022 06:00 (CET/CEST)","2296"
"Italy (IT)","28.06.2022 06:00 - 28.06.2022 07:00 (CET/CEST)","3086"
"Italy (IT)","28.06.2022 07:00 - 28.06.2022 08:00 (CET/CEST)","3931"
"Italy (IT)","28.06.2022 08:00 - 28.06.2022 09:00 (CET/CEST)","4267"
"Italy (IT)","28.06.2022 09:00 - 28.06.2022 10:00 (CET/CEST)","4120"
"Italy (IT)","28.06.2022 10:00 - 28.06.2022 11:00 (CET/CEST)","4216"
"Italy (IT)","28.06.2022 11:00 - 28.06.2022 12:00 (CET/CEST)","4850"
"Italy (IT)","28.06.2022 12:00 - 28.06.2022 13:00 (CET/CEST)","4967"
"Italy (IT)","28.06.2022 13:00 - 28.06.2022 14:00 (CET/CEST)","4897"
"Italy (IT)","28.06.2022 14:00 - 28.06.2022 15:00 (CET/CEST)","4863"
"Italy (IT)","28.06.2022 15:00 - 28.06.2022 16:00 (CET/CEST)","4784"
"Italy (IT)","28.06.2022 16:00 - 28.06.2022 17:00 (CET/CEST)","4813"
"Italy (IT)","28.06.2022 17:00 - 28.06.2022 18:00 (CET/CEST)","4916"
"Italy (IT)","28.06.2022 18:00 - 28.06.2022 19:00 (CET/CEST)","5770"
"Italy (IT)","28.06.2022 19:00 - 28.06.2022 20:00 (CET/CEST)","6274"
"Italy (IT)","28.06.2022 20:00 - 28.06.2022 21:00 (CET/CEST)","5906"
"Italy (IT)","28.06.2022 21:00 - 28.06.2022 22:00 (CET/CEST)","5443"
"Italy (IT)","28.06.2022 22:00 - 28.06.2022 23:00 (CET/CEST)","4958"
"Italy (IT)","28.06.2022 23:00 - 29.06.2022 00:00 (CET/CEST)","4413"
"Italy (IT)","29.06.2022 00:00 - 29.06.2022 01:00 (CET/CEST)","3275"
"Italy (IT)","29.06.2022 01:00 - 29.06.2022 02:00 (CET/CEST)","3022"
"Italy (IT)","29.06.2022 02:00 - 29.06.2022 03:00 (CET/CEST)","2948"
"Italy (IT)","29.06.2022 03:00 - 29.06.2022 04:00 (CET/CEST)","2875"
"Italy (IT)","29.06.2022 04:00 - 29.06.2022 05:00 (CET/CEST)","2830"
"Italy (IT)","29.06.2022 05:00 - 29.06.2022 06:00 (CET/CEST)","2945"
"Italy (IT)","29.06.2022 06:00 - 29.06.2022 07:00 (CET/CEST)","3456"
"Italy (IT)","29.06.2022 07:00 - 29.06.2022 08:00 (CET/CEST)","4300"
"Italy (IT)","29.06.2022 08:00 - 29.06.2022 09:00 (CET/CEST)","4816"
"Italy (IT)","29.06.2022 09:00 - 29.06.2022 10:00 (CET/CEST)","4622"
"Italy (IT)","29.06.2022 10:00 - 29.06.2022 11:00 (CET/CEST)","4322"
"Italy (IT)","29.06.2022 11:00 - 29.06.2022 12:00 (CET/CEST)","4289"
"Italy (IT)","29.06.2022 12:00 - 29.06.2022 13:00 (CET/CEST)","3714"
"Italy (IT)","29.06.2022 13:00 - 29.06.2022 14:00 (CET/CEST)","3714"
"Italy (IT)","29.06.2022 14:00 - 29.06.2022 15:00 (CET/CEST)","3603"
"Italy (IT)","29.06.2022 15:00 - 29.06.2022 16:00 (CET/CEST)","3811"
"Italy (IT)","29.06.2022 16:00 - 29.06.2022 17:00 (CET/CEST)","4385"
"Italy (IT)","29.06.2022 17:00 - 29.06.2022 18:00 (CET/CEST)","5548"
"Italy (IT)","29.06.2022 18:00 - 29.06.2022 19:00 (CET/CEST)","5673"
"Italy (IT)","29.06.2022 19:00 - 29.06.2022 20:00 (CET/CEST)","5841"
"Italy (IT)","29.06.2022 20:00 - 29.06.2022 21:00 (CET/CEST)","5748"
"Italy (IT)","29.06.2022 21:00 - 29.06.2022 22:00 (CET/CEST)","5087"
"Italy (IT)","29.06.2022 22:00 - 29.06.2022 23:00 (CET/CEST)","4510"
"Italy (IT)","29.06.2022 23:00 - 30.06.2022 00:00 (CET/CEST)","3724"
"Italy (IT)","30.06.2022 00:00 - 30.06.2022 01:00 (CET/CEST)","2781"
"Italy (IT)","30.06.2022 01:00 - 30.06.2022 02:00 (CET/CEST)","2513"
"Italy (IT)","30.06.2022 02:00 - 30.06.2022 03:00 (CET/CEST)","2449"
"Italy (IT)","30.06.2022 03:00 - 30.06.2022 04:00 (CET/CEST)","2411"
"Italy (IT)","30.06.2022 04:00 - 30.06.2022 05:00 (CET/CEST)","2354"
"Italy (IT)","30.06.2022 05:00 - 30.06.2022 06:00 (CET/CEST)","2588"
"Italy (IT)","30.06.2022 06:00 - 30.06.2022 07:00 (CET/CEST)","3054"
"Italy (IT)","30.06.2022 07:00 - 30.06.2022 08:00 (CET/CEST)","4233"
"Italy (IT)","30.06.2022 08:00 - 30.06.2022 09:00 (CET/CEST)","4806"
"Italy (IT)","30.06.2022 09:00 - 30.06.2022 10:00 (CET/CEST)","4728"
"Italy (IT)","30.06.2022 10:00 - 30.06.2022 11:00 (CET/CEST)","4567"
"Italy (IT)","30.06.2022 11:00 - 30.06.2022 12:00 (CET/CEST)","4564"
"Italy (IT)","30.06.2022 12:00 - 30.06.2022 13:00 (CET/CEST)","4186"
"Italy (IT)","30.06.2022 13:00 - 30.06.2022 14:00 (CET/CEST)","4051"
"Italy (IT)","30.06.2022 14:00 - 30.06.2022 15:00 (CET/CEST)","3893"
"Italy (IT)","30.06.2022 15:00 - 30.06.2022 16:00 (CET/CEST)","3927"
"Italy (IT)","30.06.2022 16:00 - 30.06.2022 17:00 (CET/CEST)","4059"
"Italy (IT)","30.06.2022 17:00 - 30.06.2022 18:00 (CET/CEST)","4475"
"Italy (IT)","30.06.2022 18:00 - 30.06.2022 19:00 (CET/CEST)","5516"
"Italy (IT)","30.06.2022 19:00 - 30.06.2022 20:00 (CET/CEST)","5999"
"Italy (IT)","30.06.2022 20:00 - 30.06.2022 21:00 (CET/CEST)","5804"
"Italy (IT)","30.06.2022 21:00 - 30.06.2022 22:00 (CET/CEST)","5140"
"Italy (IT)","30.06.2022 22:00 - 30.06.2022 23:00 (CET/CEST)","4401"
"Italy (IT)","30.06.2022 23:00 - 01.07.2022 00:00 (CET/CEST)","3836"
"Italy (IT)","01.07.2022 00:00 - 01.07.2022 01:00 (CET/CEST)","2760"
"Italy (IT)","01.07.2022 01:00 - 01.07.2022 02:00 (CET/CEST)","2512"
"Italy (IT)","01.07.2022 02:00 - 01.07.2022 03:00 (CET/CEST)","2495"
"Italy (IT)","01.07.2022 03:00 - 01.07.2022 04:00 (CET/CEST)","2424"
"Italy (IT)","01.07.2022 04:00 - 01.07.2022 05:00 (CET/CEST)","2409"
"Italy (IT)","01.07.2022 05:00 - 01.07.2022 06:00 (CET/CEST)","2480"
"Italy (IT)","01.07.2022 06:00 - 01.07.2022 07:00 (CET/CEST)","3056"
"Italy (IT)","01.07.2022 07:00 - 01.07.2022 08:00 (CET/CEST)","4023"
"Italy (IT)","01.07.2022 08:00 - 01.07.2022 09:00 (CET/CEST)","4914"
"Italy (IT)","01.07.2022 09:00 - 01.07.2022 10:00 (CET/CEST)","4732"
"Italy (IT)","01.07.2022 10:00 - 01.07.2022 11:00 (CET/CEST)","4390"
"Italy (IT)","01.07.2022 11:00 - 01.07.2022 12:00 (CET/CEST)","4267"
"Italy (IT)","01.07.2022 12:00 - 01.07.2022 13:00 (CET/CEST)","3812"
"Italy (IT)","01.07.2022 13:00 - 01.07.2022 14:00 (CET/CEST)","3667"
"Italy (IT)","01.07.2022 14:00 - 01.07.2022 15:00 (CET/CEST)","3744"
"Italy (IT)","01.07.2022 15:00 - 01.07.2022 16:00 (CET/CEST)","3965"
"Italy (IT)","01.07.2022 16:00 - 01.07.2022 17:00 (CET/CEST)","4366"
"Italy (IT)","01.07.2022 17:00 - 01.07.2022 18:00 (CET/CEST)","4492"
"Italy (IT)","01.07.2022 18:00 - 01.07.2022 19:00 (CET/CEST)","5046"
"Italy (IT)","01.07.2022 19:00 - 01.07.2022 20:00 (CET/CEST)","5552"
"Italy (IT)","01.07.2022 20:00 - 01.07.2022 21:00 (CET/CEST)","5365"
"Italy (IT)","01.07.2022 21:00 - 01.07.2022 22:00 (CET/CEST)","5011"
"Italy (IT)","01.07.2022 22:00 - 01.07.2022 23:00 (CET/CEST)","3833"
"Italy (IT)","01.07.2022 23:00 - 02.07.2022 00:00 (CET/CEST)","3538"
"Italy (IT)","02.07.2022 00:00 - 02.07.2022 01:00 (CET/CEST)","3267"
"Italy (IT)","02.07.2022 01:00 - 02.07.2022 02:00 (CET/CEST)","2946"
"Italy (IT)","02.07.2022 02:00 - 02.07.2022 03:00 (CET/CEST)","2720"
"Italy (IT)","02.07.2022 03:00 - 02.07.2022 04:00 (CET/CEST)","2600"
"Italy (IT)","02.07.2022 04:00 - 02.07.2022 05:00 (CET/CEST)","2554"
"Italy (IT)","02.07.2022 05:00 - 02.07.2022 06:00 (CET/CEST)","2403"
"Italy (IT)","02.07.2022 06:00 - 02.07.2022 07:00 (CET/CEST)","2539"
"Italy (IT)","02.07.2022 07:00 - 02.07.2022 08:00 (CET/CEST)","3580"
"Italy (IT)","02.07.2022 08:00 - 02.07.2022 09:00 (CET/CEST)","3603"
"Italy (IT)","02.07.2022 09:00 - 02.07.2022 10:00 (CET/CEST)","3015"
"Italy (IT)","02.07.2022 10:00 - 02.07.2022 11:00 (CET/CEST)","2749"
"Italy (IT)","02.07.2022 11:00 - 02.07.2022 12:00 (CET/CEST)","2477"
"Italy (IT)","02.07.2022 12:00 - 02.07.2022 13:00 (CET/CEST)","2284"
"Italy (IT)","02.07.2022 13:00 - 02.07.2022 14:00 (CET/CEST)","2212"
"Italy (IT)","02.07.2022 14:00 - 02.07.2022 15:00 (CET/CEST)","2231"
"Italy (IT)","02.07.2022 15:00 - 02.07.2022 16:00 (CET/CEST)","2256"
"Italy (IT)","02.07.2022 16:00 - 02.07.2022 17:00 (CET/CEST)","2548"
"Italy (IT)","02.07.2022 17:00 - 02.07.2022 18:00 (CET/CEST)","3510"
"Italy (IT)","02.07.2022 18:00 - 02.07.2022 19:00 (CET/CEST)","5255"
"Italy (IT)","02.07.2022 19:00 - 02.07.2022 20:00 (CET/CEST)","6293"
"Italy (IT)","02.07.2022 20:00 - 02.07.2022 21:00 (CET/CEST)","6365"
"Italy (IT)","02.07.2022 21:00 - 02.07.2022 22:00 (CET/CEST)","6093"
"Italy (IT)","02.07.2022 22:00 - 02.07.2022 23:00 (CET/CEST)","5123"
"Italy (IT)","02.07.2022 23:00 - 03.07.2022 00:00 (CET/CEST)","4376"
"Italy (IT)","03.07.2022 00:00 - 03.07.2022 01:00 (CET/CEST)","3072"
"Italy (IT)","03.07.2022 01:00 - 03.07.2022 02:00 (CET/CEST)","2586"
"Italy (IT)","03.07.2022 02:00 - 03.07.2022 03:00 (CET/CEST)","2705"
"Italy (IT)","03.07.2022 03:00 - 03.07.2022 04:00 (CET/CEST)","2716"
"Italy (IT)","03.07.2022 04:00 - 03.07.2022 05:00 (CET/CEST)","2696"
"Italy (IT)","03.07.2022 05:00 - 03.07.2022 06:00 (CET/CEST)","2445"
"Italy (IT)","03.07.2022 06:00 - 03.07.2022 07:00 (CET/CEST)","2450"
"Italy (IT)","03.07.2022 07:00 - 03.07.2022 08:00 (CET/CEST)","2601"
"Italy (IT)","03.07.2022 08:00 - 03.07.2022 09:00 (CET/CEST)","2732"
"Italy (IT)","03.07.2022 09:00 - 03.07.2022 10:00 (CET/CEST)","2687"
"Italy (IT)","03.07.2022 10:00 - 03.07.2022 11:00 (CET/CEST)","2694"
"Italy (IT)","03.07.2022 11:00 - 03.07.2022 12:00 (CET/CEST)","2513"
"Italy (IT)","03.07.2022 12:00 - 03.07.2022 13:00 (CET/CEST)","2337"
"Italy (IT)","03.07.2022 13:00 - 03.07.2022 14:00 (CET/CEST)","2457"
"Italy (IT)","03.07.2022 14:00 - 03.07.2022 15:00 (CET/CEST)","2585"
"Italy (IT)","03.07.2022 15:00 - 03.07.2022 16:00 (CET/CEST)","2690"
"Italy (IT)","03.07.2022 16:00 - 03.07.2022 17:00 (CET/CEST)","2857"
"Italy (IT)","03.07.2022 17:00 - 03.07.2022 18:00 (CET/CEST)","3017"
"Italy (IT)","03.07.2022 18:00 - 03.07.2022 19:00 (CET/CEST)","4836"
"Italy (IT)","03.07.2022 19:00 - 03.07.2022 20:00 (CET/CEST)","6020"
"Italy (IT)","03.07.2022 20:00 - 03.07.2022 21:00 (CET/CEST)","6139"
"Italy (IT)","03.07.2022 21:00 - 03.07.2022 22:00 (CET/CEST)","5843"
"Italy (IT)","03.07.2022 22:00 - 03.07.2022 23:00 (CET/CEST)","4920"
"Italy (IT)","03.07.2022 23:00 - 04.07.2022 00:00 (CET/CEST)","4063"
"Italy (IT)","04.07.2022 00:00 - 04.07.2022 01:00 (CET/CEST)","2689"
"Italy (IT)","04.07.2022 01:00 - 04.07.2022 02:00 (CET/CEST)","2438"
"Italy (IT)","04.07.2022 02:00 - 04.07.2022 03:00 (CET/CEST)","2323"
"Italy (IT)","04.07.2022 03:00 - 04.07.2022 04:00 (CET/CEST)","2287"
"Italy (IT)","04.07.2022 04:00 - 04.07.2022 05:00 (CET/CEST)","2342"
"Italy (IT)","04.07.2022 05:00 - 04.07.2022 06:00 (CET/CEST)","2450"
"Italy (IT)","04.07.2022 06:00 - 04.07.2022 07:00 (CET/CEST)","3476"
"Italy (IT)","04.07.2022 07:00 - 04.07.2022 08:00 (CET/CEST)","4555"
"Italy (IT)","04.07.2022 08:00 - 04.07.2022 09:00 (CET/CEST)","5079"
"Italy (IT)","04.07.2022 09:00 - 04.07.2022 10:00 (CET/CEST)","4714"
"Italy (IT)","04.07.2022 10:00 - 04.07.2022 11:00 (CET/CEST)","4591"
"Italy (IT)","04.07.2022 11:00 - 04.07.2022 12:00 (CET/CEST)","4446"
"Italy (IT)","04.07.2022 12:00 - 04.07.2022 13:00 (CET/CEST)","3818"
"Italy (IT)","04.07.2022 13:00 - 04.07.2022 14:00 (CET/CEST)","3817"
"Italy (IT)","04.07.2022 14:00 - 04.07.2022 15:00 (CET/CEST)","4057"
"Italy (IT)","04.07.2022 15:00 - 04.07.2022 16:00 (CET/CEST)","4337"
"Italy (IT)","04.07.2022 16:00 - 04.07.2022 17:00 (CET/CEST)","4459"
"Italy (IT)","04.07.2022 17:00 - 04.07.2022 18:00 (CET/CEST)","4770"
"Italy (IT)","04.07.2022 18:00 - 04.07.2022 19:00 (CET/CEST)","4890"
"Italy (IT)","04.07.2022 19:00 - 04.07.2022 20:00 (CET/CEST)","5691"
"Italy (IT)","04.07.2022 20:00 - 04.07.2022 21:00 (CET/CEST)","5842"
"Italy (IT)","04.07.2022 21:00 - 04.07.2022 22:00 (CET/CEST)","5630"
"Italy (IT)","04.07.2022 22:00 - 04.07.2022 23:00 (CET/CEST)","4596"
"Italy (IT)","04.07.2022 23:00 - 05.07.2022 00:00 (CET/CEST)","4413"
"Italy (IT)","05.07.2022 00:00 - 05.07.2022 01:00 (CET/CEST)","3323"
"Italy (IT)","05.07.2022 01:00 - 05.07.2022 02:00 (CET/CEST)","3084"
"Italy (IT)","05.07.2022 02:00 - 05.07.2022 03:00 (CET/CEST)","2877"
"Italy (IT)","05.07.2022 03:00 - 05.07.2022 04:00 (CET/CEST)","2846"
"Italy (IT)","05.07.2022 04:00 - 05.07.2022 05:00 (CET/CEST)","2826"
"Italy (IT)","05.07.2022 05:00 - 05.07.2022 06:00 (CET/CEST)","2790"
"Italy (IT)","05.07.2022 06:00 - 05.07.2022 07:00 (CET/CEST)","3184"
"Italy (IT)","05.07.2022 07:00 - 05.07.2022 08:00 (CET/CEST)","4074"
"Italy (IT)","05.07.2022 08:00 - 05.07.2022 09:00 (CET/CEST)","4565"
"Italy (IT)","05.07.2022 09:00 - 05.07.2022 10:00 (CET/CEST)","4550"
"Italy (IT)","05.07.2022 10:00 - 05.07.2022 11:00 (CET/CEST)","4351"
"Italy (IT)","05.07.2022 11:00 - 05.07.2022 12:00 (CET/CEST)","4068"
"Italy (IT)","05.07.2022 12:00 - 05.07.2022 13:00 (CET/CEST)","3651"
"Italy (IT)","05.07.2022 13:00 - 05.07.2022 14:00 (CET/CEST)","3539"
"Italy (IT)","05.07.2022 14:00 - 05.07.2022 15:00 (CET/CEST)","3504"
"Italy (IT)","05.07.2022 15:00 - 05.07.2022 16:00 (CET/CEST)","3972"
"Italy (IT)","05.07.2022 16:00 - 05.07.2022 17:00 (CET/CEST)","4158"
"Italy (IT)","05.07.2022 17:00 - 05.07.2022 18:00 (CET/CEST)","4649"
"Italy (IT)","05.07.2022 18:00 - 05.07.2022 19:00 (CET/CEST)","5132"
"Italy (IT)","05.07.2022 19:00 - 05.07.2022 20:00 (CET/CEST)","5659"
"Italy (IT)","05.07.2022 20:00 - 05.07.2022 21:00 (CET/CEST)","5584"
"Italy (IT)","05.07.2022 21:00 - 05.07.2022 22:00 (CET/CEST)","5275"
"Italy (IT)","05.07.2022 22:00 - 05.07.2022 23:00 (CET/CEST)","4267"
"Italy (IT)","05.07.2022 23:00 - 06.07.2022 00:00 (CET/CEST)","3779"
"Italy (IT)","06.07.2022 00:00 - 06.07.2022 01:00 (CET/CEST)","3127"
"Italy (IT)","06.07.2022 01:00 - 06.07.2022 02:00 (CET/CEST)","2789"
"Italy (IT)","06.07.2022 02:00 - 06.07.2022 03:00 (CET/CEST)","2402"
"Italy (IT)","06.07.2022 03:00 - 06.07.2022 04:00 (CET/CEST)","2371"
"Italy (IT)","06.07.2022 04:00 - 06.07.2022 05:00 (CET/CEST)","2323"
"Italy (IT)","06.07.2022 05:00 - 06.07.2022 06:00 (CET/CEST)","2345"
"Italy (IT)","06.07.2022 06:00 - 06.07.2022 07:00 (CET/CEST)","2502"
"Italy (IT)","06.07.2022 07:00 - 06.07.2022 08:00 (CET/CEST)","3154"
"Italy (IT)","06.07.2022 08:00 - 06.07.2022 09:00 (CET/CEST)","4126"
"Italy (IT)","06.07.2022 09:00 - 06.07.2022 10:00 (CET/CEST)","4355"
"Italy (IT)","06.07.2022 10:00 - 06.07.2022 11:00 (CET/CEST)","3976"
"Italy (IT)","06.07.2022 11:00 - 06.07.2022 12:00 (CET/CEST)","3489"
"Italy (IT)","06.07.2022 12:00 - 06.07.2022 13:00 (CET/CEST)","3161"
"Italy (IT)","06.07.2022 13:00 - 06.07.2022 14:00 (CET/CEST)","3269"
"Italy (IT)","06.07.2022 14:00 - 06.07.2022 15:00 (CET/CEST)","3360"
"Italy (IT)","06.07.2022 15:00 - 06.07.2022 16:00 (CET/CEST)","3959"
"Italy (IT)","06.07.2022 16:00 - 06.07.2022 17:00 (CET/CEST)","4694"
"Italy (IT)","06.07.2022 17:00 - 06.07.2022 18:00 (CET/CEST)","4893"
"Italy (IT)","06.07.2022 18:00 - 06.07.2022 19:00 (CET/CEST)","5224"
"Italy (IT)","06.07.2022 19:00 - 06.07.2022 20:00 (CET/CEST)","5810"
"Italy (IT)","06.07.2022 20:00 - 06.07.2022 21:00 (CET/CEST)","5414"
"Italy (IT)","06.07.2022 21:00 - 06.07.2022 22:00 (CET/CEST)","5335"
"Italy (IT)","06.07.2022 22:00 - 06.07.2022 23:00 (CET/CEST)","4465"
"Italy (IT)","06.07.2022 23:00 - 07.07.2022 00:00 (CET/CEST)","4259"
"Italy (IT)","07.07.2022 00:00 - 07.07.2022 01:00 (CET/CEST)","3227"
"Italy (IT)","07.07.2022 01:00 - 07.07.2022 02:00 (CET/CEST)","2750"
"Italy (IT)","07.07.2022 02:00 - 07.07.2022 03:00 (CET/CEST)","2370"
"Italy (IT)","07.07.2022 03:00 - 07.07.2022 04:00 (CET/CEST)","2274"
"Italy (IT)","07.07.2022 04:00 - 07.07.2022 05:00 (CET/CEST)","2233"
"Italy (IT)","07.07.2022 05:00 - 07.07.2022 06:00 (CET/CEST)","2211"
"Italy (IT)","07.07.2022 06:00 - 07.07.2022 07:00 (CET/CEST)","2659"
"Italy (IT)","07.07.2022 07:00 - 07.07.2022 08:00 (CET/CEST)","3173"
"Italy (IT)","07.07.2022 08:00 - 07.07.2022 09:00 (CET/CEST)","4262"
"Italy (IT)","07.07.2022 09:00 - 07.07.2022 10:00 (CET/CEST)","4370"
"Italy (IT)","07.07.2022 10:00 - 07.07.2022 11:00 (CET/CEST)","4214"
"Italy (IT)","07.07.2022 11:00 - 07.07.2022 12:00 (CET/CEST)","3571"
"Italy (IT)","07.07.2022 12:00 - 07.07.2022 13:00 (CET/CEST)","2972"
"Italy (IT)","07.07.2022 13:00 - 07.07.2022 14:00 (CET/CEST)","2934"
"Italy (IT)","07.07.2022 14:00 - 07.07.2022 15:00 (CET/CEST)","3155"
"Italy (IT)","07.07.2022 15:00 - 07.07.2022 16:00 (CET/CEST)","3720"
"Italy (IT)","07.07.2022 16:00 - 07.07.2022 17:00 (CET/CEST)","4173"
"Italy (IT)","07.07.2022 17:00 - 07.07.2022 18:00 (CET/CEST)","4950"
"Italy (IT)","07.07.2022 18:00 - 07.07.2022 19:00 (CET/CEST)","5273"
"Italy (IT)","07.07.2022 19:00 - 07.07.2022 20:00 (CET/CEST)","5723"
"Italy (IT)","07.07.2022 20:00 - 07.07.2022 21:00 (CET/CEST)","5428"
"Italy (IT)","07.07.2022 21:00 - 07.07.2022 22:00 (CET/CEST)","4905"
"Italy (IT)","07.07.2022 22:00 - 07.07.2022 23:00 (CET/CEST)","4153"
"Italy (IT)","07.07.2022 23:00 - 08.07.2022 00:00 (CET/CEST)","3196"
"Italy (IT)","08.07.2022 00:00 - 08.07.2022 01:00 (CET/CEST)","2741"
"Italy (IT)","08.07.2022 01:00 - 08.07.2022 02:00 (CET/CEST)","2634"
"Italy (IT)","08.07.2022 02:00 - 08.07.2022 03:00 (CET/CEST)","2506"
"Italy (IT)","08.07.2022 03:00 - 08.07.2022 04:00 (CET/CEST)","2436"
"Italy (IT)","08.07.2022 04:00 - 08.07.2022 05:00 (CET/CEST)","2473"
"Italy (IT)","08.07.2022 05:00 - 08.07.2022 06:00 (CET/CEST)","2414"
"Italy (IT)","08.07.2022 06:00 - 08.07.2022 07:00 (CET/CEST)","2672"
"Italy (IT)","08.07.2022 07:00 - 08.07.2022 08:00 (CET/CEST)","3766"
"Italy (IT)","08.07.2022 08:00 - 08.07.2022 09:00 (CET/CEST)","4635"
"Italy (IT)","08.07.2022 09:00 - 08.07.2022 10:00 (CET/CEST)","4796"
"Italy (IT)","08.07.2022 10:00 - 08.07.2022 11:00 (CET/CEST)","4133"
"Italy (IT)","08.07.2022 11:00 - 08.07.2022 12:00 (CET/CEST)","3628"
"Italy (IT)","08.07.2022 12:00 - 08.07.2022 13:00 (CET/CEST)","3517"
"Italy (IT)","08.07.2022 13:00 - 08.07.2022 14:00 (CET/CEST)","3541"
"Italy (IT)","08.07.2022 14:00 - 08.07.2022 15:00 (CET/CEST)","3627"
"Italy (IT)","08.07.2022 15:00 - 08.07.2022 16:00 (CET/CEST)","3649"
"Italy (IT)","08.07.2022 16:00 - 08.07.2022 17:00 (CET/CEST)","4038"
"Italy (IT)","08.07.2022 17:00 - 08.07.2022 18:00 (CET/CEST)","4232"
"Italy (IT)","08.07.2022 18:00 - 08.07.2022 19:00 (CET/CEST)","4805"
"Italy (IT)","08.07.2022 19:00 - 08.07.2022 20:00 (CET/CEST)","5195"
"Italy (IT)","08.07.2022 20:00 - 08.07.2022 21:00 (CET/CEST)","5338"
"Italy (IT)","08.07.2022 21:00 - 08.07.2022 22:00 (CET/CEST)","4723"
"Italy (IT)","08.07.2022 22:00 - 08.07.2022 23:00 (CET/CEST)","4120"
"Italy (IT)","08.07.2022 23:00 - 09.07.2022 00:00 (CET/CEST)","3709"
"Italy (IT)","09.07.2022 00:00 - 09.07.2022 01:00 (CET/CEST)","3595"
"Italy (IT)","09.07.2022 01:00 - 09.07.2022 02:00 (CET/CEST)","3493"
"Italy (IT)","09.07.2022 02:00 - 09.07.2022 03:00 (CET/CEST)","3187"
"Italy (IT)","09.07.2022 03:00 - 09.07.2022 04:00 (CET/CEST)","3024"
"Italy (IT)","09.07.2022 04:00 - 09.07.2022 05:00 (CET/CEST)","2811"
"Italy (IT)","09.07.2022 05:00 - 09.07.2022 06:00 (CET/CEST)","2495"
"Italy (IT)","09.07.2022 06:00 - 09.07.2022 07:00 (CET/CEST)","2438"
"Italy (IT)","09.07.2022 07:00 - 09.07.2022 08:00 (CET/CEST)","2781"
"Italy (IT)","09.07.2022 08:00 - 09.07.2022 09:00 (CET/CEST)","3231"
"Italy (IT)","09.07.2022 09:00 - 09.07.2022 10:00 (CET/CEST)","3076"
"Italy (IT)","09.07.2022 10:00 - 09.07.2022 11:00 (CET/CEST)","2941"
"Italy (IT)","09.07.2022 11:00 - 09.07.2022 12:00 (CET/CEST)","2791"
"Italy (IT)","09.07.2022 12:00 - 09.07.2022 13:00 (CET/CEST)","2595"
"Italy (IT)","09.07.2022 13:00 - 09.07.2022 14:00 (CET/CEST)","2530"
