"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Switzerland (CH)","10.01.2023 19:00 - 10.01.2023 20:00 (CET/CEST)","1395","","766"
"Switzerland (CH)","10.01.2023 20:00 - 10.01.2023 21:00 (CET/CEST)","788","","721"
"Switzerland (CH)","10.01.2023 21:00 - 10.01.2023 22:00 (CET/CEST)","530","","582"
"Switzerland (CH)","10.01.2023 22:00 - 10.01.2023 23:00 (CET/CEST)","422","","408"
"Switzerland (CH)","10.01.2023 23:00 - 11.01.2023 00:00 (CET/CEST)","223","","155"
"Switzerland (CH)","11.01.2023 00:00 - 11.01.2023 01:00 (CET/CEST)","110","","249"
"Switzerland (CH)","11.01.2023 01:00 - 11.01.2023 02:00 (CET/CEST)","179","","97"
"Switzerland (CH)","11.01.2023 02:00 - 11.01.2023 03:00 (CET/CEST)","80","","88"
"Switzerland (CH)","11.01.2023 03:00 - 11.01.2023 04:00 (CET/CEST)","76","","90"
"Switzerland (CH)","11.01.2023 04:00 - 11.01.2023 05:00 (CET/CEST)","87","","112"
"Switzerland (CH)","11.01.2023 05:00 - 11.01.2023 06:00 (CET/CEST)","117","","255"
"Switzerland (CH)","11.01.2023 06:00 - 11.01.2023 07:00 (CET/CEST)","638","","404"
"Switzerland (CH)","11.01.2023 07:00 - 11.01.2023 08:00 (CET/CEST)","1362","","741"
"Switzerland (CH)","11.01.2023 08:00 - 11.01.2023 09:00 (CET/CEST)","1477","","1482"
"Switzerland (CH)","11.01.2023 09:00 - 11.01.2023 10:00 (CET/CEST)","978","","1126"
"Switzerland (CH)","11.01.2023 10:00 - 11.01.2023 11:00 (CET/CEST)","1161","","706"
"Switzerland (CH)","11.01.2023 11:00 - 11.01.2023 12:00 (CET/CEST)","1155","","720"
"Switzerland (CH)","11.01.2023 12:00 - 11.01.2023 13:00 (CET/CEST)","972","","942"
"Switzerland (CH)","11.01.2023 13:00 - 11.01.2023 14:00 (CET/CEST)","884","","927"
"Switzerland (CH)","11.01.2023 14:00 - 11.01.2023 15:00 (CET/CEST)","889","","669"
"Switzerland (CH)","11.01.2023 15:00 - 11.01.2023 16:00 (CET/CEST)","709","","610"
"Switzerland (CH)","11.01.2023 16:00 - 11.01.2023 17:00 (CET/CEST)","669","","577"
"Switzerland (CH)","11.01.2023 17:00 - 11.01.2023 18:00 (CET/CEST)","1094","","705"
"Switzerland (CH)","11.01.2023 18:00 - 11.01.2023 19:00 (CET/CEST)","1010","","1060"
"Switzerland (CH)","11.01.2023 19:00 - 11.01.2023 20:00 (CET/CEST)","788","","1017"
"Switzerland (CH)","11.01.2023 20:00 - 11.01.2023 21:00 (CET/CEST)","743","","645"
"Switzerland (CH)","11.01.2023 21:00 - 11.01.2023 22:00 (CET/CEST)","805","","469"
"Switzerland (CH)","11.01.2023 22:00 - 11.01.2023 23:00 (CET/CEST)","600","","427"
"Switzerland (CH)","11.01.2023 23:00 - 12.01.2023 00:00 (CET/CEST)","418","","338"
"Switzerland (CH)","12.01.2023 00:00 - 12.01.2023 01:00 (CET/CEST)","337","","401"
"Switzerland (CH)","12.01.2023 01:00 - 12.01.2023 02:00 (CET/CEST)","200","","265"
"Switzerland (CH)","12.01.2023 02:00 - 12.01.2023 03:00 (CET/CEST)","98","","98"
"Switzerland (CH)","12.01.2023 03:00 - 12.01.2023 04:00 (CET/CEST)","108","","78"
"Switzerland (CH)","12.01.2023 04:00 - 12.01.2023 05:00 (CET/CEST)","126","","167"
"Switzerland (CH)","12.01.2023 05:00 - 12.01.2023 06:00 (CET/CEST)","169","","395"
"Switzerland (CH)","12.01.2023 06:00 - 12.01.2023 07:00 (CET/CEST)","571","","764"
