"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Norway (NO)","08.01.2023 09:00 - 08.01.2023 10:00 (CET/CEST)","70","","7531"
"Norway (NO)","08.01.2023 10:00 - 08.01.2023 11:00 (CET/CEST)","87","","9506"
"Norway (NO)","08.01.2023 11:00 - 08.01.2023 12:00 (CET/CEST)","103","","10359"
"Norway (NO)","08.01.2023 12:00 - 08.01.2023 13:00 (CET/CEST)","104","","10281"
"Norway (NO)","08.01.2023 13:00 - 08.01.2023 14:00 (CET/CEST)","104","","10365"
"Norway (NO)","08.01.2023 14:00 - 08.01.2023 15:00 (CET/CEST)","104","","10803"
"Norway (NO)","08.01.2023 15:00 - 08.01.2023 16:00 (CET/CEST)","100","","11207"
"Norway (NO)","08.01.2023 16:00 - 08.01.2023 17:00 (CET/CEST)","103","","12911"
"Norway (NO)","08.01.2023 17:00 - 08.01.2023 18:00 (CET/CEST)","105","","13839"
"Norway (NO)","08.01.2023 18:00 - 08.01.2023 19:00 (CET/CEST)","101","","13186"
"Norway (NO)","08.01.2023 19:00 - 08.01.2023 20:00 (CET/CEST)","102","","12418"
"Norway (NO)","08.01.2023 20:00 - 08.01.2023 21:00 (CET/CEST)","103","","11652"
"Norway (NO)","08.01.2023 21:00 - 08.01.2023 22:00 (CET/CEST)","107","","11303"
"Norway (NO)","08.01.2023 22:00 - 08.01.2023 23:00 (CET/CEST)","108","","11140"
"Norway (NO)","08.01.2023 23:00 - 09.01.2023 00:00 (CET/CEST)","108","","8963"
"Norway (NO)","09.01.2023 00:00 - 09.01.2023 01:00 (CET/CEST)","86","","7095"
"Norway (NO)","09.01.2023 01:00 - 09.01.2023 02:00 (CET/CEST)","78","","5924"
"Norway (NO)","09.01.2023 02:00 - 09.01.2023 03:00 (CET/CEST)","79","","5099"
"Norway (NO)","09.01.2023 03:00 - 09.01.2023 04:00 (CET/CEST)","80","","4450"
"Norway (NO)","09.01.2023 04:00 - 09.01.2023 05:00 (CET/CEST)","79","","5058"
"Norway (NO)","09.01.2023 05:00 - 09.01.2023 06:00 (CET/CEST)","82","","7625"
"Norway (NO)","09.01.2023 06:00 - 09.01.2023 07:00 (CET/CEST)","169","","11176"
"Norway (NO)","09.01.2023 07:00 - 09.01.2023 08:00 (CET/CEST)","393","","15134"
"Norway (NO)","09.01.2023 08:00 - 09.01.2023 09:00 (CET/CEST)","733","","16546"
"Norway (NO)","09.01.2023 09:00 - 09.01.2023 10:00 (CET/CEST)","791","","16873"
"Norway (NO)","09.01.2023 10:00 - 09.01.2023 11:00 (CET/CEST)","664","","17051"
"Norway (NO)","09.01.2023 11:00 - 09.01.2023 12:00 (CET/CEST)","873","","17228"
"Norway (NO)","09.01.2023 12:00 - 09.01.2023 13:00 (CET/CEST)","777","","16562"
"Norway (NO)","09.01.2023 13:00 - 09.01.2023 14:00 (CET/CEST)","777","","16433"
"Norway (NO)","09.01.2023 14:00 - 09.01.2023 15:00 (CET/CEST)","852","","17257"
"Norway (NO)","09.01.2023 15:00 - 09.01.2023 16:00 (CET/CEST)","885","","17448"
"Norway (NO)","09.01.2023 16:00 - 09.01.2023 17:00 (CET/CEST)","913","","17811"
"Norway (NO)","09.01.2023 17:00 - 09.01.2023 18:00 (CET/CEST)","921","","18335"
"Norway (NO)","09.01.2023 18:00 - 09.01.2023 19:00 (CET/CEST)","917","","18202"
"Norway (NO)","09.01.2023 19:00 - 09.01.2023 20:00 (CET/CEST)","909","","17636"
"Norway (NO)","09.01.2023 20:00 - 09.01.2023 21:00 (CET/CEST)","811","","17165"
"Norway (NO)","09.01.2023 21:00 - 09.01.2023 22:00 (CET/CEST)","510","","16190"
"Norway (NO)","09.01.2023 22:00 - 09.01.2023 23:00 (CET/CEST)","398","","14756"
"Norway (NO)","09.01.2023 23:00 - 10.01.2023 00:00 (CET/CEST)","273","","12288"
"Norway (NO)","10.01.2023 00:00 - 10.01.2023 01:00 (CET/CEST)","197","","10803"
"Norway (NO)","10.01.2023 01:00 - 10.01.2023 02:00 (CET/CEST)","186","","9165"
"Norway (NO)","10.01.2023 02:00 - 10.01.2023 03:00 (CET/CEST)","188","","9063"
"Norway (NO)","10.01.2023 03:00 - 10.01.2023 04:00 (CET/CEST)","186","","8858"
"Norway (NO)","10.01.2023 04:00 - 10.01.2023 05:00 (CET/CEST)","206","","9091"
"Norway (NO)","10.01.2023 05:00 - 10.01.2023 06:00 (CET/CEST)","343","","11256"
"Norway (NO)","10.01.2023 06:00 - 10.01.2023 07:00 (CET/CEST)","485","","14931"
"Norway (NO)","10.01.2023 07:00 - 10.01.2023 08:00 (CET/CEST)","748","","17315"
"Norway (NO)","10.01.2023 08:00 - 10.01.2023 09:00 (CET/CEST)","882","","17807"
"Norway (NO)","10.01.2023 09:00 - 10.01.2023 10:00 (CET/CEST)","865","","17635"
"Norway (NO)","10.01.2023 10:00 - 10.01.2023 11:00 (CET/CEST)","691","","17789"
"Norway (NO)","10.01.2023 11:00 - 10.01.2023 12:00 (CET/CEST)","498","","16971"
"Norway (NO)","10.01.2023 12:00 - 10.01.2023 13:00 (CET/CEST)","462","","16288"
"Norway (NO)","10.01.2023 13:00 - 10.01.2023 14:00 (CET/CEST)","438","","16251"
"Norway (NO)","10.01.2023 14:00 - 10.01.2023 15:00 (CET/CEST)","438","","16614"
"Norway (NO)","10.01.2023 15:00 - 10.01.2023 16:00 (CET/CEST)","482","","17154"
"Norway (NO)","10.01.2023 16:00 - 10.01.2023 17:00 (CET/CEST)","488","","17225"
"Norway (NO)","10.01.2023 17:00 - 10.01.2023 18:00 (CET/CEST)","486","","16980"
"Norway (NO)","10.01.2023 18:00 - 10.01.2023 19:00 (CET/CEST)","470","","15453"
"Norway (NO)","10.01.2023 19:00 - 10.01.2023 20:00 (CET/CEST)","294","","13488"
"Norway (NO)","10.01.2023 20:00 - 10.01.2023 21:00 (CET/CEST)","204","","11203"
"Norway (NO)","10.01.2023 21:00 - 10.01.2023 22:00 (CET/CEST)","200","","9804"
"Norway (NO)","10.01.2023 22:00 - 10.01.2023 23:00 (CET/CEST)","153","","8203"
"Norway (NO)","10.01.2023 23:00 - 11.01.2023 00:00 (CET/CEST)","130","","6659"
"Norway (NO)","11.01.2023 00:00 - 11.01.2023 01:00 (CET/CEST)","113","","5827"
"Norway (NO)","11.01.2023 01:00 - 11.01.2023 02:00 (CET/CEST)","112","","4841"
"Norway (NO)","11.01.2023 02:00 - 11.01.2023 03:00 (CET/CEST)","100","","4177"
"Norway (NO)","11.01.2023 03:00 - 11.01.2023 04:00 (CET/CEST)","93","","4176"
"Norway (NO)","11.01.2023 04:00 - 11.01.2023 05:00 (CET/CEST)","93","","4383"
"Norway (NO)","11.01.2023 05:00 - 11.01.2023 06:00 (CET/CEST)","84","","4832"
"Norway (NO)","11.01.2023 06:00 - 11.01.2023 07:00 (CET/CEST)","107","","6970"
"Norway (NO)","11.01.2023 07:00 - 11.01.2023 08:00 (CET/CEST)","169","","10233"
"Norway (NO)","11.01.2023 08:00 - 11.01.2023 09:00 (CET/CEST)","298","","12574"
"Norway (NO)","11.01.2023 09:00 - 11.01.2023 10:00 (CET/CEST)","286","","13684"
"Norway (NO)","11.01.2023 10:00 - 11.01.2023 11:00 (CET/CEST)","285","","13679"
"Norway (NO)","11.01.2023 11:00 - 11.01.2023 12:00 (CET/CEST)","279","","12796"
"Norway (NO)","11.01.2023 12:00 - 11.01.2023 13:00 (CET/CEST)","271","","11461"
"Norway (NO)","11.01.2023 13:00 - 11.01.2023 14:00 (CET/CEST)","270","","10694"
"Norway (NO)","11.01.2023 14:00 - 11.01.2023 15:00 (CET/CEST)","272","","11112"
"Norway (NO)","11.01.2023 15:00 - 11.01.2023 16:00 (CET/CEST)","293","","11351"
"Norway (NO)","11.01.2023 16:00 - 11.01.2023 17:00 (CET/CEST)","312","","11660"
"Norway (NO)","11.01.2023 17:00 - 11.01.2023 18:00 (CET/CEST)","362","","12419"
"Norway (NO)","11.01.2023 18:00 - 11.01.2023 19:00 (CET/CEST)","370","","11757"
"Norway (NO)","11.01.2023 19:00 - 11.01.2023 20:00 (CET/CEST)","270","","10604"
"Norway (NO)","11.01.2023 20:00 - 11.01.2023 21:00 (CET/CEST)","265","","9303"
"Norway (NO)","11.01.2023 21:00 - 11.01.2023 22:00 (CET/CEST)","235","","7647"
"Norway (NO)","11.01.2023 22:00 - 11.01.2023 23:00 (CET/CEST)","107","","6558"
"Norway (NO)","11.01.2023 23:00 - 12.01.2023 00:00 (CET/CEST)","96","","5390"
"Norway (NO)","12.01.2023 00:00 - 12.01.2023 01:00 (CET/CEST)","95","","3984"
"Norway (NO)","12.01.2023 01:00 - 12.01.2023 02:00 (CET/CEST)","94","","3941"
"Norway (NO)","12.01.2023 02:00 - 12.01.2023 03:00 (CET/CEST)","95","","4503"
"Norway (NO)","12.01.2023 03:00 - 12.01.2023 04:00 (CET/CEST)","93","","4295"
"Norway (NO)","12.01.2023 04:00 - 12.01.2023 05:00 (CET/CEST)","94","","4659"
"Norway (NO)","12.01.2023 05:00 - 12.01.2023 06:00 (CET/CEST)","95","","5159"
"Norway (NO)","12.01.2023 06:00 - 12.01.2023 07:00 (CET/CEST)","107","","7987"
"Norway (NO)","12.01.2023 07:00 - 12.01.2023 08:00 (CET/CEST)","179","","10837"
"Norway (NO)","12.01.2023 08:00 - 12.01.2023 09:00 (CET/CEST)","184","","11584"
"Norway (NO)","12.01.2023 09:00 - 12.01.2023 10:00 (CET/CEST)","179","","11897"
"Norway (NO)","12.01.2023 10:00 - 12.01.2023 11:00 (CET/CEST)","181","","12157"
