"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","08.01.2022 02:00 - 08.01.2022 03:00 (CET/CEST)","143","2","126"
"Italy (IT)","08.01.2022 03:00 - 08.01.2022 04:00 (CET/CEST)","166","2","126"
"Italy (IT)","08.01.2022 04:00 - 08.01.2022 05:00 (CET/CEST)","0","323","132"
"Italy (IT)","08.01.2022 05:00 - 08.01.2022 06:00 (CET/CEST)","0","253","125"
"Italy (IT)","08.01.2022 06:00 - 08.01.2022 07:00 (CET/CEST)","0","3","125"
"Italy (IT)","08.01.2022 07:00 - 08.01.2022 08:00 (CET/CEST)","67","2","407"
"Italy (IT)","08.01.2022 08:00 - 08.01.2022 09:00 (CET/CEST)","357","2","490"
"Italy (IT)","08.01.2022 09:00 - 08.01.2022 10:00 (CET/CEST)","316","78","483"
"Italy (IT)","08.01.2022 10:00 - 08.01.2022 11:00 (CET/CEST)","326","231","456"
"Italy (IT)","08.01.2022 11:00 - 08.01.2022 12:00 (CET/CEST)","5","509","397"
"Italy (IT)","08.01.2022 12:00 - 08.01.2022 13:00 (CET/CEST)","19","714","214"
"Italy (IT)","08.01.2022 13:00 - 08.01.2022 14:00 (CET/CEST)","0","564","213"
"Italy (IT)","08.01.2022 14:00 - 08.01.2022 15:00 (CET/CEST)","0","536","214"
"Italy (IT)","08.01.2022 15:00 - 08.01.2022 16:00 (CET/CEST)","0","266","220"
"Italy (IT)","08.01.2022 16:00 - 08.01.2022 17:00 (CET/CEST)","230","54","506"
"Italy (IT)","08.01.2022 17:00 - 08.01.2022 18:00 (CET/CEST)","299","69","832"
"Italy (IT)","08.01.2022 18:00 - 08.01.2022 19:00 (CET/CEST)","334","2","832"
"Italy (IT)","08.01.2022 19:00 - 08.01.2022 20:00 (CET/CEST)","447","2","784"
"Italy (IT)","08.01.2022 20:00 - 08.01.2022 21:00 (CET/CEST)","390","2","757"
"Italy (IT)","08.01.2022 21:00 - 08.01.2022 22:00 (CET/CEST)","177","2","416"
"Italy (IT)","08.01.2022 22:00 - 08.01.2022 23:00 (CET/CEST)","0","52","151"
"Italy (IT)","08.01.2022 23:00 - 09.01.2022 00:00 (CET/CEST)","0","10","233"
