"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"France (FR)","26.02.2016 16:00 - 26.02.2016 17:00 (CET/CEST)","6310"
"France (FR)","26.02.2016 17:00 - 26.02.2016 18:00 (CET/CEST)","6487"
"France (FR)","26.02.2016 18:00 - 26.02.2016 19:00 (CET/CEST)","6719"
"France (FR)","26.02.2016 19:00 - 26.02.2016 20:00 (CET/CEST)","6904"
"France (FR)","26.02.2016 20:00 - 26.02.2016 21:00 (CET/CEST)","6883"
"France (FR)","26.02.2016 21:00 - 26.02.2016 22:00 (CET/CEST)","6535"
"France (FR)","26.02.2016 22:00 - 26.02.2016 23:00 (CET/CEST)","6490"
"France (FR)","26.02.2016 23:00 - 27.02.2016 00:00 (CET/CEST)","6511"
"France (FR)","27.02.2016 00:00 - 27.02.2016 01:00 (CET/CEST)","6398"
"France (FR)","27.02.2016 01:00 - 27.02.2016 02:00 (CET/CEST)","6190"
"France (FR)","27.02.2016 02:00 - 27.02.2016 03:00 (CET/CEST)","6099"
"France (FR)","27.02.2016 03:00 - 27.02.2016 04:00 (CET/CEST)","6004"
"France (FR)","27.02.2016 04:00 - 27.02.2016 05:00 (CET/CEST)","5963"
"France (FR)","27.02.2016 05:00 - 27.02.2016 06:00 (CET/CEST)","5890"
"France (FR)","27.02.2016 06:00 - 27.02.2016 07:00 (CET/CEST)","5830"
"France (FR)","27.02.2016 07:00 - 27.02.2016 08:00 (CET/CEST)","5886"
"France (FR)","27.02.2016 08:00 - 27.02.2016 09:00 (CET/CEST)","6038"
"France (FR)","27.02.2016 09:00 - 27.02.2016 10:00 (CET/CEST)","5495"
"France (FR)","27.02.2016 10:00 - 27.02.2016 11:00 (CET/CEST)","6389"
"France (FR)","27.02.2016 11:00 - 27.02.2016 12:00 (CET/CEST)","6227"
"France (FR)","27.02.2016 12:00 - 27.02.2016 13:00 (CET/CEST)","6238"
"France (FR)","27.02.2016 13:00 - 27.02.2016 14:00 (CET/CEST)","6385"
"France (FR)","27.02.2016 14:00 - 27.02.2016 15:00 (CET/CEST)","6224"
"France (FR)","27.02.2016 15:00 - 27.02.2016 16:00 (CET/CEST)","6139"
"France (FR)","27.02.2016 16:00 - 27.02.2016 17:00 (CET/CEST)","6092"
"France (FR)","27.02.2016 17:00 - 27.02.2016 18:00 (CET/CEST)","6307"
"France (FR)","27.02.2016 18:00 - 27.02.2016 19:00 (CET/CEST)","6603"
"France (FR)","27.02.2016 19:00 - 27.02.2016 20:00 (CET/CEST)","6838"
"France (FR)","27.02.2016 20:00 - 27.02.2016 21:00 (CET/CEST)","6406"
"France (FR)","27.02.2016 21:00 - 27.02.2016 22:00 (CET/CEST)","6245"
"France (FR)","27.02.2016 22:00 - 27.02.2016 23:00 (CET/CEST)","6174"
"France (FR)","27.02.2016 23:00 - 28.02.2016 00:00 (CET/CEST)","6191"
"France (FR)","28.02.2016 00:00 - 28.02.2016 01:00 (CET/CEST)","5941"
"France (FR)","28.02.2016 01:00 - 28.02.2016 02:00 (CET/CEST)","5848"
"France (FR)","28.02.2016 02:00 - 28.02.2016 03:00 (CET/CEST)","5720"
"France (FR)","28.02.2016 03:00 - 28.02.2016 04:00 (CET/CEST)","5758"
"France (FR)","28.02.2016 04:00 - 28.02.2016 05:00 (CET/CEST)","5743"
"France (FR)","28.02.2016 05:00 - 28.02.2016 06:00 (CET/CEST)","5697"
"France (FR)","28.02.2016 06:00 - 28.02.2016 07:00 (CET/CEST)","5701"
"France (FR)","28.02.2016 07:00 - 28.02.2016 08:00 (CET/CEST)","5637"
"France (FR)","28.02.2016 08:00 - 28.02.2016 09:00 (CET/CEST)","5725"
"France (FR)","28.02.2016 09:00 - 28.02.2016 10:00 (CET/CEST)","5778"
"France (FR)","28.02.2016 10:00 - 28.02.2016 11:00 (CET/CEST)","5841"
"France (FR)","28.02.2016 11:00 - 28.02.2016 12:00 (CET/CEST)","5865"
"France (FR)","28.02.2016 12:00 - 28.02.2016 13:00 (CET/CEST)","5891"
"France (FR)","28.02.2016 13:00 - 28.02.2016 14:00 (CET/CEST)","5763"
"France (FR)","28.02.2016 14:00 - 28.02.2016 15:00 (CET/CEST)","5784"
"France (FR)","28.02.2016 15:00 - 28.02.2016 16:00 (CET/CEST)","5767"
"France (FR)","28.02.2016 16:00 - 28.02.2016 17:00 (CET/CEST)","5703"
"France (FR)","28.02.2016 17:00 - 28.02.2016 18:00 (CET/CEST)","5796"
"France (FR)","28.02.2016 18:00 - 28.02.2016 19:00 (CET/CEST)","6006"
"France (FR)","28.02.2016 19:00 - 28.02.2016 20:00 (CET/CEST)","6289"
"France (FR)","28.02.2016 20:00 - 28.02.2016 21:00 (CET/CEST)","6251"
"France (FR)","28.02.2016 21:00 - 28.02.2016 22:00 (CET/CEST)","6268"
"France (FR)","28.02.2016 22:00 - 28.02.2016 23:00 (CET/CEST)","6182"
"France (FR)","28.02.2016 23:00 - 29.02.2016 00:00 (CET/CEST)","6161"
"France (FR)","29.02.2016 00:00 - 29.02.2016 01:00 (CET/CEST)","5859"
"France (FR)","29.02.2016 01:00 - 29.02.2016 02:00 (CET/CEST)","5685"
"France (FR)","29.02.2016 02:00 - 29.02.2016 03:00 (CET/CEST)","5710"
"France (FR)","29.02.2016 03:00 - 29.02.2016 04:00 (CET/CEST)","5672"
"France (FR)","29.02.2016 04:00 - 29.02.2016 05:00 (CET/CEST)","5665"
"France (FR)","29.02.2016 05:00 - 29.02.2016 06:00 (CET/CEST)","5652"
"France (FR)","29.02.2016 06:00 - 29.02.2016 07:00 (CET/CEST)","5930"
"France (FR)","29.02.2016 07:00 - 29.02.2016 08:00 (CET/CEST)","6259"
"France (FR)","29.02.2016 08:00 - 29.02.2016 09:00 (CET/CEST)","6603"
"France (FR)","29.02.2016 09:00 - 29.02.2016 10:00 (CET/CEST)","6703"
"France (FR)","29.02.2016 10:00 - 29.02.2016 11:00 (CET/CEST)","6572"
"France (FR)","29.02.2016 11:00 - 29.02.2016 12:00 (CET/CEST)","6625"
"France (FR)","29.02.2016 12:00 - 29.02.2016 13:00 (CET/CEST)","6362"
"France (FR)","29.02.2016 13:00 - 29.02.2016 14:00 (CET/CEST)","6248"
"France (FR)","29.02.2016 14:00 - 29.02.2016 15:00 (CET/CEST)","6177"
"France (FR)","29.02.2016 15:00 - 29.02.2016 16:00 (CET/CEST)","6109"
"France (FR)","29.02.2016 16:00 - 29.02.2016 17:00 (CET/CEST)","6282"
"France (FR)","29.02.2016 17:00 - 29.02.2016 18:00 (CET/CEST)","6598"
"France (FR)","29.02.2016 18:00 - 29.02.2016 19:00 (CET/CEST)","6988"
"France (FR)","29.02.2016 19:00 - 29.02.2016 20:00 (CET/CEST)","6993"
"France (FR)","29.02.2016 20:00 - 29.02.2016 21:00 (CET/CEST)","7014"
"France (FR)","29.02.2016 21:00 - 29.02.2016 22:00 (CET/CEST)","6986"
"France (FR)","29.02.2016 22:00 - 29.02.2016 23:00 (CET/CEST)","6957"
"France (FR)","29.02.2016 23:00 - 01.03.2016 00:00 (CET/CEST)","6763"
"France (FR)","01.03.2016 00:00 - 01.03.2016 01:00 (CET/CEST)","6430"
"France (FR)","01.03.2016 01:00 - 01.03.2016 02:00 (CET/CEST)","6288"
"France (FR)","01.03.2016 02:00 - 01.03.2016 03:00 (CET/CEST)","6231"
"France (FR)","01.03.2016 03:00 - 01.03.2016 04:00 (CET/CEST)","6366"
"France (FR)","01.03.2016 04:00 - 01.03.2016 05:00 (CET/CEST)","6345"
"France (FR)","01.03.2016 05:00 - 01.03.2016 06:00 (CET/CEST)","6423"
"France (FR)","01.03.2016 06:00 - 01.03.2016 07:00 (CET/CEST)","6564"
"France (FR)","01.03.2016 07:00 - 01.03.2016 08:00 (CET/CEST)","6625"
"France (FR)","01.03.2016 08:00 - 01.03.2016 09:00 (CET/CEST)","6803"
"France (FR)","01.03.2016 09:00 - 01.03.2016 10:00 (CET/CEST)","6844"
"France (FR)","01.03.2016 10:00 - 01.03.2016 11:00 (CET/CEST)","6735"
"France (FR)","01.03.2016 11:00 - 01.03.2016 12:00 (CET/CEST)","6693"
"France (FR)","01.03.2016 12:00 - 01.03.2016 13:00 (CET/CEST)","6745"
"France (FR)","01.03.2016 13:00 - 01.03.2016 14:00 (CET/CEST)","6640"
"France (FR)","01.03.2016 14:00 - 01.03.2016 15:00 (CET/CEST)","6408"
"France (FR)","01.03.2016 15:00 - 01.03.2016 16:00 (CET/CEST)","6150"
"France (FR)","01.03.2016 16:00 - 01.03.2016 17:00 (CET/CEST)","6287"
"France (FR)","01.03.2016 17:00 - 01.03.2016 18:00 (CET/CEST)","6451"
"France (FR)","01.03.2016 18:00 - 01.03.2016 19:00 (CET/CEST)","6700"
"France (FR)","01.03.2016 19:00 - 01.03.2016 20:00 (CET/CEST)","6975"
"France (FR)","01.03.2016 20:00 - 01.03.2016 21:00 (CET/CEST)","6844"
"France (FR)","01.03.2016 21:00 - 01.03.2016 22:00 (CET/CEST)","6633"
"France (FR)","01.03.2016 22:00 - 01.03.2016 23:00 (CET/CEST)","6286"
"France (FR)","01.03.2016 23:00 - 02.03.2016 00:00 (CET/CEST)","5979"
"France (FR)","02.03.2016 00:00 - 02.03.2016 01:00 (CET/CEST)","5860"
"France (FR)","02.03.2016 01:00 - 02.03.2016 02:00 (CET/CEST)","5664"
"France (FR)","02.03.2016 02:00 - 02.03.2016 03:00 (CET/CEST)","5592"
"France (FR)","02.03.2016 03:00 - 02.03.2016 04:00 (CET/CEST)","5476"
"France (FR)","02.03.2016 04:00 - 02.03.2016 05:00 (CET/CEST)","5427"
"France (FR)","02.03.2016 05:00 - 02.03.2016 06:00 (CET/CEST)","5572"
"France (FR)","02.03.2016 06:00 - 02.03.2016 07:00 (CET/CEST)","5845"
"France (FR)","02.03.2016 07:00 - 02.03.2016 08:00 (CET/CEST)","6357"
"France (FR)","02.03.2016 08:00 - 02.03.2016 09:00 (CET/CEST)","6462"
"France (FR)","02.03.2016 09:00 - 02.03.2016 10:00 (CET/CEST)","6592"
"France (FR)","02.03.2016 10:00 - 02.03.2016 11:00 (CET/CEST)","6552"
"France (FR)","02.03.2016 11:00 - 02.03.2016 12:00 (CET/CEST)","6428"
"France (FR)","02.03.2016 12:00 - 02.03.2016 13:00 (CET/CEST)","6305"
"France (FR)","02.03.2016 13:00 - 02.03.2016 14:00 (CET/CEST)","6038"
"France (FR)","02.03.2016 14:00 - 02.03.2016 15:00 (CET/CEST)","5831"
"France (FR)","02.03.2016 15:00 - 02.03.2016 16:00 (CET/CEST)","5903"
"France (FR)","02.03.2016 16:00 - 02.03.2016 17:00 (CET/CEST)","6120"
"France (FR)","02.03.2016 17:00 - 02.03.2016 18:00 (CET/CEST)","6310"
"France (FR)","02.03.2016 18:00 - 02.03.2016 19:00 (CET/CEST)","6663"
"France (FR)","02.03.2016 19:00 - 02.03.2016 20:00 (CET/CEST)","6907"
"France (FR)","02.03.2016 20:00 - 02.03.2016 21:00 (CET/CEST)","6761"
"France (FR)","02.03.2016 21:00 - 02.03.2016 22:00 (CET/CEST)","6564"
"France (FR)","02.03.2016 22:00 - 02.03.2016 23:00 (CET/CEST)","6249"
"France (FR)","02.03.2016 23:00 - 03.03.2016 00:00 (CET/CEST)","6465"
"France (FR)","03.03.2016 00:00 - 03.03.2016 01:00 (CET/CEST)","5979"
"France (FR)","03.03.2016 01:00 - 03.03.2016 02:00 (CET/CEST)","5881"
"France (FR)","03.03.2016 02:00 - 03.03.2016 03:00 (CET/CEST)","5828"
"France (FR)","03.03.2016 03:00 - 03.03.2016 04:00 (CET/CEST)","5713"
"France (FR)","03.03.2016 04:00 - 03.03.2016 05:00 (CET/CEST)","5711"
"France (FR)","03.03.2016 05:00 - 03.03.2016 06:00 (CET/CEST)","5835"
"France (FR)","03.03.2016 06:00 - 03.03.2016 07:00 (CET/CEST)","6293"
"France (FR)","03.03.2016 07:00 - 03.03.2016 08:00 (CET/CEST)","6695"
"France (FR)","03.03.2016 08:00 - 03.03.2016 09:00 (CET/CEST)","6733"
"France (FR)","03.03.2016 09:00 - 03.03.2016 10:00 (CET/CEST)","6766"
"France (FR)","03.03.2016 10:00 - 03.03.2016 11:00 (CET/CEST)","6670"
"France (FR)","03.03.2016 11:00 - 03.03.2016 12:00 (CET/CEST)","6565"
"France (FR)","03.03.2016 12:00 - 03.03.2016 13:00 (CET/CEST)","6511"
"France (FR)","03.03.2016 13:00 - 03.03.2016 14:00 (CET/CEST)","6392"
"France (FR)","03.03.2016 14:00 - 03.03.2016 15:00 (CET/CEST)","6213"
"France (FR)","03.03.2016 15:00 - 03.03.2016 16:00 (CET/CEST)","6211"
"France (FR)","03.03.2016 16:00 - 03.03.2016 17:00 (CET/CEST)","6276"
"France (FR)","03.03.2016 17:00 - 03.03.2016 18:00 (CET/CEST)","6424"
"France (FR)","03.03.2016 18:00 - 03.03.2016 19:00 (CET/CEST)","6773"
"France (FR)","03.03.2016 19:00 - 03.03.2016 20:00 (CET/CEST)","6927"
"France (FR)","03.03.2016 20:00 - 03.03.2016 21:00 (CET/CEST)","6882"
"France (FR)","03.03.2016 21:00 - 03.03.2016 22:00 (CET/CEST)","6880"
"France (FR)","03.03.2016 22:00 - 03.03.2016 23:00 (CET/CEST)","6678"
"France (FR)","03.03.2016 23:00 - 04.03.2016 00:00 (CET/CEST)","6579"
"France (FR)","04.03.2016 00:00 - 04.03.2016 01:00 (CET/CEST)","6383"
"France (FR)","04.03.2016 01:00 - 04.03.2016 02:00 (CET/CEST)","6177"
"France (FR)","04.03.2016 02:00 - 04.03.2016 03:00 (CET/CEST)","5995"
"France (FR)","04.03.2016 03:00 - 04.03.2016 04:00 (CET/CEST)","5923"
"France (FR)","04.03.2016 04:00 - 04.03.2016 05:00 (CET/CEST)","5807"
"France (FR)","04.03.2016 05:00 - 04.03.2016 06:00 (CET/CEST)","5855"
"France (FR)","04.03.2016 06:00 - 04.03.2016 07:00 (CET/CEST)","6197"
"France (FR)","04.03.2016 07:00 - 04.03.2016 08:00 (CET/CEST)","6643"
"France (FR)","04.03.2016 08:00 - 04.03.2016 09:00 (CET/CEST)","6823"
"France (FR)","04.03.2016 09:00 - 04.03.2016 10:00 (CET/CEST)","6823"
"France (FR)","04.03.2016 10:00 - 04.03.2016 11:00 (CET/CEST)","6753"
"France (FR)","04.03.2016 11:00 - 04.03.2016 12:00 (CET/CEST)","6755"
"France (FR)","04.03.2016 12:00 - 04.03.2016 13:00 (CET/CEST)","6758"
"France (FR)","04.03.2016 13:00 - 04.03.2016 14:00 (CET/CEST)","6738"
"France (FR)","04.03.2016 14:00 - 04.03.2016 15:00 (CET/CEST)","6674"
"France (FR)","04.03.2016 15:00 - 04.03.2016 16:00 (CET/CEST)","6538"
"France (FR)","04.03.2016 16:00 - 04.03.2016 17:00 (CET/CEST)","6463"
"France (FR)","04.03.2016 17:00 - 04.03.2016 18:00 (CET/CEST)","6690"
"France (FR)","04.03.2016 18:00 - 04.03.2016 19:00 (CET/CEST)","6894"
"France (FR)","04.03.2016 19:00 - 04.03.2016 20:00 (CET/CEST)","7014"
"France (FR)","04.03.2016 20:00 - 04.03.2016 21:00 (CET/CEST)","7067"
"France (FR)","04.03.2016 21:00 - 04.03.2016 22:00 (CET/CEST)","6862"
"France (FR)","04.03.2016 22:00 - 04.03.2016 23:00 (CET/CEST)","6739"
"France (FR)","04.03.2016 23:00 - 05.03.2016 00:00 (CET/CEST)","6541"
"France (FR)","05.03.2016 00:00 - 05.03.2016 01:00 (CET/CEST)","6410"
"France (FR)","05.03.2016 01:00 - 05.03.2016 02:00 (CET/CEST)","6311"
"France (FR)","05.03.2016 02:00 - 05.03.2016 03:00 (CET/CEST)","6186"
"France (FR)","05.03.2016 03:00 - 05.03.2016 04:00 (CET/CEST)","6131"
"France (FR)","05.03.2016 04:00 - 05.03.2016 05:00 (CET/CEST)","5980"
"France (FR)","05.03.2016 05:00 - 05.03.2016 06:00 (CET/CEST)","6084"
"France (FR)","05.03.2016 06:00 - 05.03.2016 07:00 (CET/CEST)","6169"
"France (FR)","05.03.2016 07:00 - 05.03.2016 08:00 (CET/CEST)","6318"
"France (FR)","05.03.2016 08:00 - 05.03.2016 09:00 (CET/CEST)","6595"
"France (FR)","05.03.2016 09:00 - 05.03.2016 10:00 (CET/CEST)","6881"
"France (FR)","05.03.2016 10:00 - 05.03.2016 11:00 (CET/CEST)","6881"
"France (FR)","05.03.2016 11:00 - 05.03.2016 12:00 (CET/CEST)","6786"
"France (FR)","05.03.2016 12:00 - 05.03.2016 13:00 (CET/CEST)","6638"
"France (FR)","05.03.2016 13:00 - 05.03.2016 14:00 (CET/CEST)","6481"
"France (FR)","05.03.2016 14:00 - 05.03.2016 15:00 (CET/CEST)","6375"
"France (FR)","05.03.2016 15:00 - 05.03.2016 16:00 (CET/CEST)","6309"
"France (FR)","05.03.2016 16:00 - 05.03.2016 17:00 (CET/CEST)","6441"
"France (FR)","05.03.2016 17:00 - 05.03.2016 18:00 (CET/CEST)","6638"
"France (FR)","05.03.2016 18:00 - 05.03.2016 19:00 (CET/CEST)","6748"
"France (FR)","05.03.2016 19:00 - 05.03.2016 20:00 (CET/CEST)","6837"
"France (FR)","05.03.2016 20:00 - 05.03.2016 21:00 (CET/CEST)","6786"
"France (FR)","05.03.2016 21:00 - 05.03.2016 22:00 (CET/CEST)","6580"
"France (FR)","05.03.2016 22:00 - 05.03.2016 23:00 (CET/CEST)","6508"
"France (FR)","05.03.2016 23:00 - 06.03.2016 00:00 (CET/CEST)","6530"
"France (FR)","06.03.2016 00:00 - 06.03.2016 01:00 (CET/CEST)","6175"
"France (FR)","06.03.2016 01:00 - 06.03.2016 02:00 (CET/CEST)","5896"
"France (FR)","06.03.2016 02:00 - 06.03.2016 03:00 (CET/CEST)","5770"
"France (FR)","06.03.2016 03:00 - 06.03.2016 04:00 (CET/CEST)","5664"
"France (FR)","06.03.2016 04:00 - 06.03.2016 05:00 (CET/CEST)","5572"
"France (FR)","06.03.2016 05:00 - 06.03.2016 06:00 (CET/CEST)","5611"
"France (FR)","06.03.2016 06:00 - 06.03.2016 07:00 (CET/CEST)","5697"
"France (FR)","06.03.2016 07:00 - 06.03.2016 08:00 (CET/CEST)","5803"
"France (FR)","06.03.2016 08:00 - 06.03.2016 09:00 (CET/CEST)","5877"
"France (FR)","06.03.2016 09:00 - 06.03.2016 10:00 (CET/CEST)","6148"
"France (FR)","06.03.2016 10:00 - 06.03.2016 11:00 (CET/CEST)","6117"
"France (FR)","06.03.2016 11:00 - 06.03.2016 12:00 (CET/CEST)","6039"
"France (FR)","06.03.2016 12:00 - 06.03.2016 13:00 (CET/CEST)","5924"
"France (FR)","06.03.2016 13:00 - 06.03.2016 14:00 (CET/CEST)","5883"
"France (FR)","06.03.2016 14:00 - 06.03.2016 15:00 (CET/CEST)","5805"
"France (FR)","06.03.2016 15:00 - 06.03.2016 16:00 (CET/CEST)","5671"
"France (FR)","06.03.2016 16:00 - 06.03.2016 17:00 (CET/CEST)","5646"
"France (FR)","06.03.2016 17:00 - 06.03.2016 18:00 (CET/CEST)","5803"
"France (FR)","06.03.2016 18:00 - 06.03.2016 19:00 (CET/CEST)","6172"
"France (FR)","06.03.2016 19:00 - 06.03.2016 20:00 (CET/CEST)","6532"
"France (FR)","06.03.2016 20:00 - 06.03.2016 21:00 (CET/CEST)","6617"
"France (FR)","06.03.2016 21:00 - 06.03.2016 22:00 (CET/CEST)","6485"
"France (FR)","06.03.2016 22:00 - 06.03.2016 23:00 (CET/CEST)","6432"
"France (FR)","06.03.2016 23:00 - 07.03.2016 00:00 (CET/CEST)","6502"
"France (FR)","07.03.2016 00:00 - 07.03.2016 01:00 (CET/CEST)","6235"
"France (FR)","07.03.2016 01:00 - 07.03.2016 02:00 (CET/CEST)","6006"
"France (FR)","07.03.2016 02:00 - 07.03.2016 03:00 (CET/CEST)","5871"
"France (FR)","07.03.2016 03:00 - 07.03.2016 04:00 (CET/CEST)","5865"
"France (FR)","07.03.2016 04:00 - 07.03.2016 05:00 (CET/CEST)","5873"
"France (FR)","07.03.2016 05:00 - 07.03.2016 06:00 (CET/CEST)","5952"
"France (FR)","07.03.2016 06:00 - 07.03.2016 07:00 (CET/CEST)","6324"
"France (FR)","07.03.2016 07:00 - 07.03.2016 08:00 (CET/CEST)","6634"
"France (FR)","07.03.2016 08:00 - 07.03.2016 09:00 (CET/CEST)","6865"
"France (FR)","07.03.2016 09:00 - 07.03.2016 10:00 (CET/CEST)","7044"
"France (FR)","07.03.2016 10:00 - 07.03.2016 11:00 (CET/CEST)","7079"
"France (FR)","07.03.2016 11:00 - 07.03.2016 12:00 (CET/CEST)","7131"
"France (FR)","07.03.2016 12:00 - 07.03.2016 13:00 (CET/CEST)","7005"
"France (FR)","07.03.2016 13:00 - 07.03.2016 14:00 (CET/CEST)","6838"
"France (FR)","07.03.2016 14:00 - 07.03.2016 15:00 (CET/CEST)","6574"
"France (FR)","07.03.2016 15:00 - 07.03.2016 16:00 (CET/CEST)","6502"
"France (FR)","07.03.2016 16:00 - 07.03.2016 17:00 (CET/CEST)","6458"
"France (FR)","07.03.2016 17:00 - 07.03.2016 18:00 (CET/CEST)","6572"
"France (FR)","07.03.2016 18:00 - 07.03.2016 19:00 (CET/CEST)","6891"
"France (FR)","07.03.2016 19:00 - 07.03.2016 20:00 (CET/CEST)","7007"
"France (FR)","07.03.2016 20:00 - 07.03.2016 21:00 (CET/CEST)","6933"
"France (FR)","07.03.2016 21:00 - 07.03.2016 22:00 (CET/CEST)","6935"
"France (FR)","07.03.2016 22:00 - 07.03.2016 23:00 (CET/CEST)","6869"
"France (FR)","07.03.2016 23:00 - 08.03.2016 00:00 (CET/CEST)","6687"
"France (FR)","08.03.2016 00:00 - 08.03.2016 01:00 (CET/CEST)","6428"
"France (FR)","08.03.2016 01:00 - 08.03.2016 02:00 (CET/CEST)","6275"
"France (FR)","08.03.2016 02:00 - 08.03.2016 03:00 (CET/CEST)","6093"
"France (FR)","08.03.2016 03:00 - 08.03.2016 04:00 (CET/CEST)","5864"
"France (FR)","08.03.2016 04:00 - 08.03.2016 05:00 (CET/CEST)","5845"
"France (FR)","08.03.2016 05:00 - 08.03.2016 06:00 (CET/CEST)","6033"
"France (FR)","08.03.2016 06:00 - 08.03.2016 07:00 (CET/CEST)","6404"
"France (FR)","08.03.2016 07:00 - 08.03.2016 08:00 (CET/CEST)","6597"
"France (FR)","08.03.2016 08:00 - 08.03.2016 09:00 (CET/CEST)","6646"
"France (FR)","08.03.2016 09:00 - 08.03.2016 10:00 (CET/CEST)","6758"
"France (FR)","08.03.2016 10:00 - 08.03.2016 11:00 (CET/CEST)","6856"
"France (FR)","08.03.2016 11:00 - 08.03.2016 12:00 (CET/CEST)","6867"
"France (FR)","08.03.2016 12:00 - 08.03.2016 13:00 (CET/CEST)","6899"
"France (FR)","08.03.2016 13:00 - 08.03.2016 14:00 (CET/CEST)","6903"
"France (FR)","08.03.2016 14:00 - 08.03.2016 15:00 (CET/CEST)","6632"
"France (FR)","08.03.2016 15:00 - 08.03.2016 16:00 (CET/CEST)","6364"
"France (FR)","08.03.2016 16:00 - 08.03.2016 17:00 (CET/CEST)","6360"
"France (FR)","08.03.2016 17:00 - 08.03.2016 18:00 (CET/CEST)","6523"
"France (FR)","08.03.2016 18:00 - 08.03.2016 19:00 (CET/CEST)","6661"
"France (FR)","08.03.2016 19:00 - 08.03.2016 20:00 (CET/CEST)","6805"
"France (FR)","08.03.2016 20:00 - 08.03.2016 21:00 (CET/CEST)","6785"
"France (FR)","08.03.2016 21:00 - 08.03.2016 22:00 (CET/CEST)","6670"
"France (FR)","08.03.2016 22:00 - 08.03.2016 23:00 (CET/CEST)","6579"
"France (FR)","08.03.2016 23:00 - 09.03.2016 00:00 (CET/CEST)","6523"
"France (FR)","09.03.2016 00:00 - 09.03.2016 01:00 (CET/CEST)","6369"
"France (FR)","09.03.2016 01:00 - 09.03.2016 02:00 (CET/CEST)","6152"
"France (FR)","09.03.2016 02:00 - 09.03.2016 03:00 (CET/CEST)","5970"
"France (FR)","09.03.2016 03:00 - 09.03.2016 04:00 (CET/CEST)","5754"
"France (FR)","09.03.2016 04:00 - 09.03.2016 05:00 (CET/CEST)","5726"
"France (FR)","09.03.2016 05:00 - 09.03.2016 06:00 (CET/CEST)","5855"
"France (FR)","09.03.2016 06:00 - 09.03.2016 07:00 (CET/CEST)","6194"
"France (FR)","09.03.2016 07:00 - 09.03.2016 08:00 (CET/CEST)","6394"
"France (FR)","09.03.2016 08:00 - 09.03.2016 09:00 (CET/CEST)","6527"
"France (FR)","09.03.2016 09:00 - 09.03.2016 10:00 (CET/CEST)","6549"
"France (FR)","09.03.2016 10:00 - 09.03.2016 11:00 (CET/CEST)","6581"
"France (FR)","09.03.2016 11:00 - 09.03.2016 12:00 (CET/CEST)","6568"
"France (FR)","09.03.2016 12:00 - 09.03.2016 13:00 (CET/CEST)","6441"
"France (FR)","09.03.2016 13:00 - 09.03.2016 14:00 (CET/CEST)","6418"
"France (FR)","09.03.2016 14:00 - 09.03.2016 15:00 (CET/CEST)","6398"
"France (FR)","09.03.2016 15:00 - 09.03.2016 16:00 (CET/CEST)","6366"
"France (FR)","09.03.2016 16:00 - 09.03.2016 17:00 (CET/CEST)","6353"
"France (FR)","09.03.2016 17:00 - 09.03.2016 18:00 (CET/CEST)","6529"
"France (FR)","09.03.2016 18:00 - 09.03.2016 19:00 (CET/CEST)","6726"
"France (FR)","09.03.2016 19:00 - 09.03.2016 20:00 (CET/CEST)","6879"
"France (FR)","09.03.2016 20:00 - 09.03.2016 21:00 (CET/CEST)","6865"
"France (FR)","09.03.2016 21:00 - 09.03.2016 22:00 (CET/CEST)","6691"
"France (FR)","09.03.2016 22:00 - 09.03.2016 23:00 (CET/CEST)","6445"
"France (FR)","09.03.2016 23:00 - 10.03.2016 00:00 (CET/CEST)","6384"
"France (FR)","10.03.2016 00:00 - 10.03.2016 01:00 (CET/CEST)","6358"
"France (FR)","10.03.2016 01:00 - 10.03.2016 02:00 (CET/CEST)","6079"
"France (FR)","10.03.2016 02:00 - 10.03.2016 03:00 (CET/CEST)","6005"
"France (FR)","10.03.2016 03:00 - 10.03.2016 04:00 (CET/CEST)","5889"
"France (FR)","10.03.2016 04:00 - 10.03.2016 05:00 (CET/CEST)","5854"
"France (FR)","10.03.2016 05:00 - 10.03.2016 06:00 (CET/CEST)","6053"
"France (FR)","10.03.2016 06:00 - 10.03.2016 07:00 (CET/CEST)","6497"
"France (FR)","10.03.2016 07:00 - 10.03.2016 08:00 (CET/CEST)","6722"
"France (FR)","10.03.2016 08:00 - 10.03.2016 09:00 (CET/CEST)","6692"
"France (FR)","10.03.2016 09:00 - 10.03.2016 10:00 (CET/CEST)","6682"
"France (FR)","10.03.2016 10:00 - 10.03.2016 11:00 (CET/CEST)","6676"
"France (FR)","10.03.2016 11:00 - 10.03.2016 12:00 (CET/CEST)","6794"
"France (FR)","10.03.2016 12:00 - 10.03.2016 13:00 (CET/CEST)","6593"
"France (FR)","10.03.2016 13:00 - 10.03.2016 14:00 (CET/CEST)","6466"
"France (FR)","10.03.2016 14:00 - 10.03.2016 15:00 (CET/CEST)","6122"
"France (FR)","10.03.2016 15:00 - 10.03.2016 16:00 (CET/CEST)","6034"
"France (FR)","10.03.2016 16:00 - 10.03.2016 17:00 (CET/CEST)","6177"
"France (FR)","10.03.2016 17:00 - 10.03.2016 18:00 (CET/CEST)","6588"
"France (FR)","10.03.2016 18:00 - 10.03.2016 19:00 (CET/CEST)","6929"
"France (FR)","10.03.2016 19:00 - 10.03.2016 20:00 (CET/CEST)","6997"
"France (FR)","10.03.2016 20:00 - 10.03.2016 21:00 (CET/CEST)","7015"
