"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"France (FR)","03.08.2020 03:00 - 03.08.2020 04:00 (CET/CEST)","3254"
"France (FR)","03.08.2020 04:00 - 03.08.2020 05:00 (CET/CEST)","3167"
"France (FR)","03.08.2020 05:00 - 03.08.2020 06:00 (CET/CEST)","3191"
"France (FR)","03.08.2020 06:00 - 03.08.2020 07:00 (CET/CEST)","3299"
"France (FR)","03.08.2020 07:00 - 03.08.2020 08:00 (CET/CEST)","3365"
"France (FR)","03.08.2020 08:00 - 03.08.2020 09:00 (CET/CEST)","3632"
"France (FR)","03.08.2020 09:00 - 03.08.2020 10:00 (CET/CEST)","3780"
"France (FR)","03.08.2020 10:00 - 03.08.2020 11:00 (CET/CEST)","3871"
"France (FR)","03.08.2020 11:00 - 03.08.2020 12:00 (CET/CEST)","3985"
"France (FR)","03.08.2020 12:00 - 03.08.2020 13:00 (CET/CEST)","4193"
"France (FR)","03.08.2020 13:00 - 03.08.2020 14:00 (CET/CEST)","4113"
"France (FR)","03.08.2020 14:00 - 03.08.2020 15:00 (CET/CEST)","3893"
"France (FR)","03.08.2020 15:00 - 03.08.2020 16:00 (CET/CEST)","3675"
"France (FR)","03.08.2020 16:00 - 03.08.2020 17:00 (CET/CEST)","3583"
"France (FR)","03.08.2020 17:00 - 03.08.2020 18:00 (CET/CEST)","3628"
"France (FR)","03.08.2020 18:00 - 03.08.2020 19:00 (CET/CEST)","3817"
"France (FR)","03.08.2020 19:00 - 03.08.2020 20:00 (CET/CEST)","3972"
"France (FR)","03.08.2020 20:00 - 03.08.2020 21:00 (CET/CEST)","3998"
"France (FR)","03.08.2020 21:00 - 03.08.2020 22:00 (CET/CEST)","3923"
"France (FR)","03.08.2020 22:00 - 03.08.2020 23:00 (CET/CEST)","3932"
"France (FR)","03.08.2020 23:00 - 04.08.2020 00:00 (CET/CEST)","4013"
"France (FR)","04.08.2020 00:00 - 04.08.2020 01:00 (CET/CEST)","3881"
"France (FR)","04.08.2020 01:00 - 04.08.2020 02:00 (CET/CEST)","3632"
"France (FR)","04.08.2020 02:00 - 04.08.2020 03:00 (CET/CEST)","3508"
"France (FR)","04.08.2020 03:00 - 04.08.2020 04:00 (CET/CEST)","3497"
"France (FR)","04.08.2020 04:00 - 04.08.2020 05:00 (CET/CEST)","3485"
"France (FR)","04.08.2020 05:00 - 04.08.2020 06:00 (CET/CEST)","3465"
"France (FR)","04.08.2020 06:00 - 04.08.2020 07:00 (CET/CEST)","3571"
"France (FR)","04.08.2020 07:00 - 04.08.2020 08:00 (CET/CEST)","3778"
"France (FR)","04.08.2020 08:00 - 04.08.2020 09:00 (CET/CEST)","3864"
"France (FR)","04.08.2020 09:00 - 04.08.2020 10:00 (CET/CEST)","3949"
"France (FR)","04.08.2020 10:00 - 04.08.2020 11:00 (CET/CEST)","3888"
"France (FR)","04.08.2020 11:00 - 04.08.2020 12:00 (CET/CEST)","3922"
"France (FR)","04.08.2020 12:00 - 04.08.2020 13:00 (CET/CEST)","3937"
"France (FR)","04.08.2020 13:00 - 04.08.2020 14:00 (CET/CEST)","3960"
"France (FR)","04.08.2020 14:00 - 04.08.2020 15:00 (CET/CEST)","3995"
"France (FR)","04.08.2020 15:00 - 04.08.2020 16:00 (CET/CEST)","4092"
"France (FR)","04.08.2020 16:00 - 04.08.2020 17:00 (CET/CEST)","4063"
"France (FR)","04.08.2020 17:00 - 04.08.2020 18:00 (CET/CEST)","4176"
"France (FR)","04.08.2020 18:00 - 04.08.2020 19:00 (CET/CEST)","4291"
"France (FR)","04.08.2020 19:00 - 04.08.2020 20:00 (CET/CEST)","4335"
"France (FR)","04.08.2020 20:00 - 04.08.2020 21:00 (CET/CEST)","4321"
"France (FR)","04.08.2020 21:00 - 04.08.2020 22:00 (CET/CEST)","4268"
"France (FR)","04.08.2020 22:00 - 04.08.2020 23:00 (CET/CEST)","4125"
"France (FR)","04.08.2020 23:00 - 05.08.2020 00:00 (CET/CEST)","3949"
"France (FR)","05.08.2020 00:00 - 05.08.2020 01:00 (CET/CEST)","3781"
"France (FR)","05.08.2020 01:00 - 05.08.2020 02:00 (CET/CEST)","3736"
"France (FR)","05.08.2020 02:00 - 05.08.2020 03:00 (CET/CEST)","3643"
"France (FR)","05.08.2020 03:00 - 05.08.2020 04:00 (CET/CEST)","3582"
"France (FR)","05.08.2020 04:00 - 05.08.2020 05:00 (CET/CEST)","3597"
"France (FR)","05.08.2020 05:00 - 05.08.2020 06:00 (CET/CEST)","3584"
"France (FR)","05.08.2020 06:00 - 05.08.2020 07:00 (CET/CEST)","3573"
"France (FR)","05.08.2020 07:00 - 05.08.2020 08:00 (CET/CEST)","3738"
"France (FR)","05.08.2020 08:00 - 05.08.2020 09:00 (CET/CEST)","3817"
"France (FR)","05.08.2020 09:00 - 05.08.2020 10:00 (CET/CEST)","3804"
"France (FR)","05.08.2020 10:00 - 05.08.2020 11:00 (CET/CEST)","3728"
"France (FR)","05.08.2020 11:00 - 05.08.2020 12:00 (CET/CEST)","3570"
"France (FR)","05.08.2020 12:00 - 05.08.2020 13:00 (CET/CEST)","3627"
"France (FR)","05.08.2020 13:00 - 05.08.2020 14:00 (CET/CEST)","3774"
"France (FR)","05.08.2020 14:00 - 05.08.2020 15:00 (CET/CEST)","3620"
"France (FR)","05.08.2020 15:00 - 05.08.2020 16:00 (CET/CEST)","3580"
"France (FR)","05.08.2020 16:00 - 05.08.2020 17:00 (CET/CEST)","3670"
"France (FR)","05.08.2020 17:00 - 05.08.2020 18:00 (CET/CEST)","3767"
"France (FR)","05.08.2020 18:00 - 05.08.2020 19:00 (CET/CEST)","3902"
"France (FR)","05.08.2020 19:00 - 05.08.2020 20:00 (CET/CEST)","4138"
"France (FR)","05.08.2020 20:00 - 05.08.2020 21:00 (CET/CEST)","4120"
"France (FR)","05.08.2020 21:00 - 05.08.2020 22:00 (CET/CEST)","4075"
"France (FR)","05.08.2020 22:00 - 05.08.2020 23:00 (CET/CEST)","4079"
"France (FR)","05.08.2020 23:00 - 06.08.2020 00:00 (CET/CEST)","4019"
"France (FR)","06.08.2020 00:00 - 06.08.2020 01:00 (CET/CEST)","3799"
"France (FR)","06.08.2020 01:00 - 06.08.2020 02:00 (CET/CEST)","3615"
"France (FR)","06.08.2020 02:00 - 06.08.2020 03:00 (CET/CEST)","3498"
"France (FR)","06.08.2020 03:00 - 06.08.2020 04:00 (CET/CEST)","3400"
"France (FR)","06.08.2020 04:00 - 06.08.2020 05:00 (CET/CEST)","3358"
"France (FR)","06.08.2020 05:00 - 06.08.2020 06:00 (CET/CEST)","3488"
"France (FR)","06.08.2020 06:00 - 06.08.2020 07:00 (CET/CEST)","3539"
"France (FR)","06.08.2020 07:00 - 06.08.2020 08:00 (CET/CEST)","3543"
"France (FR)","06.08.2020 08:00 - 06.08.2020 09:00 (CET/CEST)","3631"
"France (FR)","06.08.2020 09:00 - 06.08.2020 10:00 (CET/CEST)","3727"
"France (FR)","06.08.2020 10:00 - 06.08.2020 11:00 (CET/CEST)","3773"
"France (FR)","06.08.2020 11:00 - 06.08.2020 12:00 (CET/CEST)","3732"
"France (FR)","06.08.2020 12:00 - 06.08.2020 13:00 (CET/CEST)","3709"
"France (FR)","06.08.2020 13:00 - 06.08.2020 14:00 (CET/CEST)","3803"
"France (FR)","06.08.2020 14:00 - 06.08.2020 15:00 (CET/CEST)","3847"
"France (FR)","06.08.2020 15:00 - 06.08.2020 16:00 (CET/CEST)","3892"
"France (FR)","06.08.2020 16:00 - 06.08.2020 17:00 (CET/CEST)","3910"
"France (FR)","06.08.2020 17:00 - 06.08.2020 18:00 (CET/CEST)","4037"
"France (FR)","06.08.2020 18:00 - 06.08.2020 19:00 (CET/CEST)","4109"
"France (FR)","06.08.2020 19:00 - 06.08.2020 20:00 (CET/CEST)","4329"
"France (FR)","06.08.2020 20:00 - 06.08.2020 21:00 (CET/CEST)","4341"
"France (FR)","06.08.2020 21:00 - 06.08.2020 22:00 (CET/CEST)","4196"
"France (FR)","06.08.2020 22:00 - 06.08.2020 23:00 (CET/CEST)","4080"
"France (FR)","06.08.2020 23:00 - 07.08.2020 00:00 (CET/CEST)","3957"
"France (FR)","07.08.2020 00:00 - 07.08.2020 01:00 (CET/CEST)","3640"
"France (FR)","07.08.2020 01:00 - 07.08.2020 02:00 (CET/CEST)","3516"
"France (FR)","07.08.2020 02:00 - 07.08.2020 03:00 (CET/CEST)","3436"
"France (FR)","07.08.2020 03:00 - 07.08.2020 04:00 (CET/CEST)","3425"
"France (FR)","07.08.2020 04:00 - 07.08.2020 05:00 (CET/CEST)","3410"
"France (FR)","07.08.2020 05:00 - 07.08.2020 06:00 (CET/CEST)","3364"
"France (FR)","07.08.2020 06:00 - 07.08.2020 07:00 (CET/CEST)","3505"
"France (FR)","07.08.2020 07:00 - 07.08.2020 08:00 (CET/CEST)","3625"
"France (FR)","07.08.2020 08:00 - 07.08.2020 09:00 (CET/CEST)","3835"
"France (FR)","07.08.2020 09:00 - 07.08.2020 10:00 (CET/CEST)","3912"
"France (FR)","07.08.2020 10:00 - 07.08.2020 11:00 (CET/CEST)","3829"
"France (FR)","07.08.2020 11:00 - 07.08.2020 12:00 (CET/CEST)","3843"
"France (FR)","07.08.2020 12:00 - 07.08.2020 13:00 (CET/CEST)","3800"
"France (FR)","07.08.2020 13:00 - 07.08.2020 14:00 (CET/CEST)","3772"
"France (FR)","07.08.2020 14:00 - 07.08.2020 15:00 (CET/CEST)","3825"
"France (FR)","07.08.2020 15:00 - 07.08.2020 16:00 (CET/CEST)","3794"
"France (FR)","07.08.2020 16:00 - 07.08.2020 17:00 (CET/CEST)","3798"
"France (FR)","07.08.2020 17:00 - 07.08.2020 18:00 (CET/CEST)","3990"
"France (FR)","07.08.2020 18:00 - 07.08.2020 19:00 (CET/CEST)","4168"
"France (FR)","07.08.2020 19:00 - 07.08.2020 20:00 (CET/CEST)","4384"
"France (FR)","07.08.2020 20:00 - 07.08.2020 21:00 (CET/CEST)","4392"
"France (FR)","07.08.2020 21:00 - 07.08.2020 22:00 (CET/CEST)","4205"
"France (FR)","07.08.2020 22:00 - 07.08.2020 23:00 (CET/CEST)","4079"
"France (FR)","07.08.2020 23:00 - 08.08.2020 00:00 (CET/CEST)","3928"
"France (FR)","08.08.2020 00:00 - 08.08.2020 01:00 (CET/CEST)","3730"
"France (FR)","08.08.2020 01:00 - 08.08.2020 02:00 (CET/CEST)","3467"
"France (FR)","08.08.2020 02:00 - 08.08.2020 03:00 (CET/CEST)","3380"
"France (FR)","08.08.2020 03:00 - 08.08.2020 04:00 (CET/CEST)","3316"
"France (FR)","08.08.2020 04:00 - 08.08.2020 05:00 (CET/CEST)","3301"
"France (FR)","08.08.2020 05:00 - 08.08.2020 06:00 (CET/CEST)","3354"
"France (FR)","08.08.2020 06:00 - 08.08.2020 07:00 (CET/CEST)","3499"
"France (FR)","08.08.2020 07:00 - 08.08.2020 08:00 (CET/CEST)","3665"
"France (FR)","08.08.2020 08:00 - 08.08.2020 09:00 (CET/CEST)","3638"
"France (FR)","08.08.2020 09:00 - 08.08.2020 10:00 (CET/CEST)","3648"
"France (FR)","08.08.2020 10:00 - 08.08.2020 11:00 (CET/CEST)","3628"
"France (FR)","08.08.2020 11:00 - 08.08.2020 12:00 (CET/CEST)","3713"
"France (FR)","08.08.2020 12:00 - 08.08.2020 13:00 (CET/CEST)","3776"
"France (FR)","08.08.2020 13:00 - 08.08.2020 14:00 (CET/CEST)","3780"
"France (FR)","08.08.2020 14:00 - 08.08.2020 15:00 (CET/CEST)","3660"
"France (FR)","08.08.2020 15:00 - 08.08.2020 16:00 (CET/CEST)","3671"
"France (FR)","08.08.2020 16:00 - 08.08.2020 17:00 (CET/CEST)","3805"
"France (FR)","08.08.2020 17:00 - 08.08.2020 18:00 (CET/CEST)","3904"
"France (FR)","08.08.2020 18:00 - 08.08.2020 19:00 (CET/CEST)","4187"
"France (FR)","08.08.2020 19:00 - 08.08.2020 20:00 (CET/CEST)","4287"
"France (FR)","08.08.2020 20:00 - 08.08.2020 21:00 (CET/CEST)","4240"
"France (FR)","08.08.2020 21:00 - 08.08.2020 22:00 (CET/CEST)","4243"
"France (FR)","08.08.2020 22:00 - 08.08.2020 23:00 (CET/CEST)","4147"
"France (FR)","08.08.2020 23:00 - 09.08.2020 00:00 (CET/CEST)","4052"
"France (FR)","09.08.2020 00:00 - 09.08.2020 01:00 (CET/CEST)","3830"
"France (FR)","09.08.2020 01:00 - 09.08.2020 02:00 (CET/CEST)","3539"
"France (FR)","09.08.2020 02:00 - 09.08.2020 03:00 (CET/CEST)","3374"
"France (FR)","09.08.2020 03:00 - 09.08.2020 04:00 (CET/CEST)","3438"
"France (FR)","09.08.2020 04:00 - 09.08.2020 05:00 (CET/CEST)","3437"
"France (FR)","09.08.2020 05:00 - 09.08.2020 06:00 (CET/CEST)","3487"
"France (FR)","09.08.2020 06:00 - 09.08.2020 07:00 (CET/CEST)","3419"
"France (FR)","09.08.2020 07:00 - 09.08.2020 08:00 (CET/CEST)","3257"
"France (FR)","09.08.2020 08:00 - 09.08.2020 09:00 (CET/CEST)","3206"
"France (FR)","09.08.2020 09:00 - 09.08.2020 10:00 (CET/CEST)","3165"
"France (FR)","09.08.2020 10:00 - 09.08.2020 11:00 (CET/CEST)","3140"
"France (FR)","09.08.2020 11:00 - 09.08.2020 12:00 (CET/CEST)","3168"
"France (FR)","09.08.2020 12:00 - 09.08.2020 13:00 (CET/CEST)","3174"
"France (FR)","09.08.2020 13:00 - 09.08.2020 14:00 (CET/CEST)","3181"
"France (FR)","09.08.2020 14:00 - 09.08.2020 15:00 (CET/CEST)","3162"
"France (FR)","09.08.2020 15:00 - 09.08.2020 16:00 (CET/CEST)","3306"
"France (FR)","09.08.2020 16:00 - 09.08.2020 17:00 (CET/CEST)","3538"
"France (FR)","09.08.2020 17:00 - 09.08.2020 18:00 (CET/CEST)","3668"
"France (FR)","09.08.2020 18:00 - 09.08.2020 19:00 (CET/CEST)","3748"
"France (FR)","09.08.2020 19:00 - 09.08.2020 20:00 (CET/CEST)","3862"
"France (FR)","09.08.2020 20:00 - 09.08.2020 21:00 (CET/CEST)","3914"
"France (FR)","09.08.2020 21:00 - 09.08.2020 22:00 (CET/CEST)","3951"
"France (FR)","09.08.2020 22:00 - 09.08.2020 23:00 (CET/CEST)","3948"
"France (FR)","09.08.2020 23:00 - 10.08.2020 00:00 (CET/CEST)","3719"
"France (FR)","10.08.2020 00:00 - 10.08.2020 01:00 (CET/CEST)","3510"
"France (FR)","10.08.2020 01:00 - 10.08.2020 02:00 (CET/CEST)","3232"
"France (FR)","10.08.2020 02:00 - 10.08.2020 03:00 (CET/CEST)","3158"
"France (FR)","10.08.2020 03:00 - 10.08.2020 04:00 (CET/CEST)","3251"
"France (FR)","10.08.2020 04:00 - 10.08.2020 05:00 (CET/CEST)","3319"
"France (FR)","10.08.2020 05:00 - 10.08.2020 06:00 (CET/CEST)","3371"
"France (FR)","10.08.2020 06:00 - 10.08.2020 07:00 (CET/CEST)","3503"
"France (FR)","10.08.2020 07:00 - 10.08.2020 08:00 (CET/CEST)","3653"
"France (FR)","10.08.2020 08:00 - 10.08.2020 09:00 (CET/CEST)","3756"
"France (FR)","10.08.2020 09:00 - 10.08.2020 10:00 (CET/CEST)","3706"
"France (FR)","10.08.2020 10:00 - 10.08.2020 11:00 (CET/CEST)","3675"
"France (FR)","10.08.2020 11:00 - 10.08.2020 12:00 (CET/CEST)","3691"
"France (FR)","10.08.2020 12:00 - 10.08.2020 13:00 (CET/CEST)","3691"
"France (FR)","10.08.2020 13:00 - 10.08.2020 14:00 (CET/CEST)","3576"
"France (FR)","10.08.2020 14:00 - 10.08.2020 15:00 (CET/CEST)","3525"
"France (FR)","10.08.2020 15:00 - 10.08.2020 16:00 (CET/CEST)","3578"
"France (FR)","10.08.2020 16:00 - 10.08.2020 17:00 (CET/CEST)","3678"
"France (FR)","10.08.2020 17:00 - 10.08.2020 18:00 (CET/CEST)","3871"
"France (FR)","10.08.2020 18:00 - 10.08.2020 19:00 (CET/CEST)","4175"
"France (FR)","10.08.2020 19:00 - 10.08.2020 20:00 (CET/CEST)","4318"
"France (FR)","10.08.2020 20:00 - 10.08.2020 21:00 (CET/CEST)","4205"
"France (FR)","10.08.2020 21:00 - 10.08.2020 22:00 (CET/CEST)","4145"
"France (FR)","10.08.2020 22:00 - 10.08.2020 23:00 (CET/CEST)","3966"
"France (FR)","10.08.2020 23:00 - 11.08.2020 00:00 (CET/CEST)","3770"
"France (FR)","11.08.2020 00:00 - 11.08.2020 01:00 (CET/CEST)","3418"
"France (FR)","11.08.2020 01:00 - 11.08.2020 02:00 (CET/CEST)","3199"
"France (FR)","11.08.2020 02:00 - 11.08.2020 03:00 (CET/CEST)","3061"
"France (FR)","11.08.2020 03:00 - 11.08.2020 04:00 (CET/CEST)","3059"
"France (FR)","11.08.2020 04:00 - 11.08.2020 05:00 (CET/CEST)","3166"
"France (FR)","11.08.2020 05:00 - 11.08.2020 06:00 (CET/CEST)","3307"
"France (FR)","11.08.2020 06:00 - 11.08.2020 07:00 (CET/CEST)","3453"
"France (FR)","11.08.2020 07:00 - 11.08.2020 08:00 (CET/CEST)","3578"
"France (FR)","11.08.2020 08:00 - 11.08.2020 09:00 (CET/CEST)","3715"
"France (FR)","11.08.2020 09:00 - 11.08.2020 10:00 (CET/CEST)","3742"
"France (FR)","11.08.2020 10:00 - 11.08.2020 11:00 (CET/CEST)","3748"
"France (FR)","11.08.2020 11:00 - 11.08.2020 12:00 (CET/CEST)","3705"
"France (FR)","11.08.2020 12:00 - 11.08.2020 13:00 (CET/CEST)","3720"
"France (FR)","11.08.2020 13:00 - 11.08.2020 14:00 (CET/CEST)","3751"
"France (FR)","11.08.2020 14:00 - 11.08.2020 15:00 (CET/CEST)","3487"
"France (FR)","11.08.2020 15:00 - 11.08.2020 16:00 (CET/CEST)","3381"
"France (FR)","11.08.2020 16:00 - 11.08.2020 17:00 (CET/CEST)","3519"
"France (FR)","11.08.2020 17:00 - 11.08.2020 18:00 (CET/CEST)","3816"
"France (FR)","11.08.2020 18:00 - 11.08.2020 19:00 (CET/CEST)","4050"
"France (FR)","11.08.2020 19:00 - 11.08.2020 20:00 (CET/CEST)","4122"
"France (FR)","11.08.2020 20:00 - 11.08.2020 21:00 (CET/CEST)","4081"
"France (FR)","11.08.2020 21:00 - 11.08.2020 22:00 (CET/CEST)","3964"
"France (FR)","11.08.2020 22:00 - 11.08.2020 23:00 (CET/CEST)","3956"
"France (FR)","11.08.2020 23:00 - 12.08.2020 00:00 (CET/CEST)","3735"
"France (FR)","12.08.2020 00:00 - 12.08.2020 01:00 (CET/CEST)","3429"
"France (FR)","12.08.2020 01:00 - 12.08.2020 02:00 (CET/CEST)","3102"
"France (FR)","12.08.2020 02:00 - 12.08.2020 03:00 (CET/CEST)","3034"
"France (FR)","12.08.2020 03:00 - 12.08.2020 04:00 (CET/CEST)","2978"
"France (FR)","12.08.2020 04:00 - 12.08.2020 05:00 (CET/CEST)","2987"
"France (FR)","12.08.2020 05:00 - 12.08.2020 06:00 (CET/CEST)","3034"
"France (FR)","12.08.2020 06:00 - 12.08.2020 07:00 (CET/CEST)","3087"
"France (FR)","12.08.2020 07:00 - 12.08.2020 08:00 (CET/CEST)","3315"
"France (FR)","12.08.2020 08:00 - 12.08.2020 09:00 (CET/CEST)","3503"
"France (FR)","12.08.2020 09:00 - 12.08.2020 10:00 (CET/CEST)","3384"
"France (FR)","12.08.2020 10:00 - 12.08.2020 11:00 (CET/CEST)","3432"
"France (FR)","12.08.2020 11:00 - 12.08.2020 12:00 (CET/CEST)","3565"
"France (FR)","12.08.2020 12:00 - 12.08.2020 13:00 (CET/CEST)","3678"
"France (FR)","12.08.2020 13:00 - 12.08.2020 14:00 (CET/CEST)","3399"
"France (FR)","12.08.2020 14:00 - 12.08.2020 15:00 (CET/CEST)","3227"
"France (FR)","12.08.2020 15:00 - 12.08.2020 16:00 (CET/CEST)","3153"
"France (FR)","12.08.2020 16:00 - 12.08.2020 17:00 (CET/CEST)","3147"
"France (FR)","12.08.2020 17:00 - 12.08.2020 18:00 (CET/CEST)","3439"
"France (FR)","12.08.2020 18:00 - 12.08.2020 19:00 (CET/CEST)","3845"
"France (FR)","12.08.2020 19:00 - 12.08.2020 20:00 (CET/CEST)","3967"
"France (FR)","12.08.2020 20:00 - 12.08.2020 21:00 (CET/CEST)","3886"
"France (FR)","12.08.2020 21:00 - 12.08.2020 22:00 (CET/CEST)","3738"
"France (FR)","12.08.2020 22:00 - 12.08.2020 23:00 (CET/CEST)","3590"
"France (FR)","12.08.2020 23:00 - 13.08.2020 00:00 (CET/CEST)","3404"
"France (FR)","13.08.2020 00:00 - 13.08.2020 01:00 (CET/CEST)","3090"
"France (FR)","13.08.2020 01:00 - 13.08.2020 02:00 (CET/CEST)","2826"
"France (FR)","13.08.2020 02:00 - 13.08.2020 03:00 (CET/CEST)","2651"
"France (FR)","13.08.2020 03:00 - 13.08.2020 04:00 (CET/CEST)","2642"
"France (FR)","13.08.2020 04:00 - 13.08.2020 05:00 (CET/CEST)","2649"
"France (FR)","13.08.2020 05:00 - 13.08.2020 06:00 (CET/CEST)","2784"
"France (FR)","13.08.2020 06:00 - 13.08.2020 07:00 (CET/CEST)","2986"
"France (FR)","13.08.2020 07:00 - 13.08.2020 08:00 (CET/CEST)","3172"
"France (FR)","13.08.2020 08:00 - 13.08.2020 09:00 (CET/CEST)","3266"
"France (FR)","13.08.2020 09:00 - 13.08.2020 10:00 (CET/CEST)","3211"
"France (FR)","13.08.2020 10:00 - 13.08.2020 11:00 (CET/CEST)","3326"
"France (FR)","13.08.2020 11:00 - 13.08.2020 12:00 (CET/CEST)","3392"
"France (FR)","13.08.2020 12:00 - 13.08.2020 13:00 (CET/CEST)","3395"
"France (FR)","13.08.2020 13:00 - 13.08.2020 14:00 (CET/CEST)","3291"
"France (FR)","13.08.2020 14:00 - 13.08.2020 15:00 (CET/CEST)","3120"
"France (FR)","13.08.2020 15:00 - 13.08.2020 16:00 (CET/CEST)","3157"
"France (FR)","13.08.2020 16:00 - 13.08.2020 17:00 (CET/CEST)","3247"
"France (FR)","13.08.2020 17:00 - 13.08.2020 18:00 (CET/CEST)","3426"
"France (FR)","13.08.2020 18:00 - 13.08.2020 19:00 (CET/CEST)","3647"
"France (FR)","13.08.2020 19:00 - 13.08.2020 20:00 (CET/CEST)","3949"
"France (FR)","13.08.2020 20:00 - 13.08.2020 21:00 (CET/CEST)","3921"
"France (FR)","13.08.2020 21:00 - 13.08.2020 22:00 (CET/CEST)","3835"
"France (FR)","13.08.2020 22:00 - 13.08.2020 23:00 (CET/CEST)","3776"
"France (FR)","13.08.2020 23:00 - 14.08.2020 00:00 (CET/CEST)","3523"
"France (FR)","14.08.2020 00:00 - 14.08.2020 01:00 (CET/CEST)","3255"
"France (FR)","14.08.2020 01:00 - 14.08.2020 02:00 (CET/CEST)","3114"
"France (FR)","14.08.2020 02:00 - 14.08.2020 03:00 (CET/CEST)","2907"
"France (FR)","14.08.2020 03:00 - 14.08.2020 04:00 (CET/CEST)","2940"
"France (FR)","14.08.2020 04:00 - 14.08.2020 05:00 (CET/CEST)","2973"
"France (FR)","14.08.2020 05:00 - 14.08.2020 06:00 (CET/CEST)","2993"
"France (FR)","14.08.2020 06:00 - 14.08.2020 07:00 (CET/CEST)","3141"
"France (FR)","14.08.2020 07:00 - 14.08.2020 08:00 (CET/CEST)","3281"
"France (FR)","14.08.2020 08:00 - 14.08.2020 09:00 (CET/CEST)","3550"
"France (FR)","14.08.2020 09:00 - 14.08.2020 10:00 (CET/CEST)","3514"
"France (FR)","14.08.2020 10:00 - 14.08.2020 11:00 (CET/CEST)","3534"
"France (FR)","14.08.2020 11:00 - 14.08.2020 12:00 (CET/CEST)","3610"
"France (FR)","14.08.2020 12:00 - 14.08.2020 13:00 (CET/CEST)","3610"
"France (FR)","14.08.2020 13:00 - 14.08.2020 14:00 (CET/CEST)","3519"
"France (FR)","14.08.2020 14:00 - 14.08.2020 15:00 (CET/CEST)","3354"
"France (FR)","14.08.2020 15:00 - 14.08.2020 16:00 (CET/CEST)","3317"
"France (FR)","14.08.2020 16:00 - 14.08.2020 17:00 (CET/CEST)","3350"
"France (FR)","14.08.2020 17:00 - 14.08.2020 18:00 (CET/CEST)","3528"
"France (FR)","14.08.2020 18:00 - 14.08.2020 19:00 (CET/CEST)","3788"
"France (FR)","14.08.2020 19:00 - 14.08.2020 20:00 (CET/CEST)","3975"
"France (FR)","14.08.2020 20:00 - 14.08.2020 21:00 (CET/CEST)","4037"
"France (FR)","14.08.2020 21:00 - 14.08.2020 22:00 (CET/CEST)","3904"
"France (FR)","14.08.2020 22:00 - 14.08.2020 23:00 (CET/CEST)","3839"
"France (FR)","14.08.2020 23:00 - 15.08.2020 00:00 (CET/CEST)","3627"
"France (FR)","15.08.2020 00:00 - 15.08.2020 01:00 (CET/CEST)","3369"
"France (FR)","15.08.2020 01:00 - 15.08.2020 02:00 (CET/CEST)","3200"
"France (FR)","15.08.2020 02:00 - 15.08.2020 03:00 (CET/CEST)","3084"
"France (FR)","15.08.2020 03:00 - 15.08.2020 04:00 (CET/CEST)","2938"
"France (FR)","15.08.2020 04:00 - 15.08.2020 05:00 (CET/CEST)","2928"
"France (FR)","15.08.2020 05:00 - 15.08.2020 06:00 (CET/CEST)","2956"
"France (FR)","15.08.2020 06:00 - 15.08.2020 07:00 (CET/CEST)","2954"
"France (FR)","15.08.2020 07:00 - 15.08.2020 08:00 (CET/CEST)","2784"
"France (FR)","15.08.2020 08:00 - 15.08.2020 09:00 (CET/CEST)","2837"
"France (FR)","15.08.2020 09:00 - 15.08.2020 10:00 (CET/CEST)","2871"
"France (FR)","15.08.2020 10:00 - 15.08.2020 11:00 (CET/CEST)","2899"
"France (FR)","15.08.2020 11:00 - 15.08.2020 12:00 (CET/CEST)","2880"
"France (FR)","15.08.2020 12:00 - 15.08.2020 13:00 (CET/CEST)","2774"
"France (FR)","15.08.2020 13:00 - 15.08.2020 14:00 (CET/CEST)","2805"
"France (FR)","15.08.2020 14:00 - 15.08.2020 15:00 (CET/CEST)","2750"
"France (FR)","15.08.2020 15:00 - 15.08.2020 16:00 (CET/CEST)","2650"
"France (FR)","15.08.2020 16:00 - 15.08.2020 17:00 (CET/CEST)","2718"
"France (FR)","15.08.2020 17:00 - 15.08.2020 18:00 (CET/CEST)","3013"
"France (FR)","15.08.2020 18:00 - 15.08.2020 19:00 (CET/CEST)","3129"
"France (FR)","15.08.2020 19:00 - 15.08.2020 20:00 (CET/CEST)","3221"
"France (FR)","15.08.2020 20:00 - 15.08.2020 21:00 (CET/CEST)","3325"
"France (FR)","15.08.2020 21:00 - 15.08.2020 22:00 (CET/CEST)","3298"
"France (FR)","15.08.2020 22:00 - 15.08.2020 23:00 (CET/CEST)","3261"
"France (FR)","15.08.2020 23:00 - 16.08.2020 00:00 (CET/CEST)","3029"
"France (FR)","16.08.2020 00:00 - 16.08.2020 01:00 (CET/CEST)","2832"
"France (FR)","16.08.2020 01:00 - 16.08.2020 02:00 (CET/CEST)","2647"
"France (FR)","16.08.2020 02:00 - 16.08.2020 03:00 (CET/CEST)","2584"
"France (FR)","16.08.2020 03:00 - 16.08.2020 04:00 (CET/CEST)","2537"
"France (FR)","16.08.2020 04:00 - 16.08.2020 05:00 (CET/CEST)","2511"
"France (FR)","16.08.2020 05:00 - 16.08.2020 06:00 (CET/CEST)","2532"
"France (FR)","16.08.2020 06:00 - 16.08.2020 07:00 (CET/CEST)","2484"
"France (FR)","16.08.2020 07:00 - 16.08.2020 08:00 (CET/CEST)","2416"
