"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"France (FR)","23.03.2017 02:00 - 23.03.2017 03:00 (CET/CEST)","4775"
"France (FR)","23.03.2017 03:00 - 23.03.2017 04:00 (CET/CEST)","4742"
"France (FR)","23.03.2017 04:00 - 23.03.2017 05:00 (CET/CEST)","4824"
"France (FR)","23.03.2017 05:00 - 23.03.2017 06:00 (CET/CEST)","4982"
"France (FR)","23.03.2017 06:00 - 23.03.2017 07:00 (CET/CEST)","5489"
"France (FR)","23.03.2017 07:00 - 23.03.2017 08:00 (CET/CEST)","6108"
"France (FR)","23.03.2017 08:00 - 23.03.2017 09:00 (CET/CEST)","6368"
"France (FR)","23.03.2017 09:00 - 23.03.2017 10:00 (CET/CEST)","6335"
"France (FR)","23.03.2017 10:00 - 23.03.2017 11:00 (CET/CEST)","6194"
"France (FR)","23.03.2017 11:00 - 23.03.2017 12:00 (CET/CEST)","5931"
"France (FR)","23.03.2017 12:00 - 23.03.2017 13:00 (CET/CEST)","5829"
"France (FR)","23.03.2017 13:00 - 23.03.2017 14:00 (CET/CEST)","5677"
"France (FR)","23.03.2017 14:00 - 23.03.2017 15:00 (CET/CEST)","5386"
"France (FR)","23.03.2017 15:00 - 23.03.2017 16:00 (CET/CEST)","5367"
"France (FR)","23.03.2017 16:00 - 23.03.2017 17:00 (CET/CEST)","5779"
"France (FR)","23.03.2017 17:00 - 23.03.2017 18:00 (CET/CEST)","6133"
"France (FR)","23.03.2017 18:00 - 23.03.2017 19:00 (CET/CEST)","6609"
"France (FR)","23.03.2017 19:00 - 23.03.2017 20:00 (CET/CEST)","6764"
"France (FR)","23.03.2017 20:00 - 23.03.2017 21:00 (CET/CEST)","6776"
"France (FR)","23.03.2017 21:00 - 23.03.2017 22:00 (CET/CEST)","6425"
"France (FR)","23.03.2017 22:00 - 23.03.2017 23:00 (CET/CEST)","6085"
"France (FR)","23.03.2017 23:00 - 24.03.2017 00:00 (CET/CEST)","5827"
"France (FR)","24.03.2017 00:00 - 24.03.2017 01:00 (CET/CEST)","5498"
"France (FR)","24.03.2017 01:00 - 24.03.2017 02:00 (CET/CEST)","5227"
"France (FR)","24.03.2017 02:00 - 24.03.2017 03:00 (CET/CEST)","5133"
"France (FR)","24.03.2017 03:00 - 24.03.2017 04:00 (CET/CEST)","5032"
"France (FR)","24.03.2017 04:00 - 24.03.2017 05:00 (CET/CEST)","5143"
"France (FR)","24.03.2017 05:00 - 24.03.2017 06:00 (CET/CEST)","5329"
"France (FR)","24.03.2017 06:00 - 24.03.2017 07:00 (CET/CEST)","5821"
"France (FR)","24.03.2017 07:00 - 24.03.2017 08:00 (CET/CEST)","6478"
"France (FR)","24.03.2017 08:00 - 24.03.2017 09:00 (CET/CEST)","6706"
"France (FR)","24.03.2017 09:00 - 24.03.2017 10:00 (CET/CEST)","6636"
"France (FR)","24.03.2017 10:00 - 24.03.2017 11:00 (CET/CEST)","6677"
"France (FR)","24.03.2017 11:00 - 24.03.2017 12:00 (CET/CEST)","6542"
"France (FR)","24.03.2017 12:00 - 24.03.2017 13:00 (CET/CEST)","6351"
"France (FR)","24.03.2017 13:00 - 24.03.2017 14:00 (CET/CEST)","6156"
"France (FR)","24.03.2017 14:00 - 24.03.2017 15:00 (CET/CEST)","5855"
"France (FR)","24.03.2017 15:00 - 24.03.2017 16:00 (CET/CEST)","5853"
"France (FR)","24.03.2017 16:00 - 24.03.2017 17:00 (CET/CEST)","6038"
"France (FR)","24.03.2017 17:00 - 24.03.2017 18:00 (CET/CEST)","6323"
"France (FR)","24.03.2017 18:00 - 24.03.2017 19:00 (CET/CEST)","6810"
"France (FR)","24.03.2017 19:00 - 24.03.2017 20:00 (CET/CEST)","6980"
"France (FR)","24.03.2017 20:00 - 24.03.2017 21:00 (CET/CEST)","6804"
"France (FR)","24.03.2017 21:00 - 24.03.2017 22:00 (CET/CEST)","6384"
"France (FR)","24.03.2017 22:00 - 24.03.2017 23:00 (CET/CEST)","6273"
"France (FR)","24.03.2017 23:00 - 25.03.2017 00:00 (CET/CEST)","6239"
"France (FR)","25.03.2017 00:00 - 25.03.2017 01:00 (CET/CEST)","6119"
"France (FR)","25.03.2017 01:00 - 25.03.2017 02:00 (CET/CEST)","6118"
"France (FR)","25.03.2017 02:00 - 25.03.2017 03:00 (CET/CEST)","5964"
"France (FR)","25.03.2017 03:00 - 25.03.2017 04:00 (CET/CEST)","5714"
"France (FR)","25.03.2017 04:00 - 25.03.2017 05:00 (CET/CEST)","5497"
"France (FR)","25.03.2017 05:00 - 25.03.2017 06:00 (CET/CEST)","5509"
"France (FR)","25.03.2017 06:00 - 25.03.2017 07:00 (CET/CEST)","5731"
"France (FR)","25.03.2017 07:00 - 25.03.2017 08:00 (CET/CEST)","5893"
"France (FR)","25.03.2017 08:00 - 25.03.2017 09:00 (CET/CEST)","6145"
"France (FR)","25.03.2017 09:00 - 25.03.2017 10:00 (CET/CEST)","6106"
"France (FR)","25.03.2017 10:00 - 25.03.2017 11:00 (CET/CEST)","5974"
"France (FR)","25.03.2017 11:00 - 25.03.2017 12:00 (CET/CEST)","5972"
"France (FR)","25.03.2017 12:00 - 25.03.2017 13:00 (CET/CEST)","5836"
"France (FR)","25.03.2017 13:00 - 25.03.2017 14:00 (CET/CEST)","5544"
"France (FR)","25.03.2017 14:00 - 25.03.2017 15:00 (CET/CEST)","5369"
"France (FR)","25.03.2017 15:00 - 25.03.2017 16:00 (CET/CEST)","5354"
"France (FR)","25.03.2017 16:00 - 25.03.2017 17:00 (CET/CEST)","5327"
"France (FR)","25.03.2017 17:00 - 25.03.2017 18:00 (CET/CEST)","5840"
"France (FR)","25.03.2017 18:00 - 25.03.2017 19:00 (CET/CEST)","6364"
"France (FR)","25.03.2017 19:00 - 25.03.2017 20:00 (CET/CEST)","6769"
"France (FR)","25.03.2017 20:00 - 25.03.2017 21:00 (CET/CEST)","6678"
"France (FR)","25.03.2017 21:00 - 25.03.2017 22:00 (CET/CEST)","6434"
"France (FR)","25.03.2017 22:00 - 25.03.2017 23:00 (CET/CEST)","6337"
"France (FR)","25.03.2017 23:00 - 26.03.2017 00:00 (CET/CEST)","6265"
"France (FR)","26.03.2017 00:00 - 26.03.2017 01:00 (CET/CEST)","5859"
"France (FR)","26.03.2017 01:00 - 26.03.2017 02:00 (CET/CEST)","5532"
"France (FR)","26.03.2017 02:00 - 26.03.2017 03:00 (CET/CEST)",""
"France (FR)","26.03.2017 03:00 - 26.03.2017 04:00 (CET/CEST)","5432"
"France (FR)","26.03.2017 04:00 - 26.03.2017 05:00 (CET/CEST)","5255"
"France (FR)","26.03.2017 05:00 - 26.03.2017 06:00 (CET/CEST)","5080"
"France (FR)","26.03.2017 06:00 - 26.03.2017 07:00 (CET/CEST)","5038"
"France (FR)","26.03.2017 07:00 - 26.03.2017 08:00 (CET/CEST)","5246"
"France (FR)","26.03.2017 08:00 - 26.03.2017 09:00 (CET/CEST)","5515"
"France (FR)","26.03.2017 09:00 - 26.03.2017 10:00 (CET/CEST)","5668"
"France (FR)","26.03.2017 10:00 - 26.03.2017 11:00 (CET/CEST)","5567"
"France (FR)","26.03.2017 11:00 - 26.03.2017 12:00 (CET/CEST)","5623"
"France (FR)","26.03.2017 12:00 - 26.03.2017 13:00 (CET/CEST)","5501"
"France (FR)","26.03.2017 13:00 - 26.03.2017 14:00 (CET/CEST)","5114"
"France (FR)","26.03.2017 14:00 - 26.03.2017 15:00 (CET/CEST)","4855"
"France (FR)","26.03.2017 15:00 - 26.03.2017 16:00 (CET/CEST)","4654"
"France (FR)","26.03.2017 16:00 - 26.03.2017 17:00 (CET/CEST)","4891"
"France (FR)","26.03.2017 17:00 - 26.03.2017 18:00 (CET/CEST)","5205"
"France (FR)","26.03.2017 18:00 - 26.03.2017 19:00 (CET/CEST)","5692"
"France (FR)","26.03.2017 19:00 - 26.03.2017 20:00 (CET/CEST)","6093"
"France (FR)","26.03.2017 20:00 - 26.03.2017 21:00 (CET/CEST)","6350"
"France (FR)","26.03.2017 21:00 - 26.03.2017 22:00 (CET/CEST)","6159"
"France (FR)","26.03.2017 22:00 - 26.03.2017 23:00 (CET/CEST)","6180"
"France (FR)","26.03.2017 23:00 - 27.03.2017 00:00 (CET/CEST)","5969"
"France (FR)","27.03.2017 00:00 - 27.03.2017 01:00 (CET/CEST)","5533"
"France (FR)","27.03.2017 01:00 - 27.03.2017 02:00 (CET/CEST)","5158"
"France (FR)","27.03.2017 02:00 - 27.03.2017 03:00 (CET/CEST)","4877"
"France (FR)","27.03.2017 03:00 - 27.03.2017 04:00 (CET/CEST)","4689"
"France (FR)","27.03.2017 04:00 - 27.03.2017 05:00 (CET/CEST)","4739"
"France (FR)","27.03.2017 05:00 - 27.03.2017 06:00 (CET/CEST)","5011"
"France (FR)","27.03.2017 06:00 - 27.03.2017 07:00 (CET/CEST)","5571"
"France (FR)","27.03.2017 07:00 - 27.03.2017 08:00 (CET/CEST)","6215"
"France (FR)","27.03.2017 08:00 - 27.03.2017 09:00 (CET/CEST)","6245"
"France (FR)","27.03.2017 09:00 - 27.03.2017 10:00 (CET/CEST)","6208"
"France (FR)","27.03.2017 10:00 - 27.03.2017 11:00 (CET/CEST)","5942"
"France (FR)","27.03.2017 11:00 - 27.03.2017 12:00 (CET/CEST)","5824"
"France (FR)","27.03.2017 12:00 - 27.03.2017 13:00 (CET/CEST)","5704"
"France (FR)","27.03.2017 13:00 - 27.03.2017 14:00 (CET/CEST)","5479"
"France (FR)","27.03.2017 14:00 - 27.03.2017 15:00 (CET/CEST)","5291"
"France (FR)","27.03.2017 15:00 - 27.03.2017 16:00 (CET/CEST)","5219"
"France (FR)","27.03.2017 16:00 - 27.03.2017 17:00 (CET/CEST)","5121"
"France (FR)","27.03.2017 17:00 - 27.03.2017 18:00 (CET/CEST)","5390"
"France (FR)","27.03.2017 18:00 - 27.03.2017 19:00 (CET/CEST)","5759"
"France (FR)","27.03.2017 19:00 - 27.03.2017 20:00 (CET/CEST)","6312"
"France (FR)","27.03.2017 20:00 - 27.03.2017 21:00 (CET/CEST)","6400"
"France (FR)","27.03.2017 21:00 - 27.03.2017 22:00 (CET/CEST)","6249"
"France (FR)","27.03.2017 22:00 - 27.03.2017 23:00 (CET/CEST)","5891"
"France (FR)","27.03.2017 23:00 - 28.03.2017 00:00 (CET/CEST)","5736"
"France (FR)","28.03.2017 00:00 - 28.03.2017 01:00 (CET/CEST)","5339"
"France (FR)","28.03.2017 01:00 - 28.03.2017 02:00 (CET/CEST)","5014"
"France (FR)","28.03.2017 02:00 - 28.03.2017 03:00 (CET/CEST)","4662"
"France (FR)","28.03.2017 03:00 - 28.03.2017 04:00 (CET/CEST)","4562"
"France (FR)","28.03.2017 04:00 - 28.03.2017 05:00 (CET/CEST)","4409"
"France (FR)","28.03.2017 05:00 - 28.03.2017 06:00 (CET/CEST)","4453"
"France (FR)","28.03.2017 06:00 - 28.03.2017 07:00 (CET/CEST)","5024"
"France (FR)","28.03.2017 07:00 - 28.03.2017 08:00 (CET/CEST)","5763"
"France (FR)","28.03.2017 08:00 - 28.03.2017 09:00 (CET/CEST)","5922"
"France (FR)","28.03.2017 09:00 - 28.03.2017 10:00 (CET/CEST)","5921"
"France (FR)","28.03.2017 10:00 - 28.03.2017 11:00 (CET/CEST)","5696"
"France (FR)","28.03.2017 11:00 - 28.03.2017 12:00 (CET/CEST)","5491"
"France (FR)","28.03.2017 12:00 - 28.03.2017 13:00 (CET/CEST)","5296"
"France (FR)","28.03.2017 13:00 - 28.03.2017 14:00 (CET/CEST)","4964"
"France (FR)","28.03.2017 14:00 - 28.03.2017 15:00 (CET/CEST)","4847"
"France (FR)","28.03.2017 15:00 - 28.03.2017 16:00 (CET/CEST)","4829"
"France (FR)","28.03.2017 16:00 - 28.03.2017 17:00 (CET/CEST)","4620"
"France (FR)","28.03.2017 17:00 - 28.03.2017 18:00 (CET/CEST)","4567"
"France (FR)","28.03.2017 18:00 - 28.03.2017 19:00 (CET/CEST)","5039"
"France (FR)","28.03.2017 19:00 - 28.03.2017 20:00 (CET/CEST)","5596"
"France (FR)","28.03.2017 20:00 - 28.03.2017 21:00 (CET/CEST)","5536"
"France (FR)","28.03.2017 21:00 - 28.03.2017 22:00 (CET/CEST)","5353"
"France (FR)","28.03.2017 22:00 - 28.03.2017 23:00 (CET/CEST)","5006"
"France (FR)","28.03.2017 23:00 - 29.03.2017 00:00 (CET/CEST)","4861"
"France (FR)","29.03.2017 00:00 - 29.03.2017 01:00 (CET/CEST)","4778"
"France (FR)","29.03.2017 01:00 - 29.03.2017 02:00 (CET/CEST)","4538"
"France (FR)","29.03.2017 02:00 - 29.03.2017 03:00 (CET/CEST)","4213"
"France (FR)","29.03.2017 03:00 - 29.03.2017 04:00 (CET/CEST)","4187"
"France (FR)","29.03.2017 04:00 - 29.03.2017 05:00 (CET/CEST)","4160"
"France (FR)","29.03.2017 05:00 - 29.03.2017 06:00 (CET/CEST)","4277"
"France (FR)","29.03.2017 06:00 - 29.03.2017 07:00 (CET/CEST)","4522"
"France (FR)","29.03.2017 07:00 - 29.03.2017 08:00 (CET/CEST)","5309"
"France (FR)","29.03.2017 08:00 - 29.03.2017 09:00 (CET/CEST)","5692"
"France (FR)","29.03.2017 09:00 - 29.03.2017 10:00 (CET/CEST)","5678"
"France (FR)","29.03.2017 10:00 - 29.03.2017 11:00 (CET/CEST)","5555"
"France (FR)","29.03.2017 11:00 - 29.03.2017 12:00 (CET/CEST)","5359"
"France (FR)","29.03.2017 12:00 - 29.03.2017 13:00 (CET/CEST)","5160"
"France (FR)","29.03.2017 13:00 - 29.03.2017 14:00 (CET/CEST)","4956"
"France (FR)","29.03.2017 14:00 - 29.03.2017 15:00 (CET/CEST)","4734"
"France (FR)","29.03.2017 15:00 - 29.03.2017 16:00 (CET/CEST)","4557"
"France (FR)","29.03.2017 16:00 - 29.03.2017 17:00 (CET/CEST)","4629"
"France (FR)","29.03.2017 17:00 - 29.03.2017 18:00 (CET/CEST)","4947"
"France (FR)","29.03.2017 18:00 - 29.03.2017 19:00 (CET/CEST)","5300"
"France (FR)","29.03.2017 19:00 - 29.03.2017 20:00 (CET/CEST)","5745"
"France (FR)","29.03.2017 20:00 - 29.03.2017 21:00 (CET/CEST)","5839"
"France (FR)","29.03.2017 21:00 - 29.03.2017 22:00 (CET/CEST)","5532"
"France (FR)","29.03.2017 22:00 - 29.03.2017 23:00 (CET/CEST)","5293"
"France (FR)","29.03.2017 23:00 - 30.03.2017 00:00 (CET/CEST)","4976"
"France (FR)","30.03.2017 00:00 - 30.03.2017 01:00 (CET/CEST)","4751"
"France (FR)","30.03.2017 01:00 - 30.03.2017 02:00 (CET/CEST)","4539"
"France (FR)","30.03.2017 02:00 - 30.03.2017 03:00 (CET/CEST)","4304"
"France (FR)","30.03.2017 03:00 - 30.03.2017 04:00 (CET/CEST)","4103"
"France (FR)","30.03.2017 04:00 - 30.03.2017 05:00 (CET/CEST)","4078"
"France (FR)","30.03.2017 05:00 - 30.03.2017 06:00 (CET/CEST)","4279"
"France (FR)","30.03.2017 06:00 - 30.03.2017 07:00 (CET/CEST)","4868"
"France (FR)","30.03.2017 07:00 - 30.03.2017 08:00 (CET/CEST)","5559"
"France (FR)","30.03.2017 08:00 - 30.03.2017 09:00 (CET/CEST)","5886"
"France (FR)","30.03.2017 09:00 - 30.03.2017 10:00 (CET/CEST)","5801"
"France (FR)","30.03.2017 10:00 - 30.03.2017 11:00 (CET/CEST)","5484"
"France (FR)","30.03.2017 11:00 - 30.03.2017 12:00 (CET/CEST)","5249"
"France (FR)","30.03.2017 12:00 - 30.03.2017 13:00 (CET/CEST)","4980"
"France (FR)","30.03.2017 13:00 - 30.03.2017 14:00 (CET/CEST)","4989"
"France (FR)","30.03.2017 14:00 - 30.03.2017 15:00 (CET/CEST)","4855"
"France (FR)","30.03.2017 15:00 - 30.03.2017 16:00 (CET/CEST)","4537"
"France (FR)","30.03.2017 16:00 - 30.03.2017 17:00 (CET/CEST)","4558"
"France (FR)","30.03.2017 17:00 - 30.03.2017 18:00 (CET/CEST)","5043"
"France (FR)","30.03.2017 18:00 - 30.03.2017 19:00 (CET/CEST)","5359"
"France (FR)","30.03.2017 19:00 - 30.03.2017 20:00 (CET/CEST)","5665"
"France (FR)","30.03.2017 20:00 - 30.03.2017 21:00 (CET/CEST)","5589"
"France (FR)","30.03.2017 21:00 - 30.03.2017 22:00 (CET/CEST)","5196"
"France (FR)","30.03.2017 22:00 - 30.03.2017 23:00 (CET/CEST)","4799"
"France (FR)","30.03.2017 23:00 - 31.03.2017 00:00 (CET/CEST)","4462"
"France (FR)","31.03.2017 00:00 - 31.03.2017 01:00 (CET/CEST)","4146"
"France (FR)","31.03.2017 01:00 - 31.03.2017 02:00 (CET/CEST)","4061"
"France (FR)","31.03.2017 02:00 - 31.03.2017 03:00 (CET/CEST)","3924"
"France (FR)","31.03.2017 03:00 - 31.03.2017 04:00 (CET/CEST)","3948"
"France (FR)","31.03.2017 04:00 - 31.03.2017 05:00 (CET/CEST)","3981"
"France (FR)","31.03.2017 05:00 - 31.03.2017 06:00 (CET/CEST)","4159"
"France (FR)","31.03.2017 06:00 - 31.03.2017 07:00 (CET/CEST)","4723"
"France (FR)","31.03.2017 07:00 - 31.03.2017 08:00 (CET/CEST)","5393"
"France (FR)","31.03.2017 08:00 - 31.03.2017 09:00 (CET/CEST)","5647"
"France (FR)","31.03.2017 09:00 - 31.03.2017 10:00 (CET/CEST)","5573"
"France (FR)","31.03.2017 10:00 - 31.03.2017 11:00 (CET/CEST)","5255"
"France (FR)","31.03.2017 11:00 - 31.03.2017 12:00 (CET/CEST)","5170"
"France (FR)","31.03.2017 12:00 - 31.03.2017 13:00 (CET/CEST)","4867"
"France (FR)","31.03.2017 13:00 - 31.03.2017 14:00 (CET/CEST)","4730"
"France (FR)","31.03.2017 14:00 - 31.03.2017 15:00 (CET/CEST)","4679"
"France (FR)","31.03.2017 15:00 - 31.03.2017 16:00 (CET/CEST)","4490"
"France (FR)","31.03.2017 16:00 - 31.03.2017 17:00 (CET/CEST)","4520"
"France (FR)","31.03.2017 17:00 - 31.03.2017 18:00 (CET/CEST)","4937"
"France (FR)","31.03.2017 18:00 - 31.03.2017 19:00 (CET/CEST)","5275"
"France (FR)","31.03.2017 19:00 - 31.03.2017 20:00 (CET/CEST)","5541"
"France (FR)","31.03.2017 20:00 - 31.03.2017 21:00 (CET/CEST)","5586"
"France (FR)","31.03.2017 21:00 - 31.03.2017 22:00 (CET/CEST)","5334"
"France (FR)","31.03.2017 22:00 - 31.03.2017 23:00 (CET/CEST)","4765"
"France (FR)","31.03.2017 23:00 - 01.04.2017 00:00 (CET/CEST)","4445"
"France (FR)","01.04.2017 00:00 - 01.04.2017 01:00 (CET/CEST)","4323"
"France (FR)","01.04.2017 01:00 - 01.04.2017 02:00 (CET/CEST)","4172"
"France (FR)","01.04.2017 02:00 - 01.04.2017 03:00 (CET/CEST)","4112"
"France (FR)","01.04.2017 03:00 - 01.04.2017 04:00 (CET/CEST)","4001"
"France (FR)","01.04.2017 04:00 - 01.04.2017 05:00 (CET/CEST)","4066"
"France (FR)","01.04.2017 05:00 - 01.04.2017 06:00 (CET/CEST)","4102"
"France (FR)","01.04.2017 06:00 - 01.04.2017 07:00 (CET/CEST)","4419"
"France (FR)","01.04.2017 07:00 - 01.04.2017 08:00 (CET/CEST)","4671"
"France (FR)","01.04.2017 08:00 - 01.04.2017 09:00 (CET/CEST)","4959"
"France (FR)","01.04.2017 09:00 - 01.04.2017 10:00 (CET/CEST)","5167"
"France (FR)","01.04.2017 10:00 - 01.04.2017 11:00 (CET/CEST)","4997"
"France (FR)","01.04.2017 11:00 - 01.04.2017 12:00 (CET/CEST)","4793"
"France (FR)","01.04.2017 12:00 - 01.04.2017 13:00 (CET/CEST)","4656"
"France (FR)","01.04.2017 13:00 - 01.04.2017 14:00 (CET/CEST)","4429"
"France (FR)","01.04.2017 14:00 - 01.04.2017 15:00 (CET/CEST)","4282"
"France (FR)","01.04.2017 15:00 - 01.04.2017 16:00 (CET/CEST)","4361"
"France (FR)","01.04.2017 16:00 - 01.04.2017 17:00 (CET/CEST)","4500"
"France (FR)","01.04.2017 17:00 - 01.04.2017 18:00 (CET/CEST)","4642"
"France (FR)","01.04.2017 18:00 - 01.04.2017 19:00 (CET/CEST)","5178"
"France (FR)","01.04.2017 19:00 - 01.04.2017 20:00 (CET/CEST)","5688"
"France (FR)","01.04.2017 20:00 - 01.04.2017 21:00 (CET/CEST)","5570"
"France (FR)","01.04.2017 21:00 - 01.04.2017 22:00 (CET/CEST)","5465"
"France (FR)","01.04.2017 22:00 - 01.04.2017 23:00 (CET/CEST)","5312"
"France (FR)","01.04.2017 23:00 - 02.04.2017 00:00 (CET/CEST)","5118"
"France (FR)","02.04.2017 00:00 - 02.04.2017 01:00 (CET/CEST)","4639"
"France (FR)","02.04.2017 01:00 - 02.04.2017 02:00 (CET/CEST)","4181"
"France (FR)","02.04.2017 02:00 - 02.04.2017 03:00 (CET/CEST)","4169"
"France (FR)","02.04.2017 03:00 - 02.04.2017 04:00 (CET/CEST)","4087"
"France (FR)","02.04.2017 04:00 - 02.04.2017 05:00 (CET/CEST)","3889"
"France (FR)","02.04.2017 05:00 - 02.04.2017 06:00 (CET/CEST)","4020"
"France (FR)","02.04.2017 06:00 - 02.04.2017 07:00 (CET/CEST)","4077"
"France (FR)","02.04.2017 07:00 - 02.04.2017 08:00 (CET/CEST)","4271"
"France (FR)","02.04.2017 08:00 - 02.04.2017 09:00 (CET/CEST)","4382"
"France (FR)","02.04.2017 09:00 - 02.04.2017 10:00 (CET/CEST)","4606"
"France (FR)","02.04.2017 10:00 - 02.04.2017 11:00 (CET/CEST)","4555"
"France (FR)","02.04.2017 11:00 - 02.04.2017 12:00 (CET/CEST)","4515"
"France (FR)","02.04.2017 12:00 - 02.04.2017 13:00 (CET/CEST)","4540"
"France (FR)","02.04.2017 13:00 - 02.04.2017 14:00 (CET/CEST)","4367"
"France (FR)","02.04.2017 14:00 - 02.04.2017 15:00 (CET/CEST)","3959"
"France (FR)","02.04.2017 15:00 - 02.04.2017 16:00 (CET/CEST)","3949"
"France (FR)","02.04.2017 16:00 - 02.04.2017 17:00 (CET/CEST)","3997"
"France (FR)","02.04.2017 17:00 - 02.04.2017 18:00 (CET/CEST)","4260"
"France (FR)","02.04.2017 18:00 - 02.04.2017 19:00 (CET/CEST)","4719"
"France (FR)","02.04.2017 19:00 - 02.04.2017 20:00 (CET/CEST)","5245"
"France (FR)","02.04.2017 20:00 - 02.04.2017 21:00 (CET/CEST)","5288"
"France (FR)","02.04.2017 21:00 - 02.04.2017 22:00 (CET/CEST)","5268"
"France (FR)","02.04.2017 22:00 - 02.04.2017 23:00 (CET/CEST)","4901"
"France (FR)","02.04.2017 23:00 - 03.04.2017 00:00 (CET/CEST)","4660"
"France (FR)","03.04.2017 00:00 - 03.04.2017 01:00 (CET/CEST)","4287"
"France (FR)","03.04.2017 01:00 - 03.04.2017 02:00 (CET/CEST)","4013"
"France (FR)","03.04.2017 02:00 - 03.04.2017 03:00 (CET/CEST)","3784"
"France (FR)","03.04.2017 03:00 - 03.04.2017 04:00 (CET/CEST)","3760"
"France (FR)","03.04.2017 04:00 - 03.04.2017 05:00 (CET/CEST)","3997"
"France (FR)","03.04.2017 05:00 - 03.04.2017 06:00 (CET/CEST)","4208"
"France (FR)","03.04.2017 06:00 - 03.04.2017 07:00 (CET/CEST)","4813"
"France (FR)","03.04.2017 07:00 - 03.04.2017 08:00 (CET/CEST)","5533"
"France (FR)","03.04.2017 08:00 - 03.04.2017 09:00 (CET/CEST)","5905"
"France (FR)","03.04.2017 09:00 - 03.04.2017 10:00 (CET/CEST)","5834"
"France (FR)","03.04.2017 10:00 - 03.04.2017 11:00 (CET/CEST)","5750"
"France (FR)","03.04.2017 11:00 - 03.04.2017 12:00 (CET/CEST)","5634"
"France (FR)","03.04.2017 12:00 - 03.04.2017 13:00 (CET/CEST)","5277"
"France (FR)","03.04.2017 13:00 - 03.04.2017 14:00 (CET/CEST)","4889"
"France (FR)","03.04.2017 14:00 - 03.04.2017 15:00 (CET/CEST)","4517"
"France (FR)","03.04.2017 15:00 - 03.04.2017 16:00 (CET/CEST)","4288"
"France (FR)","03.04.2017 16:00 - 03.04.2017 17:00 (CET/CEST)","4435"
"France (FR)","03.04.2017 17:00 - 03.04.2017 18:00 (CET/CEST)","5003"
"France (FR)","03.04.2017 18:00 - 03.04.2017 19:00 (CET/CEST)","5418"
"France (FR)","03.04.2017 19:00 - 03.04.2017 20:00 (CET/CEST)","5918"
"France (FR)","03.04.2017 20:00 - 03.04.2017 21:00 (CET/CEST)","5968"
"France (FR)","03.04.2017 21:00 - 03.04.2017 22:00 (CET/CEST)","5747"
"France (FR)","03.04.2017 22:00 - 03.04.2017 23:00 (CET/CEST)","5324"
"France (FR)","03.04.2017 23:00 - 04.04.2017 00:00 (CET/CEST)","4969"
"France (FR)","04.04.2017 00:00 - 04.04.2017 01:00 (CET/CEST)","4545"
"France (FR)","04.04.2017 01:00 - 04.04.2017 02:00 (CET/CEST)","4091"
"France (FR)","04.04.2017 02:00 - 04.04.2017 03:00 (CET/CEST)","3945"
"France (FR)","04.04.2017 03:00 - 04.04.2017 04:00 (CET/CEST)","3886"
"France (FR)","04.04.2017 04:00 - 04.04.2017 05:00 (CET/CEST)","3975"
"France (FR)","04.04.2017 05:00 - 04.04.2017 06:00 (CET/CEST)","4329"
"France (FR)","04.04.2017 06:00 - 04.04.2017 07:00 (CET/CEST)","4855"
"France (FR)","04.04.2017 07:00 - 04.04.2017 08:00 (CET/CEST)","5390"
"France (FR)","04.04.2017 08:00 - 04.04.2017 09:00 (CET/CEST)","5743"
"France (FR)","04.04.2017 09:00 - 04.04.2017 10:00 (CET/CEST)","5738"
"France (FR)","04.04.2017 10:00 - 04.04.2017 11:00 (CET/CEST)","5463"
"France (FR)","04.04.2017 11:00 - 04.04.2017 12:00 (CET/CEST)","5165"
"France (FR)","04.04.2017 12:00 - 04.04.2017 13:00 (CET/CEST)","4827"
"France (FR)","04.04.2017 13:00 - 04.04.2017 14:00 (CET/CEST)","4629"
"France (FR)","04.04.2017 14:00 - 04.04.2017 15:00 (CET/CEST)","4438"
"France (FR)","04.04.2017 15:00 - 04.04.2017 16:00 (CET/CEST)","4259"
"France (FR)","04.04.2017 16:00 - 04.04.2017 17:00 (CET/CEST)","4203"
"France (FR)","04.04.2017 17:00 - 04.04.2017 18:00 (CET/CEST)","4578"
"France (FR)","04.04.2017 18:00 - 04.04.2017 19:00 (CET/CEST)","5023"
"France (FR)","04.04.2017 19:00 - 04.04.2017 20:00 (CET/CEST)","5485"
"France (FR)","04.04.2017 20:00 - 04.04.2017 21:00 (CET/CEST)","5365"
"France (FR)","04.04.2017 21:00 - 04.04.2017 22:00 (CET/CEST)","4948"
"France (FR)","04.04.2017 22:00 - 04.04.2017 23:00 (CET/CEST)","4583"
"France (FR)","04.04.2017 23:00 - 05.04.2017 00:00 (CET/CEST)","4151"
"France (FR)","05.04.2017 00:00 - 05.04.2017 01:00 (CET/CEST)","3950"
"France (FR)","05.04.2017 01:00 - 05.04.2017 02:00 (CET/CEST)","3773"
"France (FR)","05.04.2017 02:00 - 05.04.2017 03:00 (CET/CEST)","3638"
"France (FR)","05.04.2017 03:00 - 05.04.2017 04:00 (CET/CEST)","3698"
"France (FR)","05.04.2017 04:00 - 05.04.2017 05:00 (CET/CEST)","3670"
"France (FR)","05.04.2017 05:00 - 05.04.2017 06:00 (CET/CEST)","3791"
"France (FR)","05.04.2017 06:00 - 05.04.2017 07:00 (CET/CEST)","4402"
