"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"France (FR)","06.02.2018 08:00 - 06.02.2018 09:00 (CET/CEST)","6852"
"France (FR)","06.02.2018 09:00 - 06.02.2018 10:00 (CET/CEST)","6882"
"France (FR)","06.02.2018 10:00 - 06.02.2018 11:00 (CET/CEST)","6916"
"France (FR)","06.02.2018 11:00 - 06.02.2018 12:00 (CET/CEST)","6765"
"France (FR)","06.02.2018 12:00 - 06.02.2018 13:00 (CET/CEST)","6693"
"France (FR)","06.02.2018 13:00 - 06.02.2018 14:00 (CET/CEST)","6650"
"France (FR)","06.02.2018 14:00 - 06.02.2018 15:00 (CET/CEST)","6640"
"France (FR)","06.02.2018 15:00 - 06.02.2018 16:00 (CET/CEST)","6532"
"France (FR)","06.02.2018 16:00 - 06.02.2018 17:00 (CET/CEST)","6656"
"France (FR)","06.02.2018 17:00 - 06.02.2018 18:00 (CET/CEST)","6962"
"France (FR)","06.02.2018 18:00 - 06.02.2018 19:00 (CET/CEST)","7287"
"France (FR)","06.02.2018 19:00 - 06.02.2018 20:00 (CET/CEST)","7307"
"France (FR)","06.02.2018 20:00 - 06.02.2018 21:00 (CET/CEST)","7140"
"France (FR)","06.02.2018 21:00 - 06.02.2018 22:00 (CET/CEST)","6675"
"France (FR)","06.02.2018 22:00 - 06.02.2018 23:00 (CET/CEST)","6411"
"France (FR)","06.02.2018 23:00 - 07.02.2018 00:00 (CET/CEST)","6248"
"France (FR)","07.02.2018 00:00 - 07.02.2018 01:00 (CET/CEST)","5917"
"France (FR)","07.02.2018 01:00 - 07.02.2018 02:00 (CET/CEST)","5697"
"France (FR)","07.02.2018 02:00 - 07.02.2018 03:00 (CET/CEST)","5558"
"France (FR)","07.02.2018 03:00 - 07.02.2018 04:00 (CET/CEST)","5558"
"France (FR)","07.02.2018 04:00 - 07.02.2018 05:00 (CET/CEST)","5587"
"France (FR)","07.02.2018 05:00 - 07.02.2018 06:00 (CET/CEST)","5662"
"France (FR)","07.02.2018 06:00 - 07.02.2018 07:00 (CET/CEST)","5863"
"France (FR)","07.02.2018 07:00 - 07.02.2018 08:00 (CET/CEST)","6460"
"France (FR)","07.02.2018 08:00 - 07.02.2018 09:00 (CET/CEST)","6808"
"France (FR)","07.02.2018 09:00 - 07.02.2018 10:00 (CET/CEST)","6869"
"France (FR)","07.02.2018 10:00 - 07.02.2018 11:00 (CET/CEST)","6924"
"France (FR)","07.02.2018 11:00 - 07.02.2018 12:00 (CET/CEST)","6844"
"France (FR)","07.02.2018 12:00 - 07.02.2018 13:00 (CET/CEST)","6690"
"France (FR)","07.02.2018 13:00 - 07.02.2018 14:00 (CET/CEST)","6634"
"France (FR)","07.02.2018 14:00 - 07.02.2018 15:00 (CET/CEST)","6374"
"France (FR)","07.02.2018 15:00 - 07.02.2018 16:00 (CET/CEST)","6164"
"France (FR)","07.02.2018 16:00 - 07.02.2018 17:00 (CET/CEST)","6390"
"France (FR)","07.02.2018 17:00 - 07.02.2018 18:00 (CET/CEST)","6744"
"France (FR)","07.02.2018 18:00 - 07.02.2018 19:00 (CET/CEST)","7147"
"France (FR)","07.02.2018 19:00 - 07.02.2018 20:00 (CET/CEST)","7250"
"France (FR)","07.02.2018 20:00 - 07.02.2018 21:00 (CET/CEST)","7044"
"France (FR)","07.02.2018 21:00 - 07.02.2018 22:00 (CET/CEST)","6629"
"France (FR)","07.02.2018 22:00 - 07.02.2018 23:00 (CET/CEST)","6358"
"France (FR)","07.02.2018 23:00 - 08.02.2018 00:00 (CET/CEST)","6182"
"France (FR)","08.02.2018 00:00 - 08.02.2018 01:00 (CET/CEST)","6052"
"France (FR)","08.02.2018 01:00 - 08.02.2018 02:00 (CET/CEST)","5776"
"France (FR)","08.02.2018 02:00 - 08.02.2018 03:00 (CET/CEST)","5721"
"France (FR)","08.02.2018 03:00 - 08.02.2018 04:00 (CET/CEST)","5535"
"France (FR)","08.02.2018 04:00 - 08.02.2018 05:00 (CET/CEST)","5589"
"France (FR)","08.02.2018 05:00 - 08.02.2018 06:00 (CET/CEST)","5776"
"France (FR)","08.02.2018 06:00 - 08.02.2018 07:00 (CET/CEST)","6089"
"France (FR)","08.02.2018 07:00 - 08.02.2018 08:00 (CET/CEST)","6719"
"France (FR)","08.02.2018 08:00 - 08.02.2018 09:00 (CET/CEST)","6921"
"France (FR)","08.02.2018 09:00 - 08.02.2018 10:00 (CET/CEST)","6971"
"France (FR)","08.02.2018 10:00 - 08.02.2018 11:00 (CET/CEST)","6960"
"France (FR)","08.02.2018 11:00 - 08.02.2018 12:00 (CET/CEST)","6804"
"France (FR)","08.02.2018 12:00 - 08.02.2018 13:00 (CET/CEST)","6436"
"France (FR)","08.02.2018 13:00 - 08.02.2018 14:00 (CET/CEST)","6240"
"France (FR)","08.02.2018 14:00 - 08.02.2018 15:00 (CET/CEST)","6197"
"France (FR)","08.02.2018 15:00 - 08.02.2018 16:00 (CET/CEST)","6212"
"France (FR)","08.02.2018 16:00 - 08.02.2018 17:00 (CET/CEST)","6210"
"France (FR)","08.02.2018 17:00 - 08.02.2018 18:00 (CET/CEST)","6351"
"France (FR)","08.02.2018 18:00 - 08.02.2018 19:00 (CET/CEST)","6774"
"France (FR)","08.02.2018 19:00 - 08.02.2018 20:00 (CET/CEST)","6989"
"France (FR)","08.02.2018 20:00 - 08.02.2018 21:00 (CET/CEST)","6939"
"France (FR)","08.02.2018 21:00 - 08.02.2018 22:00 (CET/CEST)","6474"
"France (FR)","08.02.2018 22:00 - 08.02.2018 23:00 (CET/CEST)","6322"
"France (FR)","08.02.2018 23:00 - 09.02.2018 00:00 (CET/CEST)","6074"
"France (FR)","09.02.2018 00:00 - 09.02.2018 01:00 (CET/CEST)","5781"
"France (FR)","09.02.2018 01:00 - 09.02.2018 02:00 (CET/CEST)","5728"
"France (FR)","09.02.2018 02:00 - 09.02.2018 03:00 (CET/CEST)","5707"
"France (FR)","09.02.2018 03:00 - 09.02.2018 04:00 (CET/CEST)","5664"
"France (FR)","09.02.2018 04:00 - 09.02.2018 05:00 (CET/CEST)","5507"
"France (FR)","09.02.2018 05:00 - 09.02.2018 06:00 (CET/CEST)","5596"
"France (FR)","09.02.2018 06:00 - 09.02.2018 07:00 (CET/CEST)","6039"
"France (FR)","09.02.2018 07:00 - 09.02.2018 08:00 (CET/CEST)","6680"
"France (FR)","09.02.2018 08:00 - 09.02.2018 09:00 (CET/CEST)","6984"
"France (FR)","09.02.2018 09:00 - 09.02.2018 10:00 (CET/CEST)","6998"
"France (FR)","09.02.2018 10:00 - 09.02.2018 11:00 (CET/CEST)","7011"
"France (FR)","09.02.2018 11:00 - 09.02.2018 12:00 (CET/CEST)","6867"
"France (FR)","09.02.2018 12:00 - 09.02.2018 13:00 (CET/CEST)","6629"
"France (FR)","09.02.2018 13:00 - 09.02.2018 14:00 (CET/CEST)","6462"
"France (FR)","09.02.2018 14:00 - 09.02.2018 15:00 (CET/CEST)","6329"
"France (FR)","09.02.2018 15:00 - 09.02.2018 16:00 (CET/CEST)","6246"
"France (FR)","09.02.2018 16:00 - 09.02.2018 17:00 (CET/CEST)","6277"
"France (FR)","09.02.2018 17:00 - 09.02.2018 18:00 (CET/CEST)","6518"
"France (FR)","09.02.2018 18:00 - 09.02.2018 19:00 (CET/CEST)","6950"
"France (FR)","09.02.2018 19:00 - 09.02.2018 20:00 (CET/CEST)","7066"
"France (FR)","09.02.2018 20:00 - 09.02.2018 21:00 (CET/CEST)","6954"
"France (FR)","09.02.2018 21:00 - 09.02.2018 22:00 (CET/CEST)","6430"
"France (FR)","09.02.2018 22:00 - 09.02.2018 23:00 (CET/CEST)","6148"
"France (FR)","09.02.2018 23:00 - 10.02.2018 00:00 (CET/CEST)","5915"
"France (FR)","10.02.2018 00:00 - 10.02.2018 01:00 (CET/CEST)","5923"
"France (FR)","10.02.2018 01:00 - 10.02.2018 02:00 (CET/CEST)","5835"
"France (FR)","10.02.2018 02:00 - 10.02.2018 03:00 (CET/CEST)","5489"
"France (FR)","10.02.2018 03:00 - 10.02.2018 04:00 (CET/CEST)","5271"
"France (FR)","10.02.2018 04:00 - 10.02.2018 05:00 (CET/CEST)","5017"
"France (FR)","10.02.2018 05:00 - 10.02.2018 06:00 (CET/CEST)","5138"
"France (FR)","10.02.2018 06:00 - 10.02.2018 07:00 (CET/CEST)","5362"
"France (FR)","10.02.2018 07:00 - 10.02.2018 08:00 (CET/CEST)","5643"
"France (FR)","10.02.2018 08:00 - 10.02.2018 09:00 (CET/CEST)","6320"
"France (FR)","10.02.2018 09:00 - 10.02.2018 10:00 (CET/CEST)","6597"
"France (FR)","10.02.2018 10:00 - 10.02.2018 11:00 (CET/CEST)","6558"
"France (FR)","10.02.2018 11:00 - 10.02.2018 12:00 (CET/CEST)","6479"
"France (FR)","10.02.2018 12:00 - 10.02.2018 13:00 (CET/CEST)","6404"
"France (FR)","10.02.2018 13:00 - 10.02.2018 14:00 (CET/CEST)","5983"
"France (FR)","10.02.2018 14:00 - 10.02.2018 15:00 (CET/CEST)","5595"
"France (FR)","10.02.2018 15:00 - 10.02.2018 16:00 (CET/CEST)","5459"
"France (FR)","10.02.2018 16:00 - 10.02.2018 17:00 (CET/CEST)","5442"
"France (FR)","10.02.2018 17:00 - 10.02.2018 18:00 (CET/CEST)","5902"
"France (FR)","10.02.2018 18:00 - 10.02.2018 19:00 (CET/CEST)","6307"
"France (FR)","10.02.2018 19:00 - 10.02.2018 20:00 (CET/CEST)","6211"
"France (FR)","10.02.2018 20:00 - 10.02.2018 21:00 (CET/CEST)","5824"
"France (FR)","10.02.2018 21:00 - 10.02.2018 22:00 (CET/CEST)","5475"
"France (FR)","10.02.2018 22:00 - 10.02.2018 23:00 (CET/CEST)","5495"
"France (FR)","10.02.2018 23:00 - 11.02.2018 00:00 (CET/CEST)","5419"
"France (FR)","11.02.2018 00:00 - 11.02.2018 01:00 (CET/CEST)","5149"
"France (FR)","11.02.2018 01:00 - 11.02.2018 02:00 (CET/CEST)","4920"
"France (FR)","11.02.2018 02:00 - 11.02.2018 03:00 (CET/CEST)","4875"
"France (FR)","11.02.2018 03:00 - 11.02.2018 04:00 (CET/CEST)","4799"
"France (FR)","11.02.2018 04:00 - 11.02.2018 05:00 (CET/CEST)","4699"
"France (FR)","11.02.2018 05:00 - 11.02.2018 06:00 (CET/CEST)","4635"
"France (FR)","11.02.2018 06:00 - 11.02.2018 07:00 (CET/CEST)","4710"
"France (FR)","11.02.2018 07:00 - 11.02.2018 08:00 (CET/CEST)","4820"
"France (FR)","11.02.2018 08:00 - 11.02.2018 09:00 (CET/CEST)","5178"
"France (FR)","11.02.2018 09:00 - 11.02.2018 10:00 (CET/CEST)","5356"
"France (FR)","11.02.2018 10:00 - 11.02.2018 11:00 (CET/CEST)","5443"
"France (FR)","11.02.2018 11:00 - 11.02.2018 12:00 (CET/CEST)","5592"
"France (FR)","11.02.2018 12:00 - 11.02.2018 13:00 (CET/CEST)","5485"
"France (FR)","11.02.2018 13:00 - 11.02.2018 14:00 (CET/CEST)","5304"
"France (FR)","11.02.2018 14:00 - 11.02.2018 15:00 (CET/CEST)","5184"
"France (FR)","11.02.2018 15:00 - 11.02.2018 16:00 (CET/CEST)","4909"
"France (FR)","11.02.2018 16:00 - 11.02.2018 17:00 (CET/CEST)","4813"
"France (FR)","11.02.2018 17:00 - 11.02.2018 18:00 (CET/CEST)","4997"
"France (FR)","11.02.2018 18:00 - 11.02.2018 19:00 (CET/CEST)","5474"
"France (FR)","11.02.2018 19:00 - 11.02.2018 20:00 (CET/CEST)","5836"
"France (FR)","11.02.2018 20:00 - 11.02.2018 21:00 (CET/CEST)","5783"
"France (FR)","11.02.2018 21:00 - 11.02.2018 22:00 (CET/CEST)","5518"
"France (FR)","11.02.2018 22:00 - 11.02.2018 23:00 (CET/CEST)","5363"
"France (FR)","11.02.2018 23:00 - 12.02.2018 00:00 (CET/CEST)","5406"
"France (FR)","12.02.2018 00:00 - 12.02.2018 01:00 (CET/CEST)","5117"
"France (FR)","12.02.2018 01:00 - 12.02.2018 02:00 (CET/CEST)","4888"
"France (FR)","12.02.2018 02:00 - 12.02.2018 03:00 (CET/CEST)","4712"
"France (FR)","12.02.2018 03:00 - 12.02.2018 04:00 (CET/CEST)","4783"
"France (FR)","12.02.2018 04:00 - 12.02.2018 05:00 (CET/CEST)","4669"
"France (FR)","12.02.2018 05:00 - 12.02.2018 06:00 (CET/CEST)","4750"
"France (FR)","12.02.2018 06:00 - 12.02.2018 07:00 (CET/CEST)","5224"
"France (FR)","12.02.2018 07:00 - 12.02.2018 08:00 (CET/CEST)","5985"
"France (FR)","12.02.2018 08:00 - 12.02.2018 09:00 (CET/CEST)","6396"
"France (FR)","12.02.2018 09:00 - 12.02.2018 10:00 (CET/CEST)","6770"
"France (FR)","12.02.2018 10:00 - 12.02.2018 11:00 (CET/CEST)","6738"
"France (FR)","12.02.2018 11:00 - 12.02.2018 12:00 (CET/CEST)","6669"
"France (FR)","12.02.2018 12:00 - 12.02.2018 13:00 (CET/CEST)","6407"
"France (FR)","12.02.2018 13:00 - 12.02.2018 14:00 (CET/CEST)","5884"
"France (FR)","12.02.2018 14:00 - 12.02.2018 15:00 (CET/CEST)","5649"
"France (FR)","12.02.2018 15:00 - 12.02.2018 16:00 (CET/CEST)","5676"
"France (FR)","12.02.2018 16:00 - 12.02.2018 17:00 (CET/CEST)","5733"
"France (FR)","12.02.2018 17:00 - 12.02.2018 18:00 (CET/CEST)","6031"
"France (FR)","12.02.2018 18:00 - 12.02.2018 19:00 (CET/CEST)","6543"
"France (FR)","12.02.2018 19:00 - 12.02.2018 20:00 (CET/CEST)","7024"
"France (FR)","12.02.2018 20:00 - 12.02.2018 21:00 (CET/CEST)","6694"
"France (FR)","12.02.2018 21:00 - 12.02.2018 22:00 (CET/CEST)","6115"
"France (FR)","12.02.2018 22:00 - 12.02.2018 23:00 (CET/CEST)","5807"
"France (FR)","12.02.2018 23:00 - 13.02.2018 00:00 (CET/CEST)","5678"
"France (FR)","13.02.2018 00:00 - 13.02.2018 01:00 (CET/CEST)","5442"
"France (FR)","13.02.2018 01:00 - 13.02.2018 02:00 (CET/CEST)","5099"
"France (FR)","13.02.2018 02:00 - 13.02.2018 03:00 (CET/CEST)","5001"
"France (FR)","13.02.2018 03:00 - 13.02.2018 04:00 (CET/CEST)","4867"
"France (FR)","13.02.2018 04:00 - 13.02.2018 05:00 (CET/CEST)","4813"
"France (FR)","13.02.2018 05:00 - 13.02.2018 06:00 (CET/CEST)","4914"
"France (FR)","13.02.2018 06:00 - 13.02.2018 07:00 (CET/CEST)","5128"
"France (FR)","13.02.2018 07:00 - 13.02.2018 08:00 (CET/CEST)","5829"
"France (FR)","13.02.2018 08:00 - 13.02.2018 09:00 (CET/CEST)","6173"
"France (FR)","13.02.2018 09:00 - 13.02.2018 10:00 (CET/CEST)","6247"
"France (FR)","13.02.2018 10:00 - 13.02.2018 11:00 (CET/CEST)","6204"
"France (FR)","13.02.2018 11:00 - 13.02.2018 12:00 (CET/CEST)","6039"
"France (FR)","13.02.2018 12:00 - 13.02.2018 13:00 (CET/CEST)","5908"
"France (FR)","13.02.2018 13:00 - 13.02.2018 14:00 (CET/CEST)","5608"
"France (FR)","13.02.2018 14:00 - 13.02.2018 15:00 (CET/CEST)","5327"
"France (FR)","13.02.2018 15:00 - 13.02.2018 16:00 (CET/CEST)","5376"
"France (FR)","13.02.2018 16:00 - 13.02.2018 17:00 (CET/CEST)","5494"
"France (FR)","13.02.2018 17:00 - 13.02.2018 18:00 (CET/CEST)","5833"
"France (FR)","13.02.2018 18:00 - 13.02.2018 19:00 (CET/CEST)","6556"
"France (FR)","13.02.2018 19:00 - 13.02.2018 20:00 (CET/CEST)","6852"
"France (FR)","13.02.2018 20:00 - 13.02.2018 21:00 (CET/CEST)","6705"
"France (FR)","13.02.2018 21:00 - 13.02.2018 22:00 (CET/CEST)","5921"
"France (FR)","13.02.2018 22:00 - 13.02.2018 23:00 (CET/CEST)","5897"
"France (FR)","13.02.2018 23:00 - 14.02.2018 00:00 (CET/CEST)","5757"
"France (FR)","14.02.2018 00:00 - 14.02.2018 01:00 (CET/CEST)","5669"
"France (FR)","14.02.2018 01:00 - 14.02.2018 02:00 (CET/CEST)","5391"
"France (FR)","14.02.2018 02:00 - 14.02.2018 03:00 (CET/CEST)","5067"
"France (FR)","14.02.2018 03:00 - 14.02.2018 04:00 (CET/CEST)","4946"
"France (FR)","14.02.2018 04:00 - 14.02.2018 05:00 (CET/CEST)","5107"
"France (FR)","14.02.2018 05:00 - 14.02.2018 06:00 (CET/CEST)","5094"
"France (FR)","14.02.2018 06:00 - 14.02.2018 07:00 (CET/CEST)","5508"
"France (FR)","14.02.2018 07:00 - 14.02.2018 08:00 (CET/CEST)","6182"
"France (FR)","14.02.2018 08:00 - 14.02.2018 09:00 (CET/CEST)","6276"
"France (FR)","14.02.2018 09:00 - 14.02.2018 10:00 (CET/CEST)","6292"
"France (FR)","14.02.2018 10:00 - 14.02.2018 11:00 (CET/CEST)","6381"
"France (FR)","14.02.2018 11:00 - 14.02.2018 12:00 (CET/CEST)","6429"
"France (FR)","14.02.2018 12:00 - 14.02.2018 13:00 (CET/CEST)","6176"
"France (FR)","14.02.2018 13:00 - 14.02.2018 14:00 (CET/CEST)","5889"
"France (FR)","14.02.2018 14:00 - 14.02.2018 15:00 (CET/CEST)","5594"
"France (FR)","14.02.2018 15:00 - 14.02.2018 16:00 (CET/CEST)","5393"
"France (FR)","14.02.2018 16:00 - 14.02.2018 17:00 (CET/CEST)","5466"
"France (FR)","14.02.2018 17:00 - 14.02.2018 18:00 (CET/CEST)","5843"
"France (FR)","14.02.2018 18:00 - 14.02.2018 19:00 (CET/CEST)","6587"
"France (FR)","14.02.2018 19:00 - 14.02.2018 20:00 (CET/CEST)","6880"
"France (FR)","14.02.2018 20:00 - 14.02.2018 21:00 (CET/CEST)","6448"
"France (FR)","14.02.2018 21:00 - 14.02.2018 22:00 (CET/CEST)","5924"
"France (FR)","14.02.2018 22:00 - 14.02.2018 23:00 (CET/CEST)","6056"
"France (FR)","14.02.2018 23:00 - 15.02.2018 00:00 (CET/CEST)","6160"
"France (FR)","15.02.2018 00:00 - 15.02.2018 01:00 (CET/CEST)","5628"
"France (FR)","15.02.2018 01:00 - 15.02.2018 02:00 (CET/CEST)","5452"
"France (FR)","15.02.2018 02:00 - 15.02.2018 03:00 (CET/CEST)","5317"
"France (FR)","15.02.2018 03:00 - 15.02.2018 04:00 (CET/CEST)","5139"
"France (FR)","15.02.2018 04:00 - 15.02.2018 05:00 (CET/CEST)","5070"
"France (FR)","15.02.2018 05:00 - 15.02.2018 06:00 (CET/CEST)","5098"
"France (FR)","15.02.2018 06:00 - 15.02.2018 07:00 (CET/CEST)","5507"
"France (FR)","15.02.2018 07:00 - 15.02.2018 08:00 (CET/CEST)","6413"
"France (FR)","15.02.2018 08:00 - 15.02.2018 09:00 (CET/CEST)","6633"
"France (FR)","15.02.2018 09:00 - 15.02.2018 10:00 (CET/CEST)","6586"
"France (FR)","15.02.2018 10:00 - 15.02.2018 11:00 (CET/CEST)","6727"
"France (FR)","15.02.2018 11:00 - 15.02.2018 12:00 (CET/CEST)","6763"
"France (FR)","15.02.2018 12:00 - 15.02.2018 13:00 (CET/CEST)","6400"
"France (FR)","15.02.2018 13:00 - 15.02.2018 14:00 (CET/CEST)","6198"
"France (FR)","15.02.2018 14:00 - 15.02.2018 15:00 (CET/CEST)","4786"
"France (FR)","15.02.2018 15:00 - 15.02.2018 16:00 (CET/CEST)","5532"
"France (FR)","15.02.2018 16:00 - 15.02.2018 17:00 (CET/CEST)","5856"
"France (FR)","15.02.2018 17:00 - 15.02.2018 18:00 (CET/CEST)","6021"
"France (FR)","15.02.2018 18:00 - 15.02.2018 19:00 (CET/CEST)","6564"
"France (FR)","15.02.2018 19:00 - 15.02.2018 20:00 (CET/CEST)","6667"
"France (FR)","15.02.2018 20:00 - 15.02.2018 21:00 (CET/CEST)","6453"
"France (FR)","15.02.2018 21:00 - 15.02.2018 22:00 (CET/CEST)","6028"
"France (FR)","15.02.2018 22:00 - 15.02.2018 23:00 (CET/CEST)","5941"
"France (FR)","15.02.2018 23:00 - 16.02.2018 00:00 (CET/CEST)","5944"
"France (FR)","16.02.2018 00:00 - 16.02.2018 01:00 (CET/CEST)","5749"
"France (FR)","16.02.2018 01:00 - 16.02.2018 02:00 (CET/CEST)","5471"
"France (FR)","16.02.2018 02:00 - 16.02.2018 03:00 (CET/CEST)","5331"
"France (FR)","16.02.2018 03:00 - 16.02.2018 04:00 (CET/CEST)","5297"
"France (FR)","16.02.2018 04:00 - 16.02.2018 05:00 (CET/CEST)","5292"
"France (FR)","16.02.2018 05:00 - 16.02.2018 06:00 (CET/CEST)","5392"
"France (FR)","16.02.2018 06:00 - 16.02.2018 07:00 (CET/CEST)","5640"
"France (FR)","16.02.2018 07:00 - 16.02.2018 08:00 (CET/CEST)","6213"
"France (FR)","16.02.2018 08:00 - 16.02.2018 09:00 (CET/CEST)","6562"
"France (FR)","16.02.2018 09:00 - 16.02.2018 10:00 (CET/CEST)","6737"
"France (FR)","16.02.2018 10:00 - 16.02.2018 11:00 (CET/CEST)","6847"
"France (FR)","16.02.2018 11:00 - 16.02.2018 12:00 (CET/CEST)","6956"
"France (FR)","16.02.2018 12:00 - 16.02.2018 13:00 (CET/CEST)","6691"
"France (FR)","16.02.2018 13:00 - 16.02.2018 14:00 (CET/CEST)","6250"
"France (FR)","16.02.2018 14:00 - 16.02.2018 15:00 (CET/CEST)","6006"
"France (FR)","16.02.2018 15:00 - 16.02.2018 16:00 (CET/CEST)","6053"
"France (FR)","16.02.2018 16:00 - 16.02.2018 17:00 (CET/CEST)","6207"
"France (FR)","16.02.2018 17:00 - 16.02.2018 18:00 (CET/CEST)","6451"
"France (FR)","16.02.2018 18:00 - 16.02.2018 19:00 (CET/CEST)","6973"
"France (FR)","16.02.2018 19:00 - 16.02.2018 20:00 (CET/CEST)","7080"
"France (FR)","16.02.2018 20:00 - 16.02.2018 21:00 (CET/CEST)","6781"
"France (FR)","16.02.2018 21:00 - 16.02.2018 22:00 (CET/CEST)","6319"
"France (FR)","16.02.2018 22:00 - 16.02.2018 23:00 (CET/CEST)","6287"
"France (FR)","16.02.2018 23:00 - 17.02.2018 00:00 (CET/CEST)","6330"
"France (FR)","17.02.2018 00:00 - 17.02.2018 01:00 (CET/CEST)","6383"
"France (FR)","17.02.2018 01:00 - 17.02.2018 02:00 (CET/CEST)","6195"
"France (FR)","17.02.2018 02:00 - 17.02.2018 03:00 (CET/CEST)","6111"
"France (FR)","17.02.2018 03:00 - 17.02.2018 04:00 (CET/CEST)","5990"
"France (FR)","17.02.2018 04:00 - 17.02.2018 05:00 (CET/CEST)","5880"
"France (FR)","17.02.2018 05:00 - 17.02.2018 06:00 (CET/CEST)","5791"
"France (FR)","17.02.2018 06:00 - 17.02.2018 07:00 (CET/CEST)","5926"
"France (FR)","17.02.2018 07:00 - 17.02.2018 08:00 (CET/CEST)","6099"
"France (FR)","17.02.2018 08:00 - 17.02.2018 09:00 (CET/CEST)","6500"
"France (FR)","17.02.2018 09:00 - 17.02.2018 10:00 (CET/CEST)","6849"
"France (FR)","17.02.2018 10:00 - 17.02.2018 11:00 (CET/CEST)","6964"
"France (FR)","17.02.2018 11:00 - 17.02.2018 12:00 (CET/CEST)","6948"
"France (FR)","17.02.2018 12:00 - 17.02.2018 13:00 (CET/CEST)","6977"
"France (FR)","17.02.2018 13:00 - 17.02.2018 14:00 (CET/CEST)","6987"
"France (FR)","17.02.2018 14:00 - 17.02.2018 15:00 (CET/CEST)","6553"
"France (FR)","17.02.2018 15:00 - 17.02.2018 16:00 (CET/CEST)","6400"
"France (FR)","17.02.2018 16:00 - 17.02.2018 17:00 (CET/CEST)","6480"
"France (FR)","17.02.2018 17:00 - 17.02.2018 18:00 (CET/CEST)","6743"
"France (FR)","17.02.2018 18:00 - 17.02.2018 19:00 (CET/CEST)","7068"
"France (FR)","17.02.2018 19:00 - 17.02.2018 20:00 (CET/CEST)","7189"
"France (FR)","17.02.2018 20:00 - 17.02.2018 21:00 (CET/CEST)","6980"
"France (FR)","17.02.2018 21:00 - 17.02.2018 22:00 (CET/CEST)","6717"
"France (FR)","17.02.2018 22:00 - 17.02.2018 23:00 (CET/CEST)","6567"
"France (FR)","17.02.2018 23:00 - 18.02.2018 00:00 (CET/CEST)","6564"
"France (FR)","18.02.2018 00:00 - 18.02.2018 01:00 (CET/CEST)","6522"
"France (FR)","18.02.2018 01:00 - 18.02.2018 02:00 (CET/CEST)","6376"
"France (FR)","18.02.2018 02:00 - 18.02.2018 03:00 (CET/CEST)","6406"
"France (FR)","18.02.2018 03:00 - 18.02.2018 04:00 (CET/CEST)","6171"
"France (FR)","18.02.2018 04:00 - 18.02.2018 05:00 (CET/CEST)","6043"
"France (FR)","18.02.2018 05:00 - 18.02.2018 06:00 (CET/CEST)","5897"
"France (FR)","18.02.2018 06:00 - 18.02.2018 07:00 (CET/CEST)","5945"
"France (FR)","18.02.2018 07:00 - 18.02.2018 08:00 (CET/CEST)","6072"
"France (FR)","18.02.2018 08:00 - 18.02.2018 09:00 (CET/CEST)","6112"
"France (FR)","18.02.2018 09:00 - 18.02.2018 10:00 (CET/CEST)","6147"
"France (FR)","18.02.2018 10:00 - 18.02.2018 11:00 (CET/CEST)","6176"
"France (FR)","18.02.2018 11:00 - 18.02.2018 12:00 (CET/CEST)","6207"
"France (FR)","18.02.2018 12:00 - 18.02.2018 13:00 (CET/CEST)","6410"
"France (FR)","18.02.2018 13:00 - 18.02.2018 14:00 (CET/CEST)","6361"
"France (FR)","18.02.2018 14:00 - 18.02.2018 15:00 (CET/CEST)","6118"
"France (FR)","18.02.2018 15:00 - 18.02.2018 16:00 (CET/CEST)","6094"
"France (FR)","18.02.2018 16:00 - 18.02.2018 17:00 (CET/CEST)","6101"
"France (FR)","18.02.2018 17:00 - 18.02.2018 18:00 (CET/CEST)","6160"
"France (FR)","18.02.2018 18:00 - 18.02.2018 19:00 (CET/CEST)","6682"
"France (FR)","18.02.2018 19:00 - 18.02.2018 20:00 (CET/CEST)","6944"
"France (FR)","18.02.2018 20:00 - 18.02.2018 21:00 (CET/CEST)","6834"
"France (FR)","18.02.2018 21:00 - 18.02.2018 22:00 (CET/CEST)","6460"
"France (FR)","18.02.2018 22:00 - 18.02.2018 23:00 (CET/CEST)","6362"
"France (FR)","18.02.2018 23:00 - 19.02.2018 00:00 (CET/CEST)","6376"
"France (FR)","19.02.2018 00:00 - 19.02.2018 01:00 (CET/CEST)","6367"
"France (FR)","19.02.2018 01:00 - 19.02.2018 02:00 (CET/CEST)","6323"
"France (FR)","19.02.2018 02:00 - 19.02.2018 03:00 (CET/CEST)","6146"
"France (FR)","19.02.2018 03:00 - 19.02.2018 04:00 (CET/CEST)","6022"
"France (FR)","19.02.2018 04:00 - 19.02.2018 05:00 (CET/CEST)","5975"
"France (FR)","19.02.2018 05:00 - 19.02.2018 06:00 (CET/CEST)","6016"
"France (FR)","19.02.2018 06:00 - 19.02.2018 07:00 (CET/CEST)","6194"
"France (FR)","19.02.2018 07:00 - 19.02.2018 08:00 (CET/CEST)","6721"
"France (FR)","19.02.2018 08:00 - 19.02.2018 09:00 (CET/CEST)","6873"
"France (FR)","19.02.2018 09:00 - 19.02.2018 10:00 (CET/CEST)","7132"
"France (FR)","19.02.2018 10:00 - 19.02.2018 11:00 (CET/CEST)","7229"
"France (FR)","19.02.2018 11:00 - 19.02.2018 12:00 (CET/CEST)","7213"
"France (FR)","19.02.2018 12:00 - 19.02.2018 13:00 (CET/CEST)","7278"
